onset	duration	code	trial_number
60.0808	0.0	11	20
60.422	0.0	1	20
60.4308	0.0	40	21
60.9308	0.0	30	21
61.1808	0.0	12	21
61.4899	0.0	2	21
61.4974	0.0	40	22
61.9974	0.0	30	22
62.2474	0.0	11	22
62.5629	0.0	1	22
62.5724	0.0	40	23
63.0724	0.0	30	23
63.3224	0.0	11	23
63.564	0.0	1	23
63.5724	0.0	40	24
64.0724	0.0	30	24
64.3224	0.0	12	24
64.6698	0.0	2	24
64.6808	0.0	40	25
65.1808	0.0	30	25
65.4308	0.0	211	25
65.5308	0.0	221	25
65.6588	0.0	1	25
65.6641	0.0	40	26
66.1641	0.0	30	26
66.4141	0.0	11	26
66.6458	0.0	2	26
66.6558	0.0	40	27
67.1558	0.0	30	27
67.4058	0.0	11	27
67.6888	0.0	1	27
67.6974	0.0	40	28
68.1975	0.0	30	28
68.4475	0.0	212	28
68.4975	1.0	222	28
69.6975	0.0	40	29
70.1975	0.0	30	29
70.4475	0.0	12	29
70.8287	0.0	2	29
70.8391	0.0	40	30
71.3391	0.0	30	30
71.5891	0.0	12	30
71.9506	0.0	2	30
71.9558	0.0	40	31
72.4558	0.0	30	31
72.7058	0.0	12	31
72.9586	0.0	2	31
72.9641	0.0	40	32
73.4641	0.0	30	32
73.7141	0.0	11	32
74.0256	0.0	1	32
74.0308	0.0	40	33
74.5308	0.0	30	33
74.7808	0.0	12	33
75.2216	0.0	2	33
75.2308	0.0	40	34
75.7308	0.0	30	34
75.9808	0.0	11	34
76.2285	0.0	1	34
76.2392	0.0	40	35
76.7392	0.0	30	35
76.9892	0.0	12	35
77.3325	0.0	2	35
77.3392	0.0	40	36
77.8392	0.0	30	36
78.0892	0.0	11	36
78.4195	0.0	1	36
78.4308	0.0	40	37
78.9308	0.0	30	37
79.1808	0.0	212	37
79.2808	0.0	222	37
79.4874	0.0	2	37
79.4975	0.0	40	38
79.9975	0.0	30	38
80.2475	0.0	11	38
80.4904	0.0	1	38
80.4975	0.0	40	39
80.9975	0.0	30	39
81.2475	0.0	12	39
81.5214	0.0	2	39
81.5308	0.0	40	40
82.0308	0.0	30	40
82.2808	0.0	211	40
82.3308	0.0	221	40
82.4994	0.0	1	40
82.5058	0.0	40	41
83.0059	0.0	30	41
83.2558	0.0	212	41
83.3058	0.0	222	41
83.4663	0.0	2	41
83.4725	0.0	40	42
83.9725	0.0	30	42
84.2225	0.0	11	42
84.5093	0.0	1	42
84.5142	0.0	40	43
85.0142	0.0	30	43
85.2642	0.0	11	43
85.6673	0.0	1	43
85.6725	0.0	40	44
86.1725	0.0	30	44
86.4225	0.0	11	44
86.6883	0.0	1	44
86.6975	0.0	40	45
87.1975	0.0	30	45
87.4475	0.0	211	45
87.4975	1.0	221	45
88.6975	0.0	40	46
89.1975	0.0	30	46
89.4475	0.0	12	46
89.7442	0.0	2	46
89.7559	0.0	40	47
90.2559	0.0	30	47
90.5059	0.0	12	47
90.7182	0.0	1	47
90.7225	0.0	40	48
91.2225	0.0	30	48
91.4725	0.0	12	48
91.8171	0.0	2	48
91.8225	0.0	40	49
92.3226	0.0	30	49
92.5726	0.0	212	49
92.6726	1.0	222	49
93.8226	0.0	40	50
94.3226	0.0	30	50
94.5726	0.0	11	50
94.8721	0.0	1	50
94.8809	0.0	40	51
95.3809	0.0	30	51
95.6309	0.0	11	51
95.883	0.0	1	51
95.8892	0.0	40	52
96.3892	0.0	30	52
96.6392	1.0	12	52
97.201	0.0	2	52
97.2059	0.0	40	53
97.7059	0.0	30	53
97.9559	0.0	12	53
98.354	0.0	2	53
98.3642	0.0	40	54
98.8642	0.0	30	54
99.1142	0.0	11	54
99.4569	0.0	1	54
99.4642	0.0	40	55
99.9643	0.0	30	55
100.2143	0.0	12	55
100.4549	0.0	2	55
100.4643	0.0	40	56
100.9643	0.0	30	56
101.2143	0.0	211	56
101.3643	0.0	221	56
101.5119	0.0	1	56
101.5226	0.0	40	57
102.0226	0.0	30	57
102.2726	0.0	11	57
102.6149	0.0	1	57
102.6226	0.0	40	58
103.1226	0.0	30	58
103.3726	0.0	11	58
103.6778	0.0	1	58
103.6893	0.0	40	59
104.1893	0.0	30	59
104.4393	0.0	11	59
104.7288	0.0	1	59
104.7393	0.0	40	60
105.2393	0.0	30	60
105.4893	0.0	12	60
105.8128	0.0	2	60
105.8226	0.0	40	61
106.3226	0.0	30	61
106.5726	0.0	12	61
106.9147	0.0	2	61
106.9226	0.0	40	62
107.4226	0.0	30	62
107.6726	0.0	212	62
107.7726	1.0	222	62
108.9226	0.0	40	63
109.4226	0.0	30	63
109.6726	0.0	12	63
110.0167	0.0	2	63
110.0226	0.0	40	64
110.5226	0.0	30	64
110.7726	0.0	211	64
110.9226	0.0	221	64
111.0966	0.0	1	64
111.106	0.0	70	0
111.106	0.0	experiment_block_end	0
129.2582	0.0	3	0
129.2644	0.0	rest_block_start	0
129.2644	2.0	80	0
131.2727	2.0	80	0
133.2811	2.0	80	0
135.2894	2.0	80	0
137.2977	2.0	80	0
139.3061	2.0	80	0
141.3144	2.0	80	0
143.3228	2.0	80	0
146.8395	0.0	rest_block_end	0
146.8395	0.0	experiment_block_start	0
146.8395	0.0	40	1
147.3395	0.0	30	1
147.5895	0.0	11	1
147.8597	0.0	1	1
147.8645	0.0	40	2
148.3645	0.0	30	2
148.6145	0.0	212	2
148.7145	0.0	222	2
148.8296	0.0	2	2
148.8395	0.0	40	3
149.3395	0.0	30	3
149.5895	0.0	11	3
149.8626	0.0	1	3
149.8728	0.0	40	4
150.3728	0.0	30	4
150.6228	0.0	11	4
150.9046	0.0	1	4
150.9145	0.0	40	5
151.4145	0.0	30	5
151.6645	0.0	211	5
151.7145	1.0	221	5
152.9145	0.0	40	6
153.4145	0.0	30	6
153.6645	0.0	12	6
153.8735	0.0	2	6
153.8811	0.0	40	7
154.3811	0.0	30	7
154.6311	0.0	12	7
155.0005	0.0	2	7
155.0061	0.0	40	8
155.5062	0.0	30	8
155.7562	0.0	12	8
156.1445	0.0	2	8
156.1562	0.0	40	9
156.6562	0.0	30	9
156.9062	0.0	11	9
157.2234	0.0	1	9
157.2312	0.0	40	10
157.7312	0.0	30	10
157.9812	0.0	11	10
158.3024	0.0	1	10
158.3062	0.0	40	11
158.8062	0.0	30	11
159.0562	0.0	12	11
159.4814	0.0	2	11
159.4895	0.0	40	12
159.9895	0.0	30	12
160.2395	0.0	211	12
160.3395	0.0	221	12
160.4873	0.0	1	12
160.4978	0.0	40	13
160.9978	0.0	30	13
161.2478	0.0	11	13
161.5573	0.0	1	13
161.5645	0.0	40	14
162.0645	0.0	30	14
162.3145	0.0	212	14
162.3645	1.0	222	14
163.5645	0.0	40	15
164.0645	0.0	30	15
164.3145	0.0	12	15
164.5212	0.0	1	15
164.5312	0.0	40	16
165.0312	0.0	30	16
165.2812	0.0	12	16
165.5732	0.0	2	16
165.5812	0.0	40	17
166.0812	0.0	30	17
166.3312	0.0	212	17
166.4312	0.0	222	17
166.5882	0.0	2	17
166.5979	0.0	40	18
167.0979	0.0	30	18
167.3479	0.0	12	18
167.5742	0.0	1	18
167.5812	0.0	40	19
168.0812	0.0	30	19
168.3312	0.0	12	19
168.6392	0.0	2	19
168.6479	0.0	40	20
169.1479	0.0	30	20
169.3979	0.0	12	20
169.7411	0.0	2	20
169.7479	0.0	40	21
170.2479	0.0	30	21
170.4979	0.0	11	21
170.9731	0.0	1	21
170.9812	0.0	40	22
171.4812	0.0	30	22
171.7312	0.0	11	22
172.044	0.0	1	22
172.0479	0.0	40	23
172.5479	0.0	30	23
172.7979	0.0	11	23
173.075	0.0	1	23
173.0812	0.0	40	24
173.5812	0.0	30	24
173.8312	0.0	211	24
173.8812	0.0	221	24
174.063	0.0	1	24
174.0729	0.0	40	25
174.5729	0.0	30	25
174.8229	0.0	12	25
175.121	0.0	2	25
175.1312	0.0	40	26
175.6312	0.0	30	26
175.8812	0.0	11	26
176.2049	0.0	1	26
176.2146	0.0	40	27
176.7146	0.0	30	27
176.9646	0.0	12	27
177.1809	0.0	2	27
177.1896	0.0	40	28
177.6896	0.0	30	28
177.9396	0.0	212	28
177.9896	1.0	222	28
179.1896	0.0	40	29
179.6896	0.0	30	29
179.9396	0.0	12	29
180.3438	0.0	2	29
180.3479	0.0	40	30
180.8479	0.0	30	30
181.0979	0.0	11	30
181.3878	0.0	1	30
181.3979	0.0	40	31
181.8979	0.0	30	31
182.1479	0.0	11	31
182.4038	0.0	1	31
182.4146	0.0	40	32
182.9146	0.0	30	32
183.1646	0.0	211	32
183.2646	0.0	221	32
183.4568	0.0	1	32
183.4646	0.0	40	33
183.9646	0.0	30	33
184.2146	0.0	11	33
184.5207	0.0	1	33
184.5313	0.0	40	34
185.0313	0.0	30	34
185.2813	0.0	211	34
185.3313	1.0	221	34
186.5313	0.0	40	35
187.0313	0.0	30	35
187.2813	0.0	12	35
187.5796	0.0	2	35
187.5896	0.0	40	36
188.0896	0.0	30	36
188.3396	0.0	11	36
188.6656	0.0	1	36
188.673	0.0	40	37
189.173	0.0	30	37
189.423	0.0	11	37
189.7166	0.0	1	37
189.723	0.0	40	38
190.223	0.0	30	38
190.473	0.0	212	38
190.573	0.0	222	38
190.8466	0.0	2	38
190.8563	0.0	40	39
191.3563	0.0	30	39
191.6063	0.0	12	39
192.0215	0.0	2	39
192.0313	0.0	40	40
192.5313	0.0	30	40
192.7813	0.0	12	40
193.1835	0.0	2	40
193.1896	0.0	40	41
193.6896	0.0	30	41
193.9396	0.0	12	41
194.2005	0.0	2	41
194.2063	0.0	40	42
194.7063	0.0	30	42
194.9563	0.0	12	42
195.2254	0.0	2	42
195.2313	0.0	40	43
195.7313	0.0	30	43
195.9813	0.0	212	43
196.0313	1.0	222	43
197.2313	0.0	40	44
197.7313	0.0	30	44
197.9813	0.0	12	44
198.3774	0.0	2	44
198.3813	0.0	40	45
198.8813	0.0	30	45
199.1313	0.0	11	45
199.4863	0.0	1	45
199.498	0.0	40	46
199.998	0.0	30	46
200.248	0.0	11	46
200.5253	0.0	1	46
200.5313	0.0	40	47
201.0313	0.0	30	47
201.2813	0.0	11	47
201.5893	0.0	1	47
201.598	0.0	40	48
202.098	0.0	30	48
202.348	0.0	211	48
202.448	1.0	221	48
203.598	0.0	40	49
204.098	0.0	30	49
204.348	0.0	12	49
204.6422	0.0	2	49
204.648	0.0	40	50
205.148	0.0	30	50
205.3963	0.0	11	50
205.7222	0.0	1	50
205.7314	0.0	40	51
206.2314	0.0	30	51
206.4814	0.0	11	51
206.8251	0.0	1	51
206.8314	0.0	40	52
207.3314	0.0	30	52
207.5814	0.0	212	52
207.7314	0.0	222	52
207.8501	0.0	2	52
207.8564	0.0	40	53
208.3564	0.0	30	53
208.6064	0.0	211	53
208.7064	0.0	221	53
208.8121	0.0	1	53
208.823	0.0	40	54
209.323	0.0	30	54
209.573	0.0	12	54
209.8001	0.0	2	54
209.8064	0.0	40	55
210.3064	0.0	30	55
210.5564	0.0	12	55
210.901	0.0	2	55
210.9064	0.0	40	56
211.4064	0.0	30	56
211.6564	0.0	11	56
211.997	0.0	1	56
212.0064	0.0	40	57
212.5064	0.0	30	57
212.7564	0.0	212	57
212.8064	1.0	222	57
214.0064	0.0	40	58
214.5064	0.0	30	58
214.7564	0.0	211	58
214.8564	0.0	221	58
214.9959	0.0	1	58
215.0064	0.0	40	59
215.5064	0.0	30	59
215.7564	0.0	11	59
215.9669	0.0	2	59
215.9731	0.0	40	60
216.4731	0.0	30	60
216.7231	0.0	11	60
217.1009	0.0	1	60
217.1064	0.0	40	61
217.6064	0.0	30	61
217.8564	0.0	12	61
218.2248	0.0	2	61
218.2314	0.0	40	62
218.7314	0.0	30	62
218.9814	0.0	12	62
219.2998	0.0	2	62
219.3064	0.0	40	63
219.8064	0.0	30	63
220.0564	0.0	11	63
220.3208	0.0	1	63
220.3314	0.0	40	64
220.8314	0.0	30	64
221.0814	0.0	12	64
221.3768	0.0	2	64
221.3814	0.0	70	0
221.3814	0.0	experiment_block_end	0
240.7583	0.0	3	0
240.7648	0.0	rest_block_start	0
240.7648	2.0	80	0
242.7732	2.0	80	0
244.7815	2.0	80	0
246.7899	2.0	80	0
248.7982	2.0	80	0
250.8066	2.0	80	0
252.8149	2.0	80	0
254.8232	2.0	80	0
258.3399	0.0	rest_block_end	0
258.3399	0.0	experiment_block_start	0
258.3399	0.0	40	1
258.8399	0.0	30	1
259.0899	0.0	12	1
259.4008	0.0	2	1
259.4066	0.0	40	2
259.9066	0.0	30	2
260.1566	0.0	211	2
260.2066	1.0	221	2
261.4066	0.0	40	3
261.9066	0.0	30	3
262.1566	0.0	11	3
262.4417	0.0	1	3
262.4483	0.0	40	4
262.9483	0.0	30	4
263.1983	0.0	11	4
263.4627	0.0	1	4
263.4733	0.0	40	5
263.9733	0.0	30	5
264.2233	0.0	11	5
264.4986	0.0	1	5
264.5066	0.0	40	6
265.0066	0.0	30	6
265.2566	0.0	212	6
265.3566	0.0	222	6
265.5506	0.0	2	6
265.5566	0.0	40	7
266.0566	0.0	30	7
266.3066	0.0	12	7
266.6226	0.0	2	7
266.6316	0.0	40	8
267.1316	0.0	30	8
267.3816	0.0	12	8
267.6496	0.0	2	8
267.6566	0.0	40	9
268.1566	0.0	30	9
268.4066	0.0	12	9
268.6785	0.0	2	9
268.69	0.0	40	10
269.19	0.0	30	10
269.44	0.0	212	10
269.49	1.0	222	10
270.69	0.0	40	11
271.19	0.0	30	11
271.44	0.0	12	11
271.7584	0.0	2	11
271.765	0.0	40	12
272.265	0.0	30	12
272.515	0.0	11	12
272.7354	0.0	1	12
272.74	0.0	40	13
273.24	0.0	30	13
273.49	0.0	11	13
273.8034	0.0	1	13
273.815	0.0	40	14
274.315	0.0	30	14
274.565	0.0	11	14
274.8734	0.0	1	14
274.8817	0.0	40	15
275.3817	0.0	30	15
275.6317	0.0	12	15
275.9224	0.0	2	15
275.9317	0.0	40	16
276.4317	0.0	30	16
276.6817	0.0	211	16
276.7817	1.0	221	16
277.9317	0.0	40	17
278.4317	0.0	30	17
278.6817	0.0	212	17
278.8317	0.0	222	17
278.9433	0.0	2	17
278.9483	0.0	40	18
279.4483	0.0	30	18
279.6983	0.0	11	18
279.8502	0.0	1	18
279.8567	0.0	40	19
280.3567	0.0	30	19
280.6067	0.0	11	19
280.8912	0.0	2	19
280.8983	0.0	40	20
281.3983	0.0	30	20
281.6483	0.0	12	20
282.0582	0.0	2	20
282.065	0.0	40	21
282.565	0.0	30	21
282.815	0.0	211	21
282.915	0.0	221	21
283.0742	0.0	1	21
283.0817	0.0	40	22
283.5817	0.0	30	22
283.8317	0.0	11	22
284.1331	0.0	1	22
284.14	0.0	40	23
284.64	0.0	30	23
284.89	0.0	12	23
285.1751	0.0	2	23
285.1817	0.0	40	24
285.6817	0.0	30	24
285.9317	0.0	12	24
286.2551	0.0	2	24
286.265	0.0	40	25
286.765	0.0	30	25
287.015	0.0	211	25
287.065	1.0	221	25
288.265	0.0	40	26
288.765	0.0	30	26
289.015	0.0	11	26
289.29	0.0	1	26
289.2984	0.0	40	27
289.7984	0.0	30	27
290.0484	0.0	12	27
290.369	0.0	2	27
290.3734	0.0	40	28
290.8734	0.0	30	28
291.1234	0.0	11	28
291.3259	0.0	2	28
291.3317	0.0	40	29
291.8317	0.0	30	29
292.0817	0.0	12	29
292.5049	0.0	2	29
292.5151	0.0	40	30
293.0151	0.0	30	30
293.2651	0.0	11	30
293.5139	0.0	1	30
293.5234	0.0	40	31
294.0234	0.0	30	31
294.2734	0.0	212	31
294.3734	1.0	222	31
295.5234	0.0	40	32
296.0234	0.0	30	32
296.2734	0.0	12	32
296.4908	0.0	1	32
296.4984	0.0	40	33
296.9984	0.0	30	33
297.2484	1.0	12	33
297.8038	0.0	2	33
297.8151	0.0	40	34
298.3151	0.0	30	34
298.5651	0.0	12	34
298.8388	0.0	2	34
298.8484	0.0	40	35
299.3484	0.0	30	35
299.5984	0.0	12	35
299.9507	0.0	2	35
299.9568	0.0	40	36
300.4568	0.0	30	36
300.7068	0.0	11	36
301.0937	0.0	1	36
301.0984	0.0	40	37
301.5984	0.0	30	37
301.8484	0.0	11	37
302.1276	0.0	1	37
302.1318	0.0	40	38
302.6318	0.0	30	38
302.8818	0.0	211	38
303.0318	0.0	221	38
303.1526	0.0	1	38
303.1568	0.0	40	39
303.6568	0.0	30	39
303.9068	0.0	11	39
304.3106	0.0	1	39
304.3151	0.0	40	40
304.8151	0.0	30	40
305.0651	0.0	212	40
305.1651	1.0	222	40
306.3151	0.0	40	41
306.8151	0.0	30	41
307.0651	0.0	212	41
307.2151	0.0	222	41
307.3215	0.0	2	41
307.3318	0.0	40	42
307.8318	0.0	30	42
308.0818	1.0	12	42
308.5835	0.0	2	42
308.5901	0.0	40	43
309.0901	0.0	30	43
309.3401	0.0	11	43
309.7015	0.0	1	43
309.7068	0.0	40	44
310.2068	0.0	30	44
310.4568	0.0	11	44
310.7764	0.0	1	44
310.7818	0.0	40	45
311.2818	0.0	30	45
311.5318	0.0	12	45
311.9614	0.0	2	45
311.9651	0.0	40	46
312.4651	0.0	30	46
312.7151	0.0	12	46
313.1464	0.0	2	46
313.1568	0.0	40	47
313.6568	0.0	30	47
313.9068	0.0	11	47
314.2323	0.0	1	47
314.2402	0.0	40	48
314.7402	0.0	30	48
314.9902	0.0	211	48
315.0902	0.0	221	48
315.1593	0.0	2	48
315.1652	0.0	40	49
315.6652	0.0	30	49
315.9152	0.0	11	49
316.2393	0.0	1	49
316.2485	0.0	40	50
316.7485	0.0	30	50
316.9985	0.0	212	50
317.0485	0.0	222	50
317.3443	0.0	2	50
317.3485	0.0	40	51
317.8485	0.0	30	51
318.0985	0.0	11	51
318.3422	0.0	1	51
318.3485	0.0	40	52
318.8485	0.0	30	52
319.0985	0.0	12	52
319.4252	0.0	2	52
319.4318	0.0	40	53
319.9318	0.0	30	53
320.1818	0.0	11	53
320.4702	0.0	1	53
320.4818	0.0	40	54
320.9818	0.0	30	54
321.2319	0.0	211	54
321.2819	1.0	221	54
322.4819	0.0	40	55
322.9819	0.0	30	55
323.2319	0.0	12	55
323.5282	0.0	2	55
323.5402	0.0	40	56
324.0402	0.0	30	56
324.2902	0.0	12	56
324.7181	0.0	2	56
324.7235	0.0	40	57
325.2235	0.0	30	57
325.4735	0.0	212	57
325.5735	0.0	222	57
325.784	0.0	2	57
325.7902	0.0	40	58
326.2902	0.0	30	58
326.5402	0.0	12	58
326.9611	0.0	2	58
326.9652	0.0	40	59
327.4652	0.0	30	59
327.7152	0.0	12	59
328.103	0.0	2	59
328.1069	0.0	40	60
328.6069	0.0	30	60
328.8569	0.0	12	60
329.114	0.0	2	60
329.1236	0.0	40	61
329.6236	0.0	30	61
329.8736	0.0	211	61
329.9236	0.0	221	61
330.3129	0.0	1	61
330.3236	0.0	40	62
330.8236	0.0	30	62
331.0736	0.0	11	62
331.3629	0.0	1	62
331.3736	0.0	40	63
331.8736	0.0	30	63
332.1236	0.0	11	63
332.3829	0.0	1	63
332.3902	0.0	40	64
332.8902	0.0	30	64
333.1402	0.0	11	64
333.4018	0.0	1	64
333.4069	0.0	70	0
333.4069	0.0	experiment_block_end	0
352.6854	0.0	3	0
352.6903	0.0	rest_block_start	0
352.6903	2.0	80	0
354.6987	2.0	80	0
356.707	2.0	80	0
358.7153	2.0	80	0
360.7237	2.0	80	0
362.732	2.0	80	0
364.7404	2.0	80	0
366.7487	2.0	80	0
370.2654	0.0	rest_block_end	0
370.2654	0.0	experiment_block_start	0
370.2654	0.0	40	1
370.7654	0.0	30	1
371.0154	0.0	11	1
371.3039	0.0	1	1
371.3154	0.0	40	2
371.8154	0.0	30	2
372.0654	0.0	11	2
372.2658	0.0	1	2
372.2737	0.0	40	3
372.7737	0.0	30	3
373.0237	0.0	212	3
373.0737	0.0	222	3
373.5278	0.0	2	3
373.5321	0.0	40	4
374.0321	0.0	30	4
374.2821	0.0	12	4
374.5598	0.0	2	4
374.5654	0.0	40	5
375.0654	0.0	30	5
375.3154	0.0	12	5
375.6117	0.0	2	5
375.6238	0.0	40	6
376.1238	0.0	30	6
376.3738	0.0	12	6
376.7317	0.0	2	6
376.7404	0.0	40	7
377.2404	0.0	30	7
377.4904	0.0	11	7
377.8107	0.0	1	7
377.8154	0.0	40	8
378.3154	0.0	30	8
378.5654	0.0	211	8
378.6154	0.0	221	8
378.8527	0.0	1	8
378.8571	0.0	40	9
379.3571	0.0	30	9
379.6071	0.0	11	9
379.8816	0.0	1	9
379.8904	0.0	40	10
380.3904	0.0	30	10
380.6404	0.0	211	10
380.6904	0.0	221	10
380.9136	0.0	1	10
380.9238	0.0	40	11
381.4238	0.0	30	11
381.6738	0.0	11	11
381.9606	0.0	2	11
381.9654	0.0	40	12
382.0686	0.0	1	12
382.4654	0.0	40	13
382.9654	0.0	30	13
383.2155	0.0	11	13
383.5987	0.0	1	13
383.6071	0.0	40	14
384.1071	0.0	30	14
384.3571	0.0	12	14
384.7175	0.0	2	14
384.7238	0.0	40	15
385.2238	0.0	30	15
385.4738	0.0	212	15
385.5238	1.0	222	15
386.7238	0.0	40	16
387.2238	0.0	30	16
387.4738	0.0	12	16
387.7964	0.0	2	16
387.8071	0.0	40	17
388.3071	0.0	30	17
388.5571	0.0	12	17
388.8024	0.0	1	17
388.8071	0.0	40	18
389.3071	0.0	30	18
389.5571	0.0	12	18
389.8654	0.0	2	18
389.8738	0.0	40	19
390.3738	0.0	30	19
390.6238	0.0	212	19
390.7238	0.0	222	19
391.0013	0.0	2	19
391.0071	0.0	40	20
391.5072	0.0	30	20
391.7572	0.0	11	20
392.1873	0.0	1	20
392.1988	0.0	40	21
392.6988	0.0	30	21
392.9488	0.0	12	21
393.3193	0.0	2	21
393.3238	0.0	40	22
393.8238	0.0	30	22
394.0738	0.0	11	22
394.3292	0.0	1	22
394.3405	0.0	40	23
394.8405	0.0	30	23
395.0905	0.0	12	23
395.4022	0.0	2	23
395.4072	0.0	40	24
395.9072	0.0	30	24
396.1572	0.0	11	24
396.5512	0.0	1	24
396.5572	0.0	40	25
397.0572	0.0	30	25
397.3072	0.0	211	25
397.3572	1.0	221	25
398.5572	0.0	40	26
399.0572	0.0	30	26
399.3072	0.0	212	26
399.4072	1.0	222	26
400.5572	0.0	40	27
401.0572	0.0	30	27
401.3072	0.0	11	27
401.5171	0.0	1	27
401.5239	0.0	40	28
402.0239	0.0	30	28
402.2739	0.0	12	28
402.5561	0.0	1	28
402.5655	0.0	40	29
403.0655	0.0	30	29
403.3155	0.0	12	29
403.572	0.0	2	29
403.5822	0.0	40	30
404.0822	0.0	30	30
404.3322	0.0	11	30
404.719	0.0	1	30
404.7239	0.0	40	31
405.2239	0.0	30	31
405.4739	0.0	11	31
405.8269	0.0	1	31
405.8322	0.0	40	32
406.3322	0.0	30	32
406.5822	0.0	12	32
406.8989	0.0	2	32
406.9072	0.0	40	33
407.4072	0.0	30	33
407.6572	0.0	211	33
407.8072	0.0	221	33
407.9429	0.0	1	33
407.9489	0.0	40	34
408.4489	0.0	30	34
408.6989	0.0	211	34
408.7989	0.0	221	34
409.0199	0.0	1	34
409.0239	0.0	40	35
409.5239	0.0	30	35
409.7739	0.0	12	35
410.0318	0.0	2	35
410.0406	0.0	40	36
410.5406	0.0	30	36
410.7906	0.0	12	36
411.1288	0.0	2	36
411.1406	0.0	40	37
411.6406	0.0	30	37
411.8906	0.0	12	37
412.1648	0.0	2	37
412.1739	0.0	40	38
412.6739	0.0	30	38
412.9239	0.0	11	38
413.3358	0.0	1	38
413.3406	0.0	40	39
413.8406	0.0	30	39
414.0906	0.0	11	39
414.3537	0.0	1	39
414.3656	0.0	40	40
414.8656	0.0	30	40
415.1156	0.0	11	40
415.4717	0.0	1	40
415.4823	0.0	40	41
415.9823	0.0	30	41
416.2323	0.0	212	41
416.2823	0.0	222	41
416.6537	0.0	2	41
416.6656	0.0	40	42
417.1656	0.0	30	42
417.4156	0.0	12	42
417.7117	0.0	1	42
417.7156	0.0	40	43
418.2156	0.0	30	43
418.4656	0.0	11	43
418.8296	0.0	1	43
418.8406	0.0	40	44
419.3406	0.0	30	44
419.5906	0.0	211	44
419.6406	1.0	221	44
420.8406	0.0	40	45
421.3406	0.0	30	45
421.5906	0.0	12	45
421.8915	0.0	2	45
421.8989	0.0	40	46
422.399	0.0	30	46
422.6489	0.0	11	46
422.9075	0.0	1	46
422.9156	0.0	40	47
423.4156	0.0	30	47
423.6656	0.0	212	47
423.7656	1.0	222	47
424.9156	0.0	40	48
425.4156	0.0	30	48
425.6656	0.0	11	48
426.0464	0.0	1	48
426.0573	0.0	40	49
426.5573	0.0	30	49
426.8073	0.0	12	49
427.1174	0.0	2	49
427.124	0.0	40	50
427.624	0.0	30	50
427.874	0.0	211	50
428.024	0.0	221	50
428.2084	0.0	1	50
428.2156	0.0	40	51
428.7156	0.0	30	51
428.9656	0.0	12	51
429.2764	0.0	2	51
429.2823	0.0	40	52
429.7823	0.0	30	52
430.0323	0.0	12	52
430.3543	0.0	2	52
430.3657	0.0	40	53
430.8657	0.0	30	53
431.1157	0.0	12	53
431.4253	0.0	2	53
431.4323	0.0	40	54
431.9323	0.0	30	54
432.1823	0.0	212	54
432.2823	1.0	222	54
433.4323	0.0	40	55
433.9323	0.0	30	55
