onset	duration	sample	value	gid	imageid	buttonpressduration	reactiontime	imagecategory	cameradistance	imagelocation	imageclutter	luminance	tgtorientation	tgtocclusion	tgtcontrast	tgtsize	tgtdistfromcenter	numberoftargets	numberofclasses
569.85546875	n/a	583533	21121	1684	20808	0.0	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
570.072265625	n/a	583755	21122	0	0	0.216796875	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
570.32421875	n/a	584013	13210	1400	20489	0.0	0.0	6	1	1	1	175.203799	0	0	0	0.0	0.0	0	0
570.5078125	n/a	584201	13210	1873	21013	0.0	0.0	6	2	1	2	170.388476	0	0	0	0.0	0.0	0	0
570.69140625	n/a	584389	13210	2240	21421	0.0	0.0	6	1	1	2	102.453912	0	0	0	0.0	0.0	0	0
570.875	n/a	584577	13210	1700	20825	0.0	0.0	6	2	1	2	134.752598	0	0	0	0.0	0.0	0	0
571.05859375	n/a	584765	13210	1839	20977	0.0	0.0	6	2	1	2	113.001385	0	0	0	0.0	0.0	0	0
571.2421875	n/a	584953	13210	1426	20517	0.0	0.0	6	3	2	3	137.766185	0	0	0	0.0	0.0	0	0
571.4267578125	n/a	585142	13210	1565	20679	0.0	0.0	6	2	1	3	115.916265	0	0	0	0.0	0.0	0	0
571.6103515625	n/a	585330	13210	1310	20387	0.0	0.0	6	4	2	3	170.181465	0	0	0	0.0	0.0	0	0
571.7939453125	n/a	585518	13210	1825	20963	0.0	0.0	6	1	1	2	66.236244	0	0	0	0.0	0.0	0	0
571.9775390625	n/a	585706	13210	1437	20531	0.0	0.0	6	3	2	3	126.346197	0	0	0	0.0	0.0	0	0
572.1611328125	n/a	585894	13210	1804	20939	0.0	0.0	6	1	1	2	133.435126	0	0	0	0.0	0.0	0	0
572.3447265625	n/a	586082	13210	1303	20380	0.0	0.0	6	4	2	3	96.960593	0	0	0	0.0	0.0	0	0
572.5283203125	n/a	586270	13210	1081	20118	0.0	0.0	6	2	1	3	89.86859	0	0	0	0.0	0.0	0	0
572.7119140625	n/a	586458	13210	2361	21555	0.0	0.0	6	3	1	2	106.53389	0	0	0	0.0	0.0	0	0
572.8955078125	n/a	586646	13210	1192	20254	0.0	0.0	6	2	1	2	124.732436	0	0	0	0.0	0.0	0	0
573.0791015625	n/a	586834	13210	1805	20940	0.0	0.0	6	2	1	2	184.03479	0	0	0	0.0	0.0	0	0
573.2626953125	n/a	587022	13120	8313	10969	0.0	0.0	5	3	1	2	125.803213	0	3	2	0.101512	243.187171	2	2
573.447265625	n/a	587211	13210	2060	21238	0.0	0.0	6	2	1	2	157.793999	0	0	0	0.0	0.0	0	0
573.630859375	n/a	587399	13210	1241	20311	0.0	0.0	6	2	2	2	144.375804	0	0	0	0.0	0.0	0	0
573.814453125	n/a	587587	13210	1574	20688	0.0	0.0	6	2	1	3	136.176809	0	0	0	0.0	0.0	0	0
573.998046875	n/a	587775	13210	1685	20809	0.0	0.0	6	1	1	2	200.59716	0	0	0	0.0	0.0	0	0
574.181640625	n/a	587963	13210	2423	21622	0.0	0.0	6	3	1	2	115.392854	0	0	0	0.0	0.0	0	0
574.365234375	n/a	588151	13210	2346	21539	0.0	0.0	6	1	1	2	166.554368	0	0	0	0.0	0.0	0	0
574.548828125	n/a	588339	13210	1573	20687	0.0	0.0	6	1	1	2	122.940012	0	0	0	0.0	0.0	0	0
574.732421875	n/a	588527	13210	1186	20248	0.0	0.0	6	2	1	2	133.815134	0	0	0	0.0	0.0	0	0
574.916015625	n/a	588715	13210	1194	20258	0.0	0.0	6	4	2	3	106.559202	0	0	0	0.0	0.0	0	0
575.099609375	n/a	588903	13210	1794	20929	0.0	0.0	6	2	1	2	210.672533	0	0	0	0.0	0.0	0	0
575.283203125	n/a	589091	13210	2118	21299	0.0	0.0	6	1	1	2	127.209435	0	0	0	0.0	0.0	0	0
575.4677734375	n/a	589280	13210	1905	21056	0.0	0.0	6	3	2	3	105.119208	0	0	0	0.0	0.0	0	0
575.6513671875	n/a	589468	13210	1796	20931	0.0	0.0	6	1	1	2	63.818235	0	0	0	0.0	0.0	0	0
575.8349609375	n/a	589656	13210	2181	21362	0.0	0.0	6	2	1	2	136.976494	0	0	0	0.0	0.0	0	0
576.0185546875	n/a	589844	13210	2325	21515	0.0	0.0	6	3	1	3	85.733123	0	0	0	0.0	0.0	0	0
576.2021484375	n/a	590032	13210	1852	20990	0.0	0.0	6	1	1	3	81.968027	0	0	0	0.0	0.0	0	0
576.3857421875	n/a	590220	13210	2474	21681	0.0	0.0	6	1	1	1	119.461811	0	0	0	0.0	0.0	0	0
576.5693359375	n/a	590408	13210	2290	21480	0.0	0.0	6	1	1	2	82.786383	0	0	0	0.0	0.0	0	0
576.7529296875	n/a	590596	13210	2115	21296	0.0	0.0	6	1	1	2	179.363491	0	0	0	0.0	0.0	0	0
576.9365234375	n/a	590784	13210	2543	21751	0.0	0.0	6	2	1	2	111.11726	0	0	0	0.0	0.0	0	0
577.1201171875	n/a	590972	13210	2108	21289	0.0	0.0	6	1	1	2	128.514791	0	0	0	0.0	0.0	0	0
577.3037109375	n/a	591160	13210	1062	20087	0.0	0.0	6	3	2	3	96.566305	0	0	0	0.0	0.0	0	0
577.48828125	n/a	591349	13210	2292	21482	0.0	0.0	6	1	1	2	145.502128	0	0	0	0.0	0.0	0	0
577.671875	n/a	591537	13210	1922	21076	0.0	0.0	6	3	2	3	143.496497	0	0	0	0.0	0.0	0	0
577.85546875	n/a	591725	13210	1888	21036	0.0	0.0	6	2	1	2	129.158277	0	0	0	0.0	0.0	0	0
578.0390625	n/a	591913	13210	1166	20224	0.0	0.0	6	2	1	2	110.235939	0	0	0	0.0	0.0	0	0
578.22265625	n/a	592101	13210	2061	21239	0.0	0.0	6	3	1	3	48.024822	0	0	0	0.0	0.0	0	0
578.40625	n/a	592289	13210	2298	21488	0.0	0.0	6	1	1	2	94.230879	0	0	0	0.0	0.0	0	0
578.58984375	n/a	592477	13210	2252	21436	0.0	0.0	6	1	1	1	169.432875	0	0	0	0.0	0.0	0	0
578.7734375	n/a	592665	13210	1189	20251	0.0	0.0	6	3	1	2	90.217937	0	0	0	0.0	0.0	0	0
578.95703125	n/a	592853	13210	1125	20173	0.0	0.0	6	3	1	2	129.938669	0	0	0	0.0	0.0	0	0
579.140625	n/a	593041	13210	2065	21243	0.0	0.0	6	3	1	5	104.271802	0	0	0	0.0	0.0	0	0
579.32421875	n/a	593229	13210	1917	21071	0.0	0.0	6	3	2	3	188.60393	0	0	0	0.0	0.0	0	0
579.5087890625	n/a	593418	13210	1038	20050	0.0	0.0	6	2	1	2	70.48664	0	0	0	0.0	0.0	0	0
579.6923828125	n/a	593606	13210	2376	21572	0.0	0.0	6	3	1	2	144.39999	0	0	0	0.0	0.0	0	0
579.8759765625	n/a	593794	13210	1072	20105	0.0	0.0	6	1	1	3	119.126895	0	0	0	0.0	0.0	0	0
580.0595703125	n/a	593982	13210	1378	20467	0.0	0.0	6	4	2	3	124.521773	0	0	0	0.0	0.0	0	0
580.2431640625	n/a	594170	13220	2269	21454	0.0	0.0	6	2	1	3	84.471693	0	0	0	0.0	0.0	0	0
580.4267578125	n/a	594358	13210	1732	20857	0.0	0.0	6	2	1	2	60.841287	0	0	0	0.0	0.0	0	0
581.1083984375	n/a	595056	21121	2269	21454	0.0	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
581.2958984375	n/a	595248	21122	0	0	0.1875	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
581.662109375	n/a	595623	13210	1939	21098	0.0	0.0	6	2	1	2	92.992699	0	0	0	0.0	0.0	0	0
581.845703125	n/a	595811	13210	2424	21623	0.0	0.0	6	2	1	2	81.859924	0	0	0	0.0	0.0	0	0
582.0302734375	n/a	596000	13210	1361	20446	0.0	0.0	6	2	2	2	140.155081	0	0	0	0.0	0.0	0	0
582.2138671875	n/a	596188	13210	2190	21371	0.0	0.0	6	3	1	3	125.288878	0	0	0	0.0	0.0	0	0
582.3974609375	n/a	596376	13210	1828	20966	0.0	0.0	6	1	1	2	125.589534	0	0	0	0.0	0.0	0	0
582.5810546875	n/a	596564	13210	2466	21669	0.0	0.0	6	3	1	2	82.393278	0	0	0	0.0	0.0	0	0
582.7646484375	n/a	596752	13210	1510	20622	0.0	0.0	6	2	1	2	148.471687	0	0	0	0.0	0.0	0	0
582.9482421875	n/a	596940	13210	2505	21712	0.0	0.0	6	1	1	2	118.257041	0	0	0	0.0	0.0	0	0
583.1318359375	n/a	597128	13210	2013	21185	0.0	0.0	6	2	1	1	137.262301	0	0	0	0.0	0.0	0	0
583.3154296875	n/a	597316	13210	2438	21638	0.0	0.0	6	3	1	3	152.314214	0	0	0	0.0	0.0	0	0
583.4990234375	n/a	597504	13210	1559	20673	0.0	0.0	6	1	1	2	89.811202	0	0	0	0.0	0.0	0	0
583.6826171875	n/a	597692	13210	2400	21598	0.0	0.0	6	3	1	2	122.366516	0	0	0	0.0	0.0	0	0
583.8662109375	n/a	597880	13210	1399	20488	0.0	0.0	6	2	1	1	155.999506	0	0	0	0.0	0.0	0	0
584.05078125	n/a	598069	13210	1428	20522	0.0	0.0	6	1	2	2	141.068086	0	0	0	0.0	0.0	0	0
584.234375	n/a	598257	13210	1819	20957	0.0	0.0	6	3	1	2	163.774054	0	0	0	0.0	0.0	0	0
584.41796875	n/a	598445	13210	2347	21540	0.0	0.0	6	1	1	1	175.582718	0	0	0	0.0	0.0	0	0
584.6015625	n/a	598633	13210	2086	21264	0.0	0.0	6	2	1	3	140.621348	0	0	0	0.0	0.0	0	0
584.78515625	n/a	598821	13210	1850	20988	0.0	0.0	6	1	1	3	79.022385	0	0	0	0.0	0.0	0	0
584.96875	n/a	599009	13210	1338	20416	0.0	0.0	6	2	1	2	141.354554	0	0	0	0.0	0.0	0	0
585.15234375	n/a	599197	13210	1462	20560	0.0	0.0	6	2	1	3	126.200484	0	0	0	0.0	0.0	0	0
585.3359375	n/a	599385	13210	1545	20657	0.0	0.0	6	3	1	2	123.00512	0	0	0	0.0	0.0	0	0
585.51953125	n/a	599573	13210	1404	20493	0.0	0.0	6	2	2	2	128.814633	0	0	0	0.0	0.0	0	0
585.703125	n/a	599761	13210	2462	21665	0.0	0.0	6	2	1	2	91.457631	0	0	0	0.0	0.0	0	0
585.88671875	n/a	599949	13210	2381	21577	0.0	0.0	6	3	1	2	150.193521	0	0	0	0.0	0.0	0	0
586.0712890625	n/a	600138	13210	1664	20788	0.0	0.0	6	3	1	2	131.510812	0	0	0	0.0	0.0	0	0
586.2548828125	n/a	600326	13210	1695	20820	0.0	0.0	6	2	1	2	87.476932	0	0	0	0.0	0.0	0	0
586.4384765625	n/a	600514	13210	2315	21505	0.0	0.0	6	3	1	2	144.640426	0	0	0	0.0	0.0	0	0
586.6220703125	n/a	600702	13210	1653	20776	0.0	0.0	6	1	1	2	144.350341	0	0	0	0.0	0.0	0	0
586.8056640625	n/a	600890	13210	1414	20504	0.0	0.0	6	3	2	2	126.396341	0	0	0	0.0	0.0	0	0
586.9892578125	n/a	601078	13210	2111	21292	0.0	0.0	6	3	1	3	197.280342	0	0	0	0.0	0.0	0	0
587.1728515625	n/a	601266	13210	2463	21666	0.0	0.0	6	3	1	3	80.323685	0	0	0	0.0	0.0	0	0
587.3564453125	n/a	601454	13210	1401	20490	0.0	0.0	6	1	2	2	122.022665	0	0	0	0.0	0.0	0	0
587.5400390625	n/a	601642	13210	1522	20634	0.0	0.0	6	1	1	3	64.486833	0	0	0	0.0	0.0	0	0
587.7236328125	n/a	601830	13210	1086	20124	0.0	0.0	6	4	2	3	157.244936	0	0	0	0.0	0.0	0	0
587.908203125	n/a	602019	13210	2189	21370	0.0	0.0	6	3	1	4	71.012214	0	0	0	0.0	0.0	0	0
588.091796875	n/a	602207	13210	1490	20591	0.0	0.0	6	2	2	2	129.874191	0	0	0	0.0	0.0	0	0
588.275390625	n/a	602395	13210	2323	21513	0.0	0.0	6	1	1	1	169.883476	0	0	0	0.0	0.0	0	0
588.458984375	n/a	602583	13210	1411	20501	0.0	0.0	6	2	2	2	113.544067	0	0	0	0.0	0.0	0	0
588.642578125	n/a	602771	13210	2375	21571	0.0	0.0	6	3	1	3	109.859087	0	0	0	0.0	0.0	0	0
588.826171875	n/a	602959	13210	2349	21543	0.0	0.0	6	2	1	2	127.284752	0	0	0	0.0	0.0	0	0
589.009765625	n/a	603147	13210	2460	21663	0.0	0.0	6	2	1	3	34.087141	0	0	0	0.0	0.0	0	0
589.193359375	n/a	603335	13210	2300	21490	0.0	0.0	6	1	1	4	120.344028	0	0	0	0.0	0.0	0	0
589.376953125	n/a	603523	13210	2446	21648	0.0	0.0	6	3	1	2	120.818271	0	0	0	0.0	0.0	0	0
589.560546875	n/a	603711	13210	2228	21409	0.0	0.0	6	2	1	3	141.150389	0	0	0	0.0	0.0	0	0
589.744140625	n/a	603899	13210	1818	20956	0.0	0.0	6	1	1	3	105.21907	0	0	0	0.0	0.0	0	0
589.927734375	n/a	604087	13210	1990	21155	0.0	0.0	6	1	1	3	52.100307	0	0	0	0.0	0.0	0	0
590.1123046875	n/a	604276	13210	1301	20378	0.0	0.0	6	1	2	3	66.844469	0	0	0	0.0	0.0	0	0
590.2958984375	n/a	604464	13210	1712	20837	0.0	0.0	6	3	1	2	97.782281	0	0	0	0.0	0.0	0	0
590.4794921875	n/a	604652	13210	2340	21533	0.0	0.0	6	2	1	2	56.505652	0	0	0	0.0	0.0	0	0
590.6630859375	n/a	604840	13210	1332	20409	0.0	0.0	6	2	1	2	157.146091	0	0	0	0.0	0.0	0	0
590.8466796875	n/a	605028	13210	2561	21769	0.0	0.0	6	2	1	2	96.949515	0	0	0	0.0	0.0	0	0
591.0302734375	n/a	605216	13210	1718	20843	0.0	0.0	6	1	1	2	124.747632	0	0	0	0.0	0.0	0	0
591.2138671875	n/a	605404	13210	1714	20839	0.0	0.0	6	3	1	2	124.113551	0	0	0	0.0	0.0	0	0
591.3974609375	n/a	605592	13220	1938	21097	0.0	0.0	6	2	1	3	118.707055	0	0	0	0.0	0.0	0	0
591.5810546875	n/a	605780	13210	1820	20958	0.0	0.0	6	2	1	2	141.31876	0	0	0	0.0	0.0	0	0
591.7646484375	n/a	605968	13210	1991	21156	0.0	0.0	6	2	1	2	114.311116	0	0	0	0.0	0.0	0	0
592.013671875	n/a	606223	21121	1938	21097	0.0	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
592.1240234375	n/a	606336	21122	0	0	0.1103515625	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
593.0009765625	n/a	607234	13210	2524	21732	0.0	0.0	6	3	1	3	152.274971	0	0	0	0.0	0.0	0	0
593.1845703125	n/a	607422	13210	2377	21573	0.0	0.0	6	3	1	3	114.66364	0	0	0	0.0	0.0	0	0
593.3681640625	n/a	607610	13110	8372	11100	0.0	0.0	5	3	1	2	114.653127	0	1	3	0.093924	107.042048	1	1
593.5517578125	n/a	607798	13210	2555	21763	0.0	0.0	6	3	1	3	112.23704	0	0	0	0.0	0.0	0	0
593.7353515625	n/a	607986	13210	1788	20923	0.0	0.0	6	1	1	2	138.986377	0	0	0	0.0	0.0	0	0
593.9189453125	n/a	608174	13210	1438	20532	0.0	0.0	6	2	2	3	43.406101	0	0	0	0.0	0.0	0	0
593.9560546875	n/a	608212	21131	8372	11100	0.0	0.587890625	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
594.1025390625	n/a	608362	13210	2334	21526	0.0	0.0	6	3	1	2	84.005803	0	0	0	0.0	0.0	0	0
594.142578125	n/a	608403	21132	0	0	0.1865234375	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
594.2861328125	n/a	608550	13210	1110	20153	0.0	0.0	6	2	1	2	83.238126	0	0	0	0.0	0.0	0	0
594.4697265625	n/a	608738	13210	1824	20962	0.0	0.0	6	3	1	2	100.704903	0	0	0	0.0	0.0	0	0
594.654296875	n/a	608927	13210	2360	21554	0.0	0.0	6	1	1	1	124.431541	0	0	0	0.0	0.0	0	0
594.837890625	n/a	609115	13210	1709	20834	0.0	0.0	6	2	1	2	153.221282	0	0	0	0.0	0.0	0	0
595.021484375	n/a	609303	13210	1118	20165	0.0	0.0	6	2	1	3	131.398978	0	0	0	0.0	0.0	0	0
595.205078125	n/a	609491	13110	8065	10307	0.0	0.0	5	2	1	2	147.678161	90	3	2	0.062978	55.785303	1	1
595.388671875	n/a	609679	13210	1134	20182	0.0	0.0	6	1	1	2	211.930217	0	0	0	0.0	0.0	0	0
595.572265625	n/a	609867	13210	1965	21126	0.0	0.0	6	2	1	2	118.803946	0	0	0	0.0	0.0	0	0
595.755859375	n/a	610055	13210	1867	21007	0.0	0.0	6	2	1	2	107.422103	0	0	0	0.0	0.0	0	0
595.8408203125	n/a	610142	21131	8065	10307	0.0	0.6357421875	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
595.939453125	n/a	610243	13210	1430	20524	0.0	0.0	6	4	2	2	145.876602	0	0	0	0.0	0.0	0	0
595.9892578125	n/a	610294	21132	0	0	0.1484375	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
596.123046875	n/a	610431	13210	1944	21103	0.0	0.0	6	3	1	2	51.883653	0	0	0	0.0	0.0	0	0
596.306640625	n/a	610619	13210	1831	20969	0.0	0.0	6	2	1	2	130.711807	0	0	0	0.0	0.0	0	0
596.490234375	n/a	610807	13210	2046	21223	0.0	0.0	6	3	1	4	133.338738	0	0	0	0.0	0.0	0	0
596.6748046875	n/a	610996	13210	1773	20905	0.0	0.0	6	1	1	2	118.377108	0	0	0	0.0	0.0	0	0
596.8583984375	n/a	611184	13210	1029	20040	0.0	0.0	6	1	1	2	145.115685	0	0	0	0.0	218.044407	0	0
597.0419921875	n/a	611372	13210	2353	21547	0.0	0.0	6	2	1	2	19.076631	0	0	0	0.0	0.0	0	0
597.2255859375	n/a	611560	13210	1349	20427	0.0	0.0	6	2	2	2	76.650335	0	0	0	0.0	0.0	0	0
597.4091796875	n/a	611748	13120	8017	10066	0.0	0.0	2	3	2	3	153.099447	45	2	3	0.008886	191.650724	4	3
597.5927734375	n/a	611936	13210	1143	20194	0.0	0.0	6	1	1	1	118.332263	0	0	0	0.0	0.0	0	0
597.7763671875	n/a	612124	13210	1158	20213	0.0	0.0	6	1	1	1	103.805016	0	0	0	0.0	0.0	0	0
597.9599609375	n/a	612312	13210	1151	20203	0.0	0.0	6	3	2	2	170.327645	0	0	0	0.0	0.0	0	0
598.1435546875	n/a	612500	13210	1661	20785	0.0	0.0	6	2	1	2	56.542758	0	0	0	0.0	0.0	0	0
598.3271484375	n/a	612688	13210	2025	21199	0.0	0.0	6	1	1	1	120.838489	0	0	0	0.0	0.0	0	0
598.5107421875	n/a	612876	13210	1544	20656	0.0	0.0	6	2	1	2	53.925112	0	0	0	0.0	0.0	0	0
598.6953125	n/a	613065	13110	8269	10811	0.0	0.0	5	2	2	2	178.939918	0	2	1	0.467057	120.415946	1	1
598.87890625	n/a	613253	13210	1715	20840	0.0	0.0	6	1	1	1	122.618808	0	0	0	0.0	0.0	0	0
599.0625	n/a	613441	13210	1120	20167	0.0	0.0	6	1	1	2	136.333503	0	0	0	0.0	0.0	0	0
599.1787109375	n/a	613560	21131	8269	10811	0.0	0.4833984375	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
599.24609375	n/a	613629	13210	2495	21702	0.0	0.0	6	1	1	2	112.615305	0	0	0	0.0	0.0	0	0
599.3271484375	n/a	613712	21132	0	0	0.1484375	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
599.4296875	n/a	613817	13210	1217	20283	0.0	0.0	6	3	2	2	130.70347	0	0	0	0.0	0.0	0	0
599.61328125	n/a	614005	13110	8196	10644	0.0	0.0	5	3	1	2	113.496568	0	1	2	0.134249	180.853532	1	1
599.796875	n/a	614193	13210	1620	20737	0.0	0.0	6	1	1	2	157.060555	0	0	0	0.0	0.0	0	0
599.98046875	n/a	614381	13210	1988	21153	0.0	0.0	6	1	1	2	138.379436	0	0	0	0.0	0.0	0	0
600.0966796875	n/a	614500	21131	8196	10644	0.0	0.4833984375	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
600.1640625	n/a	614569	13210	2219	21400	0.0	0.0	6	1	1	2	134.645955	0	0	0	0.0	0.0	0	0
600.259765625	n/a	614667	21132	0	0	0.1630859375	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
600.34765625	n/a	614757	13210	2549	21757	0.0	0.0	6	2	1	2	73.464444	0	0	0	0.0	0.0	0	0
600.53125	n/a	614945	13210	1121	20168	0.0	0.0	6	3	1	2	106.791606	0	0	0	0.0	0.0	0	0
600.7158203125	n/a	615134	13210	1412	20502	0.0	0.0	6	3	2	3	127.237551	0	0	0	0.0	0.0	0	0
600.8994140625	n/a	615322	13210	1309	20386	0.0	0.0	6	2	2	2	88.376619	0	0	0	0.0	0.0	0	0
601.0830078125	n/a	615510	13210	1381	20470	0.0	0.0	6	2	2	1	180.178459	0	0	0	0.0	0.0	0	0
601.2666015625	n/a	615698	13210	1719	20844	0.0	0.0	6	1	1	3	102.89923	0	0	0	0.0	0.0	0	0
601.4501953125	n/a	615886	13220	1429	20523	0.0	0.0	6	4	2	2	123.694602	0	0	0	0.0	0.0	0	0
601.6337890625	n/a	616074	13210	1756	20885	0.0	0.0	6	5	2	2	173.962256	0	0	0	0.0	0.0	0	0
601.8173828125	n/a	616262	13210	1099	20138	0.0	0.0	6	1	1	2	137.744533	0	0	0	0.0	0.0	0	0
602.0009765625	n/a	616450	13210	1953	21113	0.0	0.0	6	3	1	3	80.546559	0	0	0	0.0	0.0	0	0
602.0078125	n/a	616457	21121	1429	20523	0.0	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
602.173828125	n/a	616627	21122	0	0	0.166015625	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
602.1845703125	n/a	616638	13210	2125	21306	0.0	0.0	6	1	1	1	121.35935	0	0	0	0.0	0.0	0	0
602.3681640625	n/a	616826	13210	1566	20680	0.0	0.0	6	2	1	2	141.754753	0	0	0	0.0	0.0	0	0
602.5517578125	n/a	617014	13210	1558	20672	0.0	0.0	6	1	1	2	80.757742	0	0	0	0.0	0.0	0	0
602.736328125	n/a	617203	13210	1150	20202	0.0	0.0	6	3	2	3	145.240169	0	0	0	0.0	0.0	0	0
602.919921875	n/a	617391	13210	2406	21605	0.0	0.0	6	1	1	2	129.311171	0	0	0	0.0	0.0	0	0
603.103515625	n/a	617579	13210	1383	20472	0.0	0.0	6	2	2	2	128.088046	0	0	0	0.0	0.0	0	0
604.3388671875	n/a	618844	13210	2266	21451	0.0	0.0	6	3	1	2	89.128895	0	0	0	0.0	0.0	0	0
604.5224609375	n/a	619032	13210	1318	20395	0.0	0.0	6	2	1	1	101.166477	0	0	0	0.0	0.0	0	0
604.7060546875	n/a	619220	13210	2091	21269	0.0	0.0	6	2	1	1	161.860617	0	0	0	0.0	0.0	0	0
604.8896484375	n/a	619408	13210	2015	21188	0.0	0.0	6	3	1	3	93.619455	0	0	0	0.0	0.0	0	0
605.0732421875	n/a	619596	13210	1165	20223	0.0	0.0	6	1	1	2	101.861523	0	0	0	0.0	0.0	0	0
605.2578125	n/a	619785	13210	2159	21340	0.0	0.0	6	2	1	2	115.785332	0	0	0	0.0	0.0	0	0
605.44140625	n/a	619973	13210	1608	20724	0.0	0.0	6	2	1	2	129.421576	0	0	0	0.0	0.0	0	0
605.625	n/a	620161	13210	1777	20910	0.0	0.0	6	2	1	2	91.870313	0	0	0	0.0	0.0	0	0
605.80859375	n/a	620349	13210	1815	20951	0.0	0.0	6	2	1	2	129.231079	0	0	0	0.0	0.0	0	0
605.9921875	n/a	620537	13210	1995	21161	0.0	0.0	6	2	1	3	108.474597	0	0	0	0.0	0.0	0	0
606.17578125	n/a	620725	13210	1467	20565	0.0	0.0	6	3	2	2	58.284546	0	0	0	0.0	0.0	0	0
606.359375	n/a	620913	13210	2490	21697	0.0	0.0	6	3	1	2	104.209605	0	0	0	0.0	0.0	0	0
606.54296875	n/a	621101	13210	1576	20691	0.0	0.0	6	2	1	1	148.028317	0	0	0	0.0	0.0	0	0
606.7265625	n/a	621289	13210	1035	20047	0.0	0.0	6	2	1	3	130.401888	0	0	0	0.0	0.0	0	0
606.91015625	n/a	621477	13120	8158	10582	0.0	0.0	5	4	2	3	123.293637	0	2	1	0.032454	283.593018	1	1
607.09375	n/a	621665	13210	2178	21359	0.0	0.0	6	1	1	2	125.98952	0	0	0	0.0	0.0	0	0
607.2783203125	n/a	621854	13210	2430	21629	0.0	0.0	6	3	1	2	106.677285	0	0	0	0.0	0.0	0	0
607.4619140625	n/a	622042	13210	2512	21720	0.0	0.0	6	2	1	2	117.747325	0	0	0	0.0	0.0	0	0
607.6455078125	n/a	622230	13210	1886	21034	0.0	0.0	6	3	1	2	123.353354	0	0	0	0.0	0.0	0	0
607.8291015625	n/a	622418	13210	1567	20681	0.0	0.0	6	2	1	2	108.658791	0	0	0	0.0	0.0	0	0
608.0126953125	n/a	622606	13210	2546	21754	0.0	0.0	6	1	1	2	131.175723	0	0	0	0.0	0.0	0	0
608.1962890625	n/a	622794	13210	2514	21722	0.0	0.0	6	1	1	2	166.936771	0	0	0	0.0	0.0	0	0
608.3798828125	n/a	622982	13210	1092	20130	0.0	0.0	6	3	1	1	150.401467	0	0	0	0.0	0.0	0	0
608.5634765625	n/a	623170	13210	2004	21174	0.0	0.0	6	3	1	3	147.099461	0	0	0	0.0	0.0	0	0
608.7470703125	n/a	623358	13210	1272	20345	0.0	0.0	6	1	1	1	207.631871	0	0	0	0.0	0.0	0	0
608.9306640625	n/a	623546	13210	2192	21373	0.0	0.0	6	1	1	2	136.713035	0	0	0	0.0	0.0	0	0
609.1142578125	n/a	623734	13210	1853	20992	0.0	0.0	6	1	1	3	65.148448	0	0	0	0.0	0.0	0	0
609.298828125	n/a	623923	13210	1260	20333	0.0	0.0	6	2	1	2	150.305125	0	0	0	0.0	0.0	0	0
609.482421875	n/a	624111	13210	2197	21378	0.0	0.0	6	4	1	3	120.517725	0	0	0	0.0	0.0	0	0
609.666015625	n/a	624299	13120	8089	10396	0.0	0.0	5	2	1	3	111.614042	90	3	2	0.221995	179.627392	2	2
609.849609375	n/a	624487	13210	1248	20318	0.0	0.0	6	1	1	2	100.602721	0	0	0	0.0	0.0	0	0
610.033203125	n/a	624675	13210	1219	20286	0.0	0.0	6	3	2	2	130.147956	0	0	0	0.0	0.0	0	0
610.216796875	n/a	624863	13210	1177	20237	0.0	0.0	6	1	1	2	73.284566	0	0	0	0.0	0.0	0	0
610.400390625	n/a	625051	13210	1108	20151	0.0	0.0	6	1	1	2	93.215243	0	0	0	0.0	0.0	0	0
610.583984375	n/a	625239	13210	1673	20797	0.0	0.0	6	2	1	2	84.150623	0	0	0	0.0	0.0	0	0
610.767578125	n/a	625427	13210	2550	21758	0.0	0.0	6	3	1	2	100.888346	0	0	0	0.0	0.0	0	0
610.951171875	n/a	625615	13210	2221	21402	0.0	0.0	6	3	1	2	116.681422	0	0	0	0.0	0.0	0	0
611.134765625	n/a	625803	13210	2069	21247	0.0	0.0	6	2	1	2	141.01188	0	0	0	0.0	0.0	0	0
611.3193359375	n/a	625992	13210	1173	20232	0.0	0.0	6	1	1	2	141.00787	0	0	0	0.0	0.0	0	0
611.5029296875	n/a	626180	13210	1898	21048	0.0	0.0	6	1	2	3	77.378826	0	0	0	0.0	0.0	0	0
611.6865234375	n/a	626368	13210	1457	20554	0.0	0.0	6	2	1	2	98.836981	0	0	0	0.0	0.0	0	0
