onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
3.6155757078	n/a	905	1	0	visual	look_word	unattended	cue_visual	attend_visual	2	2
4.0195283035	n/a	1006	1	1	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
4.4634762056	n/a	1117	1	2	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
5.2153879679	n/a	1305	1	3	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
5.9513016075	n/a	1489	1	4	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
6.2552659369	n/a	1565	1	5	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
6.8791927184	n/a	1721	1	6	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
7.2711467221	n/a	1819	1	7	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
7.8590777277	n/a	1966	1	8	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
7.8990730342	n/a	1976	1	8	visual	button_press	n/a	target_detected	attend_visual	201	2
8.519000285	n/a	2131	1	9	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
9.3149068844	n/a	2330	1	10	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
9.5668773153	n/a	2393	1	11	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
9.8348458689	n/a	2460	2	11	visual	hear_word	unattended	cue_visual	attend_visual	1	2
10.2028026887	n/a	2552	2	12	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
10.9747121042	n/a	2745	2	13	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
11.5066496807	n/a	2878	2	14	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
11.7746182342	n/a	2945	2	15	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
12.0025914813	n/a	3002	3	15	visual	look_word	unattended	cue_visual	attend_visual	2	2
12.3905459544	n/a	3099	3	16	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
13.1864525538	n/a	3298	3	17	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
13.5784065575	n/a	3396	3	17	visual	button_press	n/a	target_detected	attend_visual	201	2
13.686393885	n/a	3423	3	18	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
14.2943225439	n/a	3575	3	19	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
14.5262953216	n/a	3633	3	20	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
14.6662788943	n/a	3668	3	20	visual	button_press	n/a	target_detected	attend_visual	201	2
15.2382117773	n/a	3811	3	21	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
15.5981695358	n/a	3901	4	21	visual	hear_word	unattended	cue_visual	attend_visual	1	2
16.0021221315	n/a	4002	4	22	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
16.4100742578	n/a	4104	4	23	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
16.9060160585	n/a	4228	4	24	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
17.2979700622	n/a	4326	4	25	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
17.8219085774	n/a	4457	4	26	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
18.1298724374	n/a	4534	4	27	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
18.397840991	n/a	4601	4	28	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
18.6698090752	n/a	4669	4	29	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
19.0777612015	n/a	4771	4	30	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
19.8536701477	n/a	4965	5	30	visual	look_word	unattended	cue_visual	attend_visual	2	2
20.3496119483	n/a	5089	5	31	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
20.7655631359	n/a	5193	5	32	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
21.061528404	n/a	5267	5	32	visual	button_press	n/a	target_detected	attend_visual	201	2
21.1695157316	n/a	5294	5	33	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
21.8694335954	n/a	5469	5	34	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
22.5973481737	n/a	5651	5	35	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
22.8973129725	n/a	5726	5	36	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
23.2532712004	n/a	5815	5	36	visual	button_press	n/a	target_detected	attend_visual	201	2
23.2772683843	n/a	5821	5	37	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
23.8052064301	n/a	5953	5	38	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
24.5651172536	n/a	6143	5	39	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
24.8530834604	n/a	6215	5	39	visual	button_press	n/a	target_detected	attend_visual	201	2
25.0050656252	n/a	6253	5	39	visual	button_press	n/a	target_detected	attend_visual	201	2
25.2290393416	n/a	6309	5	40	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
25.5290041403	n/a	6384	5	41	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
26.1169351459	n/a	6531	5	42	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
26.4488961899	n/a	6614	5	43	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
26.7048661515	n/a	6678	5	44	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
27.3447910555	n/a	6838	5	45	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
28.0607070419	n/a	7017	5	46	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
28.8366159881	n/a	7211	5	47	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
29.1885746853	n/a	7299	6	47	visual	hear_word	unattended	cue_visual	attend_visual	1	2
29.4765408921	n/a	7371	6	47	visual	button_press	n/a	target_detected	attend_visual	201	2
29.580528689	n/a	7397	6	48	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
29.8804934878	n/a	7472	6	49	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
30.1084667348	n/a	7529	6	50	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
30.8603784971	n/a	7717	6	51	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
31.4483095027	n/a	7864	6	52	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
32.0522386308	n/a	8015	6	53	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
32.5681780847	n/a	8144	6	54	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
33.2560973566	n/a	8316	6	55	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
33.7480396265	n/a	8439	6	56	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
34.1119969157	n/a	8530	7	56	visual	look_word	unattended	cue_visual	attend_visual	2	2
34.4799537355	n/a	8622	7	57	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
34.7199255745	n/a	8682	7	58	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
35.0198903733	n/a	8757	7	58	visual	button_press	n/a	target_detected	attend_visual	201	2
35.0358884959	n/a	8761	7	59	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
35.6958110532	n/a	8926	7	60	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
36.3397354879	n/a	9087	7	61	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
36.6596979399	n/a	9167	7	61	visual	button_press	n/a	target_detected	attend_visual	201	2
36.7476876142	n/a	9189	7	62	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
37.527596091	n/a	9384	7	63	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
37.9555458706	n/a	9491	7	64	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
38.3075045678	n/a	9579	7	64	visual	button_press	n/a	target_detected	attend_visual	201	2
38.5314782842	n/a	9635	7	65	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
39.2713914545	n/a	9820	7	66	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
40.0353018087	n/a	10011	7	67	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
40.271274117	n/a	10070	7	68	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
40.9791910421	n/a	10247	8	68	visual	hear_word	unattended	cue_visual	attend_visual	1	2
41.3711450458	n/a	10345	8	69	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
41.6711098446	n/a	10420	8	70	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
41.9630755821	n/a	10493	8	71	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
42.4510183214	n/a	10615	8	72	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
42.8109760799	n/a	10705	8	73	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
43.1389375932	n/a	10787	8	73	visual	button_press	n/a	target_detected	attend_visual	201	2
43.1909314917	n/a	10800	8	74	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
43.9628409072	n/a	10993	8	75	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
44.2668052366	n/a	11069	8	76	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
44.4787803611	n/a	11122	8	77	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
44.6907554855	n/a	11175	8	78	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
45.3666761654	n/a	11344	8	79	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
45.7546306385	n/a	11441	8	80	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
46.1025898051	n/a	11528	9	80	visual	look_word	unattended	cue_visual	attend_visual	2	2
46.6145297283	n/a	11656	9	81	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
46.9464907722	n/a	11739	9	82	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
47.1624654274	n/a	11793	9	83	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
47.7144006571	n/a	11931	9	84	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
48.0623598237	n/a	12018	9	85	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
48.4623128887	n/a	12118	9	86	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
49.0942387314	n/a	12276	9	87	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
49.5581842868	n/a	12392	9	88	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
49.9901335971	n/a	12500	9	89	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
50.402085254	n/a	12603	9	90	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
51.1419984243	n/a	12788	9	91	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
51.4499622844	n/a	12865	9	92	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
51.8139195736	n/a	12956	10	92	visual	hear_word	unattended	cue_visual	attend_visual	1	2
52.1618787401	n/a	13043	10	93	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
52.4538444776	n/a	13116	10	94	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
52.8138022361	n/a	13206	10	95	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
53.5977102436	n/a	13402	10	96	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
53.9416698795	n/a	13488	10	97	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
54.2776304541	n/a	13572	10	98	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
54.5615971303	n/a	13643	10	99	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
54.8255661532	n/a	13709	10	100	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
55.5614797928	n/a	13893	10	101	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
56.1294131451	n/a	14035	10	102	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
56.3733845148	n/a	14096	10	103	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
56.7733375798	n/a	14196	10	104	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
56.8533281928	n/a	14216	10	104	visual	button_press	n/a	target_detected	attend_visual	201	2
57.3532695241	n/a	14341	10	105	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
57.6572338535	n/a	14417	10	106	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
58.3931474932	n/a	14601	11	106	visual	look_word	unattended	cue_visual	attend_visual	2	2
58.7331075984	n/a	14686	11	107	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
59.081066765	n/a	14773	11	108	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
59.6090048108	n/a	14905	11	109	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
59.8769733644	n/a	14972	11	110	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
60.2369311229	n/a	15062	11	110	visual	button_press	n/a	target_detected	attend_visual	201	2
60.2689273681	n/a	15070	11	111	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
60.8888546189	n/a	15225	11	112	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
61.6367668505	n/a	15412	11	113	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
62.328685653	n/a	15585	11	114	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
62.7886316778	n/a	15700	11	115	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
63.5565415626	n/a	15892	11	116	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
64.3444491007	n/a	16089	12	116	visual	hear_word	unattended	cue_visual	attend_visual	1	2
64.6204167156	n/a	16158	12	116	visual	button_press	n/a	target_detected	attend_visual	201	2
64.7124059205	n/a	16181	12	117	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
65.0683641484	n/a	16270	12	118	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
65.7962787267	n/a	16452	12	119	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
66.5801867342	n/a	16648	12	120	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
66.8321571651	n/a	16711	12	121	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
67.4160886401	n/a	16857	12	122	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
68.0320163602	n/a	17011	12	123	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
68.3439797509	n/a	17089	12	124	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
68.9399098178	n/a	17238	12	125	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
69.3398628828	n/a	17338	13	125	visual	look_word	unattended	cue_visual	attend_visual	2	2
69.6678243961	n/a	17420	13	126	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
70.0677774612	n/a	17520	13	127	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
70.6677070587	n/a	17670	13	128	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
70.915677959	n/a	17732	13	129	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
70.9876695107	n/a	17750	13	129	visual	button_press	n/a	target_detected	attend_visual	201	2
71.2556380643	n/a	17817	13	130	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
71.7515798649	n/a	17941	13	131	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
72.139534338	n/a	18038	13	132	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
72.4914930352	n/a	18126	13	132	visual	button_press	n/a	target_detected	attend_visual	201	2
72.5474864643	n/a	18140	13	133	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
73.111420286	n/a	18281	13	134	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
73.9033273547	n/a	18479	13	135	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
74.1313006018	n/a	18536	13	136	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
74.3512747875	n/a	18591	14	136	visual	hear_word	unattended	cue_visual	attend_visual	1	2
74.7792245671	n/a	18698	14	137	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
75.0951874885	n/a	18777	14	138	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
75.6351241263	n/a	18912	14	138	visual	button_press	n/a	target_detected	attend_visual	201	2
75.775107699	n/a	18947	14	139	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
76.3910354191	n/a	19101	14	140	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
77.0269607925	n/a	19260	14	141	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
77.6868833498	n/a	19425	14	142	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
78.4707913573	n/a	19621	14	143	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
78.7307608495	n/a	19686	14	143	visual	button_press	n/a	target_detected	attend_visual	201	2
78.862745361	n/a	19719	14	144	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
79.5546641635	n/a	19892	14	145	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
80.0866017399	n/a	20025	14	146	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
80.8665102167	n/a	20220	14	147	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
81.5184337127	n/a	20383	15	147	visual	look_word	unattended	cue_visual	attend_visual	2	2
81.846395226	n/a	20465	15	147	visual	button_press	n/a	target_detected	attend_visual	201	2
81.9063881858	n/a	20480	15	148	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
82.6982952545	n/a	20678	15	149	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
83.0942487889	n/a	20777	15	150	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
83.6221868347	n/a	20909	15	150	visual	button_press	n/a	target_detected	attend_visual	201	2
83.8421610205	n/a	20964	15	151	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
84.2621117388	n/a	21069	15	152	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
84.9980253784	n/a	21253	16	152	visual	hear_word	unattended	cue_visual	attend_visual	1	2
85.4699699951	n/a	21371	16	153	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
86.225881288	n/a	21560	16	154	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
86.9138005599	n/a	21732	16	155	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
87.1817691134	n/a	21799	16	155	visual	button_press	n/a	target_detected	attend_visual	201	2
87.289756441	n/a	21826	16	156	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
87.7177062206	n/a	21933	16	157	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
88.1216588162	n/a	22034	16	158	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
88.6975912299	n/a	22178	16	159	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
89.3615133178	n/a	22344	16	160	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
89.793462628	n/a	22452	16	161	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
90.2694067754	n/a	22571	16	161	visual	button_press	n/a	target_detected	attend_visual	201	2
90.4493856547	n/a	22616	16	162	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
91.1493035184	n/a	22791	16	163	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
91.3972744188	n/a	22853	16	164	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
91.9532091791	n/a	22992	16	165	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
92.6091322058	n/a	23156	17	165	visual	look_word	unattended	cue_visual	attend_visual	2	2
93.0450810467	n/a	23265	17	166	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
93.6490101748	n/a	23416	17	167	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
93.9049801364	n/a	23480	17	168	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
94.1089561996	n/a	23531	17	168	visual	button_press	n/a	target_detected	attend_visual	201	2
94.2889350789	n/a	23576	17	169	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
95.0008515346	n/a	23754	17	170	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
95.3568097625	n/a	23843	17	170	visual	button_press	n/a	target_detected	attend_visual	201	2
95.6447759693	n/a	23915	17	171	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
96.3646914863	n/a	24095	18	171	visual	hear_word	unattended	cue_visual	attend_visual	1	2
96.6446586318	n/a	24165	18	171	visual	button_press	n/a	target_detected	attend_visual	201	2
96.7126506529	n/a	24182	18	172	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
97.1485994938	n/a	24291	18	173	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
97.4245671086	n/a	24360	18	174	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
97.6645389477	n/a	24420	18	175	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
98.2884657291	n/a	24576	18	176	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
98.8763967347	n/a	24723	18	177	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
99.2403540238	n/a	24814	18	178	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
100.01626297	n/a	25008	18	179	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
100.7441775483	n/a	25190	19	179	visual	look_word	unattended	cue_visual	attend_visual	2	2
101.1921249811	n/a	25302	19	180	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
101.7840555174	n/a	25450	19	181	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
102.5959602394	n/a	25653	19	182	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
102.8999245688	n/a	25729	19	183	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
103.1518949997	n/a	25792	19	184	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
103.4158640227	n/a	25858	19	185	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
103.9118058233	n/a	25982	19	186	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
104.3557537255	n/a	26093	19	187	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
104.7877030357	n/a	26201	19	188	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
105.2676467137	n/a	26321	19	189	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
105.6915969626	n/a	26427	19	190	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
105.9435673936	n/a	26490	19	191	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
106.1875387633	n/a	26551	19	192	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
106.9594481788	n/a	26744	20	192	visual	hear_word	unattended	cue_visual	attend_visual	1	2
107.3274049986	n/a	26836	20	193	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
108.0633186382	n/a	27020	20	194	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
108.8632247683	n/a	27220	20	195	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
109.24318018	n/a	27315	20	196	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
109.7791172872	n/a	27449	20	197	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
110.2910572104	n/a	27577	20	198	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
110.6150191931	n/a	27658	20	199	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
110.9829760129	n/a	27750	20	200	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
111.2069497293	n/a	27806	20	201	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
111.9668605528	n/a	27996	21	201	visual	look_word	unattended	cue_visual	attend_visual	2	2
112.3548150259	n/a	28093	21	202	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
112.5867878036	n/a	28151	21	203	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
112.8667549491	n/a	28221	21	204	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
113.0187371138	n/a	28259	21	204	visual	button_press	n/a	target_detected	attend_visual	201	2
113.1907169318	n/a	28302	21	205	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
113.7346531002	n/a	28438	21	206	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
114.3265836365	n/a	28586	21	207	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
114.6505456191	n/a	28667	21	208	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
115.3784601975	n/a	28849	21	209	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
115.6784249962	n/a	28924	21	210	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
115.9183968352	n/a	28984	22	210	visual	hear_word	unattended	cue_visual	attend_visual	1	2
116.3503461455	n/a	29092	22	211	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
116.9222790284	n/a	29235	22	212	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
117.2462410111	n/a	29316	22	213	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
117.9581574669	n/a	29494	22	214	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
118.3101161641	n/a	29582	22	215	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
118.8620513938	n/a	29720	22	216	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
119.294000704	n/a	29828	22	216	visual	button_press	n/a	target_detected	attend_visual	201	2
119.5779673802	n/a	29899	22	217	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
120.0899073034	n/a	30027	22	218	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
120.689836901	n/a	30177	22	219	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
121.157781987	n/a	30294	22	220	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
121.4257505406	n/a	30361	22	221	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
121.6457247264	n/a	30416	23	221	visual	look_word	unattended	cue_visual	attend_visual	2	2
122.0136815462	n/a	30508	23	222	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
122.3136463449	n/a	30583	23	223	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
122.7215984713	n/a	30685	23	224	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
123.273533701	n/a	30823	23	225	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
123.6814858273	n/a	30925	23	226	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
124.0454431165	n/a	31016	23	226	visual	button_press	n/a	target_detected	attend_visual	201	2
124.2774158942	n/a	31074	23	227	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
124.7493605109	n/a	31192	23	228	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
125.2453023115	n/a	31316	23	229	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
125.6532544379	n/a	31418	23	230	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
125.7332450509	n/a	31438	23	230	visual	button_press	n/a	target_detected	attend_visual	201	2
126.2011901369	n/a	31555	23	231	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
126.9571014298	n/a	31744	24	231	visual	hear_word	unattended	cue_visual	attend_visual	1	2
127.3170591884	n/a	31834	24	232	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
127.5930268032	n/a	31903	24	233	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
128.0569723587	n/a	32019	24	234	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
128.1809578088	n/a	32050	24	234	visual	button_press	n/a	target_detected	attend_visual	201	2
