onset	duration	code	trial_number
86.3703	0.0	2	41
86.3806	0.0	40	42
86.8806	0.0	30	42
87.1306	0.0	11	42
87.5533	0.0	1	42
87.564	0.0	40	43
88.064	0.0	30	43
88.314	0.0	212	43
88.514	0.0	222	43
88.6463	0.0	2	43
88.6557	0.0	40	44
89.1557	0.0	30	44
89.4057	0.0	11	44
89.8402	0.0	1	44
89.8474	0.0	40	45
90.3474	0.0	30	45
90.5974	0.0	12	45
90.9602	0.0	2	45
90.964	0.0	40	46
91.4641	0.0	30	46
91.7141	0.0	211	46
91.8641	1.0	221	46
92.9641	0.0	40	47
93.4641	0.0	30	47
93.7141	0.0	12	47
94.1132	0.0	2	47
94.1224	0.0	40	48
94.6224	0.0	30	48
94.8725	0.0	11	48
95.2572	0.0	1	48
95.2641	0.0	40	49
95.7641	0.0	30	49
96.0141	0.0	11	49
96.3592	0.0	1	49
96.3641	0.0	40	50
96.8642	0.0	30	50
97.1142	0.0	12	50
97.4502	0.0	2	50
97.4558	0.0	40	51
97.9558	0.0	30	51
98.2058	0.0	12	51
98.5611	0.0	2	51
98.5725	0.0	40	52
99.0725	0.0	30	52
99.3225	0.0	11	52
99.7691	0.0	1	52
99.7809	0.0	40	53
100.2809	0.0	30	53
100.5309	0.0	11	53
100.8841	0.0	1	53
100.8892	0.0	40	54
101.3892	0.0	30	54
101.6392	0.0	12	54
101.9911	0.0	2	54
101.9976	0.0	40	55
102.4976	0.0	30	55
102.7476	0.0	211	55
102.9476	0.0	221	55
103.0651	0.0	1	55
103.0726	0.0	40	56
103.5726	0.0	30	56
103.8226	0.0	212	56
103.9726	1.0	222	56
105.0726	0.0	40	57
105.5726	0.0	30	57
105.8226	0.0	12	57
106.162	0.0	2	57
106.1727	0.0	40	58
106.6727	0.0	30	58
106.9227	0.0	212	58
107.1227	0.0	222	58
107.277	0.0	2	58
107.281	0.0	40	59
107.781	0.0	30	59
108.031	0.0	12	59
108.399	0.0	2	59
108.406	0.0	40	60
108.906	0.0	30	60
109.156	0.0	12	60
109.588	0.0	2	60
109.5977	0.0	40	61
110.0977	0.0	30	61
110.3477	0.0	211	61
110.4977	1.0	221	61
111.5978	0.0	40	62
112.0978	0.0	30	62
112.3478	0.0	11	62
112.778	0.0	1	62
112.7894	0.0	40	63
113.2894	0.0	30	63
113.5395	0.0	11	63
113.85	0.0	1	63
113.8561	0.0	40	64
114.3561	0.0	30	64
114.6061	0.0	11	64
114.978	0.0	1	64
114.9895	0.0	70	0
114.9895	0.0	experiment_block_end	0
132.3478	0.0	3	0
132.3565	0.0	rest_block_start	0
132.3565	2.0	80	0
134.3648	2.0	80	0
136.3732	2.0	80	0
138.3816	2.0	80	0
140.3899	2.0	80	0
142.3983	2.0	80	0
144.4067	2.0	80	0
146.415	2.0	80	0
149.9318	0.0	rest_block_end	0
149.9318	0.0	experiment_block_start	0
149.9318	0.0	40	1
150.4318	0.0	30	1
150.6818	0.0	11	1
151.0746	0.0	1	1
151.0818	0.0	40	2
151.5818	0.0	30	2
151.8318	0.0	12	2
152.1845	0.0	2	2
152.1901	0.0	40	3
152.6902	0.0	30	3
152.9402	0.0	12	3
153.2855	0.0	2	3
153.2902	0.0	40	4
153.7902	0.0	30	4
154.0402	0.0	212	4
154.2402	0.0	222	4
154.3835	0.0	2	4
154.3902	0.0	40	5
154.8902	0.0	30	5
155.1402	0.0	11	5
155.5025	0.0	1	5
155.5069	0.0	40	6
156.0069	0.0	30	6
156.2569	0.0	11	6
156.5605	0.0	1	6
156.5652	0.0	40	7
157.0652	0.0	30	7
157.3152	0.0	12	7
157.6704	0.0	2	7
157.6819	0.0	40	8
158.1819	0.0	30	8
158.4319	0.0	211	8
158.5819	1.0	221	8
159.6819	0.0	40	9
160.182	0.0	30	9
160.432	0.0	12	9
160.7524	0.0	2	9
160.757	0.0	40	10
161.257	0.0	30	10
161.507	0.0	12	10
161.8234	0.0	2	10
161.832	0.0	40	11
162.332	0.0	30	11
162.582	0.0	12	11
162.9304	0.0	2	11
162.9403	0.0	40	12
163.4404	0.0	30	12
163.6904	0.0	211	12
163.8904	1.0	221	12
164.9404	0.0	40	13
165.4404	0.0	30	13
165.6904	0.0	212	13
165.9404	0.0	222	13
166.0623	0.0	2	13
166.0737	0.0	40	14
166.5737	0.0	30	14
166.8237	0.0	11	14
167.1133	0.0	1	14
167.1237	0.0	40	15
167.6238	0.0	30	15
167.8738	0.0	11	15
168.1393	0.0	1	15
168.1488	0.0	40	16
168.6488	0.0	30	16
168.8988	0.0	11	16
169.2393	0.0	1	16
169.2488	0.0	40	17
169.7488	0.0	30	17
169.9988	0.0	12	17
170.3543	0.0	2	17
170.3655	0.0	40	18
170.8655	0.0	30	18
171.1155	0.0	11	18
171.4303	0.0	1	18
171.4405	0.0	40	19
171.9405	0.0	30	19
172.1905	0.0	11	19
172.5073	0.0	1	19
172.5155	0.0	40	20
173.0155	0.0	30	20
173.2655	0.0	12	20
173.5923	0.0	2	20
173.5989	0.0	40	21
174.0989	0.0	30	21
174.3489	0.0	11	21
174.6633	0.0	1	21
174.6739	0.0	40	22
175.1739	0.0	30	22
175.4239	0.0	12	22
175.7492	0.0	2	22
175.7572	0.0	40	23
176.2572	0.0	30	23
176.5073	0.0	212	23
176.7073	0.0	222	23
176.8272	0.0	2	23
176.8323	0.0	40	24
177.3323	0.0	30	24
177.5823	0.0	211	24
177.7323	1.0	221	24
178.8323	0.0	40	25
179.3323	0.0	30	25
179.5823	0.0	11	25
179.9312	0.0	1	25
179.9406	0.0	40	26
180.4407	0.0	30	26
180.6907	0.0	11	26
180.9652	0.0	1	26
180.974	0.0	40	27
181.474	0.0	30	27
181.724	0.0	11	27
182.0951	0.0	1	27
182.099	0.0	40	28
182.599	0.0	30	28
182.849	0.0	212	28
183.049	1.0	222	28
184.0991	0.0	40	29
184.5991	0.0	30	29
184.8491	0.0	12	29
185.1641	0.0	2	29
185.1741	0.0	40	30
185.6741	0.0	30	30
185.9241	0.0	12	30
186.2431	0.0	2	30
186.2491	0.0	40	31
186.7491	0.0	30	31
186.9991	0.0	211	31
187.2491	0.0	221	31
187.3451	0.0	1	31
187.3491	0.0	40	32
187.8491	0.0	30	32
188.0991	0.0	12	32
188.3961	0.0	2	32
188.4075	0.0	40	33
188.9075	0.0	30	33
189.1575	0.0	11	33
189.5101	0.0	1	33
189.5158	0.0	40	34
190.0158	0.0	30	34
190.2658	0.0	11	34
190.7	0.0	1	34
190.7075	0.0	40	35
191.2075	0.0	30	35
191.4575	0.0	11	35
191.848	0.0	1	35
191.8575	0.0	40	36
192.3575	0.0	30	36
192.6075	0.0	211	36
192.8075	0.0	221	36
192.968	0.0	1	36
192.9742	0.0	40	37
193.4742	0.0	30	37
193.7242	0.0	12	37
194.169	0.0	2	37
194.1742	0.0	40	38
194.6742	0.0	30	38
194.9242	0.0	212	38
195.0742	1.0	222	38
196.1743	0.0	40	39
196.6743	0.0	30	39
196.9243	0.0	12	39
197.3539	0.0	2	39
197.3576	0.0	40	40
197.8576	0.0	30	40
198.1076	0.0	12	40
198.5689	0.0	2	40
198.5743	0.0	40	41
199.0743	0.0	30	41
199.3243	0.0	11	41
199.755	0.0	1	41
199.766	0.0	40	42
200.266	0.0	30	42
200.516	1.0	12	42
201.1879	0.0	2	42
201.1994	0.0	40	43
201.6994	0.0	30	43
201.9494	0.0	11	43
202.3018	0.0	1	43
202.3077	0.0	40	44
202.8077	0.0	30	44
203.0577	1.0	11	44
203.6099	0.0	1	44
203.6161	0.0	40	45
204.1161	0.0	30	45
204.3661	0.0	12	45
204.7939	0.0	2	45
204.7994	0.0	40	46
205.2994	0.0	30	46
205.5494	0.0	211	46
205.7494	1.0	221	46
206.7995	0.0	40	47
207.2995	0.0	30	47
207.5495	0.0	12	47
207.9338	0.0	2	47
207.9411	0.0	40	48
208.4412	0.0	30	48
208.6912	0.0	212	48
208.9412	1.0	222	48
209.9412	0.0	40	49
210.4412	0.0	30	49
210.6912	0.0	11	49
211.0208	0.0	1	49
211.0245	0.0	40	50
211.5245	0.0	30	50
211.7745	0.0	212	50
212.0746	0.0	222	50
212.1018	0.0	2	50
212.1079	0.0	40	51
212.6079	0.0	30	51
212.8579	0.0	11	51
213.3158	0.0	1	51
213.3246	0.0	40	52
213.8246	0.0	30	52
214.0746	0.0	11	52
214.5438	0.0	1	52
214.5496	0.0	40	53
215.0496	0.0	30	53
215.2996	1.0	12	53
215.8937	0.0	2	53
215.8996	0.0	40	54
216.3996	0.0	30	54
216.6496	0.0	211	54
216.8996	1.0	221	54
217.8997	0.0	40	55
218.3997	0.0	30	55
218.6497	0.0	12	55
219.0107	0.0	2	55
219.0163	0.0	40	56
219.5164	0.0	30	56
219.7664	1.0	12	56
220.3607	0.0	2	56
220.3664	0.0	40	57
220.8664	0.0	30	57
221.1164	0.0	11	57
221.5017	0.0	1	57
221.5081	0.0	40	58
222.0081	0.0	30	58
222.2581	0.0	211	58
222.5581	0.0	221	58
222.6367	0.0	1	58
222.6414	0.0	40	59
223.1414	0.0	30	59
223.3914	0.0	12	59
223.8656	0.0	2	59
223.8748	0.0	40	60
224.3748	0.0	30	60
224.6248	1.0	12	60
225.1236	0.0	2	60
225.1331	0.0	40	61
225.6331	0.0	30	61
225.8831	0.0	11	61
226.2486	0.0	1	61
226.2581	0.0	40	62
226.7582	0.0	30	62
227.0082	0.0	12	62
227.3736	0.0	2	62
227.3832	0.0	40	63
227.8832	0.0	30	63
228.1332	0.0	212	63
228.3832	0.0	222	63
228.5436	0.0	2	63
228.5499	0.0	40	64
229.0499	0.0	30	64
229.2999	0.0	11	64
229.6946	0.0	1	64
229.6999	0.0	70	0
229.6999	0.0	experiment_block_end	0
246.9604	0.0	3	0
246.9669	0.0	rest_block_start	0
246.9669	2.0	80	0
248.9752	2.0	80	0
250.9836	2.0	80	0
252.992	2.0	80	0
255.0003	2.0	80	0
257.0087	2.0	80	0
259.0171	2.0	80	0
261.0254	2.0	80	0
264.5422	0.0	rest_block_end	0
264.5422	0.0	experiment_block_start	0
264.5422	0.0	40	1
265.0422	0.0	30	1
265.2922	0.0	11	1
265.6652	0.0	1	1
265.6755	0.0	40	2
266.1755	0.0	30	2
266.4255	0.0	11	2
266.7421	0.0	1	2
266.7505	0.0	40	3
267.2505	0.0	30	3
267.5006	0.0	12	3
267.8551	0.0	2	3
267.8589	0.0	40	4
268.3589	0.0	30	4
268.6089	0.0	12	4
268.9691	0.0	2	4
268.9756	0.0	40	5
269.4756	0.0	30	5
269.7256	0.0	211	5
269.9256	1.0	221	5
270.9756	0.0	40	6
271.4756	0.0	30	6
271.7256	0.0	11	6
272.0581	0.0	1	6
272.0673	0.0	40	7
272.5673	0.0	30	7
272.8173	0.0	212	7
273.0673	0.0	222	7
273.229	0.0	2	7
273.234	0.0	40	8
273.734	0.0	30	8
273.984	0.0	12	8
274.405	0.0	2	8
274.409	0.0	40	9
274.909	0.0	30	9
275.159	0.0	11	9
275.548	0.0	1	9
275.559	0.0	40	10
276.059	0.0	30	10
276.3091	0.0	11	10
276.716	0.0	1	10
276.7257	0.0	40	11
277.2257	0.0	30	11
277.4757	0.0	11	11
277.859	0.0	1	11
277.8674	0.0	40	12
278.3674	0.0	30	12
278.6174	1.0	12	12
279.198	0.0	2	12
279.2091	0.0	40	13
279.7091	0.0	30	13
279.9591	0.0	12	13
280.3049	0.0	2	13
280.3091	0.0	40	14
280.8091	0.0	30	14
281.0591	0.0	12	14
281.385	0.0	2	14
281.3925	0.0	40	15
281.8925	0.0	30	15
282.1425	0.0	211	15
282.3425	0.0	221	15
282.4859	0.0	1	15
282.4925	0.0	40	16
282.9925	0.0	30	16
283.2425	0.0	212	16
283.3925	1.0	222	16
284.4925	0.0	40	17
284.9925	0.0	30	17
285.2425	0.0	12	17
285.683	0.0	2	17
285.6925	0.0	40	18
286.1926	0.0	30	18
286.4426	0.0	11	18
286.7829	0.0	1	18
286.7926	0.0	40	19
287.2926	0.0	30	19
287.5426	0.0	12	19
287.9469	0.0	2	19
287.9509	0.0	40	20
288.4509	0.0	30	20
288.7009	0.0	212	20
288.9009	0.0	222	20
288.9809	0.0	2	20
288.9926	0.0	40	21
289.4926	0.0	30	21
289.7426	0.0	12	21
290.1648	0.0	2	21
290.176	0.0	40	22
290.676	0.0	30	22
290.926	0.0	211	22
291.076	1.0	221	22
292.176	0.0	40	23
292.676	0.0	30	23
292.926	0.0	11	23
293.3048	0.0	1	23
293.3094	0.0	40	24
293.8094	0.0	30	24
294.0594	0.0	11	24
294.3878	0.0	1	24
294.3927	0.0	40	25
294.8927	0.0	30	25
295.1427	0.0	11	25
295.4898	0.0	1	25
295.5011	0.0	40	26
296.0011	0.0	30	26
296.2511	0.0	211	26
296.4511	0.0	221	26
296.5678	0.0	1	26
296.5761	0.0	40	27
297.0761	0.0	30	27
297.3261	0.0	12	27
297.7397	0.0	2	27
297.7511	0.0	40	28
298.2511	0.0	30	28
298.5011	0.0	11	28
298.8747	0.0	1	28
298.8845	0.0	40	29
299.3845	0.0	30	29
299.6345	0.0	212	29
299.7845	1.0	222	29
300.8845	0.0	40	30
301.3845	0.0	30	30
301.6345	0.0	11	30
301.9677	0.0	1	30
301.9762	0.0	40	31
302.4762	0.0	30	31
302.7262	0.0	12	31
303.0257	0.0	2	31
303.0345	0.0	40	32
303.5345	0.0	30	32
303.7845	0.0	12	32
304.1177	0.0	2	32
304.1262	0.0	40	33
304.6262	0.0	30	33
304.8762	0.0	11	33
305.2327	0.0	1	33
305.2429	0.0	40	34
305.7429	0.0	30	34
305.9929	0.0	212	34
306.1929	0.0	222	34
306.3536	0.0	2	34
306.3596	0.0	40	35
306.8596	0.0	30	35
307.1096	0.0	12	35
307.4766	0.0	2	35
307.4846	0.0	40	36
307.9846	0.0	30	36
308.2346	1.0	12	36
308.7496	0.0	2	36
308.7596	0.0	40	37
309.2596	0.0	30	37
309.5096	0.0	11	37
309.8386	0.0	1	37
309.843	0.0	40	38
310.343	0.0	30	38
310.593	0.0	211	38
310.743	0.0	221	38
310.8856	0.0	1	38
310.893	0.0	40	39
311.393	0.0	30	39
311.643	0.0	11	39
311.9836	0.0	1	39
311.993	0.0	40	40
312.493	0.0	30	40
312.743	0.0	12	40
313.0666	0.0	2	40
313.0764	0.0	40	41
313.5764	0.0	30	41
313.8264	0.0	12	41
314.1346	0.0	2	41
314.1431	0.0	40	42
314.6431	0.0	30	42
314.8931	0.0	212	42
314.9931	1.0	222	42
316.1431	0.0	40	43
316.6431	0.0	30	43
316.8931	0.0	12	43
317.1596	0.0	2	43
317.1681	0.0	40	44
317.6681	0.0	30	44
317.9181	0.0	11	44
318.2765	0.0	1	44
318.2848	0.0	40	45
318.7848	0.0	30	45
319.0348	0.0	11	45
319.3295	0.0	1	45
319.3348	0.0	40	46
319.8348	0.0	30	46
320.0848	0.0	11	46
320.3815	0.0	1	46
320.3932	0.0	40	47
320.8932	0.0	30	47
321.1432	0.0	12	47
321.5265	0.0	2	47
321.5349	0.0	40	48
322.0349	0.0	30	48
322.2849	0.0	211	48
322.4349	0.0	221	48
322.6085	0.0	1	48
322.6182	0.0	40	49
323.1182	0.0	30	49
323.3682	0.0	11	49
323.6914	0.0	1	49
323.7016	0.0	40	50
324.2016	0.0	30	50
324.4516	0.0	12	50
324.7404	0.0	2	50
324.7516	0.0	40	51
325.2516	0.0	30	51
325.5016	0.0	12	51
325.8244	0.0	2	51
325.8349	0.0	40	52
326.3349	0.0	30	52
326.585	0.0	11	52
326.9514	0.0	1	52
326.96	0.0	40	53
327.46	0.0	30	53
327.71	0.0	11	53
328.0684	0.0	1	53
328.0766	0.0	40	54
328.5767	0.0	30	54
328.8267	0.0	211	54
328.9267	1.0	221	54
330.0767	0.0	40	55
330.5767	0.0	30	55
330.8267	0.0	212	55
330.9767	1.0	222	55
332.0767	0.0	40	56
332.5767	0.0	30	56
332.8267	0.0	12	56
333.1653	0.0	2	56
333.1767	0.0	40	57
333.6768	0.0	30	57
333.9268	0.0	211	57
334.1268	0.0	221	57
334.2673	0.0	1	57
334.2768	0.0	40	58
334.7768	0.0	30	58
335.0268	0.0	11	58
335.3853	0.0	1	58
335.3934	0.0	40	59
335.8935	0.0	30	59
336.1435	0.0	12	59
336.4993	0.0	2	59
336.5101	0.0	40	60
337.0101	0.0	30	60
337.2601	0.0	11	60
337.6873	0.0	1	60
337.6935	0.0	40	61
337.8453	0.0	1	61
338.1935	0.0	40	62
338.6935	0.0	30	62
338.9435	0.0	11	62
339.2853	0.0	1	62
339.2935	0.0	40	63
339.7935	0.0	30	63
340.0435	0.0	12	63
340.4184	0.0	2	63
340.4269	0.0	40	64
340.9269	0.0	30	64
341.1769	0.0	12	64
341.4953	0.0	2	64
341.5019	0.0	40	65
342.0019	0.0	30	65
342.2519	0.0	212	65
342.4019	1.0	222	65
343.5019	0.0	70	0
343.5019	0.0	experiment_block_end	0
360.723	0.0	3	0
360.7272	0.0	rest_block_start	0
360.7272	2.0	80	0
362.7356	2.0	80	0
364.744	2.0	80	0
366.7523	2.0	80	0
368.7607	2.0	80	0
370.7691	2.0	80	0
372.7774	2.0	80	0
374.7858	2.0	80	0
378.3026	0.0	rest_block_end	0
378.3026	0.0	experiment_block_start	0
378.3026	0.0	40	1
378.8026	0.0	30	1
379.0526	0.0	12	1
379.4028	0.0	2	1
379.4109	0.0	40	2
379.9109	0.0	30	2
380.1609	0.0	12	2
380.4648	0.0	2	2
380.4693	0.0	40	3
380.9693	0.0	30	3
381.2193	0.0	12	3
381.5307	0.0	2	3
381.5359	0.0	40	4
382.036	0.0	30	4
382.286	0.0	11	4
382.6137	0.0	1	4
382.6193	0.0	40	5
383.1193	0.0	30	5
383.3693	0.0	11	5
383.6358	0.0	1	5
383.6443	0.0	40	6
384.1443	0.0	30	6
384.3943	0.0	11	6
384.6897	0.0	1	6
384.6943	0.0	40	7
385.1943	0.0	30	7
385.4443	0.0	211	7
385.6443	0.0	221	7
385.7167	0.0	1	7
385.7277	0.0	40	8
386.2277	0.0	30	8
386.4777	0.0	212	8
386.6277	0.0	222	8
386.7547	0.0	2	8
386.761	0.0	40	9
387.261	0.0	30	9
387.511	0.0	211	9
387.611	1.0	221	9
388.7611	0.0	40	10
389.2611	0.0	30	10
389.5111	0.0	212	10
389.6611	0.0	222	10
389.8126	0.0	2	10
389.8194	0.0	40	11
390.3194	0.0	30	11
390.5694	0.0	12	11
390.9166	0.0	2	11
390.9278	0.0	40	12
391.4278	0.0	30	12
391.6778	0.0	12	12
391.9786	0.0	2	12
391.9861	0.0	40	13
392.4861	0.0	30	13
392.7361	0.0	12	13
393.0326	0.0	2	13
393.0445	0.0	40	14
393.5445	0.0	30	14
393.7945	0.0	11	14
394.0966	0.0	1	14
394.1028	0.0	40	15
394.6028	0.0	30	15
394.8528	0.0	11	15
395.1266	0.0	1	15
395.1362	0.0	40	16
395.6362	0.0	30	16
395.8862	0.0	11	16
396.2016	0.0	1	16
396.2112	0.0	40	17
396.7112	0.0	30	17
396.9612	0.0	11	17
397.2346	0.0	1	17
397.2446	0.0	40	18
397.7446	0.0	30	18
397.9946	0.0	12	18
398.3685	0.0	2	18
398.3779	0.0	40	19
398.8779	0.0	30	19
399.1279	0.0	11	19
399.4145	0.0	1	19
399.4196	0.0	40	20
399.9196	0.0	30	20
400.1696	0.0	12	20
400.4715	0.0	2	20
400.478	0.0	40	21
400.978	0.0	30	21
401.228	0.0	212	21
401.328	1.0	222	21
402.478	0.0	40	22
402.978	0.0	30	22
403.228	0.0	12	22
403.5495	0.0	2	22
403.5613	0.0	40	23
404.0613	0.0	30	23
404.3114	0.0	11	23
404.5795	0.0	1	23
404.5864	0.0	40	24
405.0864	0.0	30	24
405.3364	0.0	211	24
405.4864	0.0	221	24
405.6445	0.0	1	24
405.653	0.0	40	25
406.153	0.0	30	25
406.4031	0.0	12	25
406.6844	0.0	2	25
406.6947	0.0	40	26
407.1947	0.0	30	26
407.4447	0.0	12	26
407.7454	0.0	2	26
407.7531	0.0	40	27
408.2531	0.0	30	27
408.5031	0.0	12	27
408.8164	0.0	2	27
408.8281	0.0	40	28
409.3281	0.0	30	28
409.5781	0.0	211	28
409.6781	1.0	221	28
410.8281	0.0	40	29
411.3281	0.0	30	29
411.5781	0.0	212	29
411.7282	1.0	222	29
412.8282	0.0	40	30
413.3282	0.0	30	30
413.5782	0.0	11	30
413.9404	0.0	1	30
413.9449	0.0	40	31
414.4449	0.0	30	31
414.6949	0.0	11	31
414.9553	0.0	1	31
414.9615	0.0	40	32
415.4616	0.0	30	32
415.7116	0.0	11	32
415.9963	0.0	1	32
416.0032	0.0	40	33
416.5032	0.0	30	33
416.7532	0.0	12	33
417.0803	0.0	2	33
417.0866	0.0	40	34
417.5866	0.0	30	34
417.8366	0.0	211	34
418.0366	0.0	221	34
418.1063	0.0	1	34
418.1116	0.0	40	35
418.6116	0.0	30	35
418.8616	0.0	12	35
419.2483	0.0	2	35
419.2533	0.0	40	36
419.7533	0.0	30	36
420.0033	0.0	12	36
420.3713	0.0	2	36
420.3783	0.0	40	37
420.8783	0.0	30	37
421.1283	0.0	11	37
421.3863	0.0	1	37
421.395	0.0	40	38
421.895	0.0	30	38
422.145	0.0	11	38
422.4393	0.0	1	38
422.445	0.0	40	39
422.945	0.0	30	39
423.195	0.0	11	39
423.4794	0.0	1	39
423.4867	0.0	40	40
423.9867	0.0	30	40
424.2367	0.0	212	40
424.3867	0.0	222	40
424.5192	0.0	2	40
424.5284	0.0	40	41
425.0284	0.0	30	41
425.2784	0.0	212	41
425.3784	1.0	222	41
426.5284	0.0	40	42
427.0284	0.0	30	42
427.2784	0.0	11	42
427.5702	0.0	1	42
427.5784	0.0	40	43
428.0784	0.0	30	43
428.3285	0.0	211	43
428.4785	0.0	221	43
428.6212	0.0	1	43
428.6285	0.0	40	44
429.1285	0.0	30	44
429.3785	0.0	12	44
429.6812	0.0	2	44
429.6868	0.0	40	45
430.1868	0.0	30	45
430.4368	0.0	11	45
430.8001	0.0	1	45
430.8118	0.0	40	46
431.3118	0.0	30	46
431.5618	0.0	12	46
431.8761	0.0	2	46
431.8868	0.0	40	47
432.3869	0.0	30	47
432.6369	0.0	11	47
432.9341	0.0	1	47
432.9452	0.0	40	48
433.4452	0.0	30	48
433.6952	0.0	12	48
434.0361	0.0	2	48
434.0452	0.0	40	49
434.5452	0.0	30	49
434.7952	0.0	12	49
435.1301	0.0	2	49
435.1369	0.0	40	50
435.6369	0.0	30	50
435.8869	0.0	11	50
436.2121	0.0	1	50
436.2203	0.0	40	51
436.7203	0.0	30	51
436.9703	0.0	11	51
437.3	0.0	1	51
437.3119	0.0	40	52
437.812	0.0	30	52
438.062	0.0	12	52
438.3831	0.0	2	52
438.387	0.0	40	53
438.887	0.0	30	53
439.137	0.0	11	53
439.4631	0.0	1	53
439.4703	0.0	40	54
439.9703	0.0	30	54
440.2203	0.0	12	54
440.557	0.0	2	54
440.562	0.0	40	55
441.062	0.0	30	55
441.312	0.0	211	55
441.412	1.0	221	55
442.562	0.0	40	56
