onset	duration	sample	value
244.65625	n/a	250529	1321
244.794921875	n/a	250671	1322
245.3076171875	n/a	251196	1141
246.1630859375	n/a	252072	4311
246.2080078125	n/a	252118	4230
246.21875	n/a	252129	1142
249.640625	n/a	255633	4210
250.59375	n/a	256609	4312
251.3564453125	n/a	257390	1321
251.490234375	n/a	257527	1322
251.6376953125	n/a	257678	3200
252.0419921875	n/a	258092	1131
252.0751953125	n/a	258126	2621
252.8525390625	n/a	258922	4311
252.9072265625	n/a	258978	1132
252.939453125	n/a	259011	4220
254.431640625	n/a	260539	4210
256.046875	n/a	262193	4230
257.935546875	n/a	264127	1321
258.029296875	n/a	264223	1322
258.6318359375	n/a	264840	1131
259.2099609375	n/a	265432	4311
259.2431640625	n/a	265466	1132
259.294921875	n/a	265519	4210
260.326171875	n/a	266575	2622
261.02734375	n/a	267293	4312
262.421875	n/a	268721	4230
264.1376953125	n/a	270478	1321
264.240234375	n/a	270583	1322
264.8564453125	n/a	271214	1141
265.712890625	n/a	272091	4311
265.767578125	n/a	272147	1142
268.6669921875	n/a	275116	4210
270.6005859375	n/a	277096	4312
271.298828125	n/a	277811	1131
271.6318359375	n/a	278152	4220
271.7763671875	n/a	278300	4311
271.798828125	n/a	278323	1132
273.5146484375	n/a	280080	4210
274.9384765625	n/a	281538	4230
275.8720703125	n/a	282494	4210
276.021484375	n/a	282647	4312
277.396484375	n/a	284055	4230
278.279296875	n/a	284959	4210
278.638671875	n/a	285327	1321
278.78515625	n/a	285477	1322
279.416015625	n/a	286123	1131
279.6943359375	n/a	286408	4311
279.705078125	n/a	286419	1132
280.4375	n/a	287169	4312
284.837890625	n/a	291675	1321
284.94140625	n/a	291781	1322
285.6298828125	n/a	292486	1131
286.6640625	n/a	293545	4220
286.6640625	n/a	293545	4311
286.73046875	n/a	293613	1132
289.5107421875	n/a	296460	4210
290.2734375	n/a	297241	4312
291.1162109375	n/a	298104	4230
291.7392578125	n/a	298742	1321
291.8603515625	n/a	298866	1322
292.5498046875	n/a	299572	1141
292.560546875	n/a	299583	3200
292.927734375	n/a	299959	4311
292.9384765625	n/a	299970	1142
293.0791015625	n/a	300114	2621
297.8095703125	n/a	304958	1321
297.9169921875	n/a	305068	1322
298.6474609375	n/a	305816	1131
299.3681640625	n/a	306554	4210
299.6669921875	n/a	306860	4311
299.734375	n/a	306929	1132
299.8662109375	n/a	307064	4220
301.330078125	n/a	308563	2622
302.1748046875	n/a	309428	4210
302.966796875	n/a	310239	4312
304.458984375	n/a	311767	1321
304.5908203125	n/a	311902	1322
305.3359375	n/a	312665	1141
305.9580078125	n/a	313302	4230
306.0244140625	n/a	313370	4311
306.068359375	n/a	313415	1142
308.2890625	n/a	315689	4210
309.96484375	n/a	317405	4220
311.9599609375	n/a	319448	4210
312.5625	n/a	320065	4312
312.8935546875	n/a	320404	1321
312.9873046875	n/a	320500	1322
313.7978515625	n/a	321330	1131
314.5751953125	n/a	322126	4220
314.853515625	n/a	322411	4311
314.9306640625	n/a	322490	1132
317.1689453125	n/a	324782	4210
318.2421875	n/a	325881	4230
321.7705078125	n/a	329494	1141
322.6484375	n/a	330393	4311
322.7041015625	n/a	330450	1142
325.4150390625	n/a	333226	4210
325.8251953125	n/a	333646	4312
327.8544921875	n/a	335724	1141
328.6318359375	n/a	336520	4311
328.6767578125	n/a	336566	1142
328.779296875	n/a	336671	4230
330.984375	n/a	338929	4210
331.625	n/a	339585	4312
333.2607421875	n/a	341260	3200
333.5830078125	n/a	341590	2621
335.732421875	n/a	343791	1321
335.8798828125	n/a	343942	1322
336.6611328125	n/a	344742	1131
337.6123046875	n/a	345716	4311
337.6796875	n/a	345785	1132
337.6904296875	n/a	345796	4220
339.634765625	n/a	347787	4210
340.6884765625	n/a	348866	4230
341.583984375	n/a	349783	2622
344.044921875	n/a	352303	1131
344.423828125	n/a	352691	4210
344.9560546875	n/a	353236	4311
345.0126953125	n/a	353294	1132
345.1845703125	n/a	353470	4220
346.9287109375	n/a	355256	4210
348.0625	n/a	356417	4312
348.50390625	n/a	356869	4230
353.072265625	n/a	361547	4210
354.7138671875	n/a	363228	1321
354.8447265625	n/a	363362	1322
355.78125	n/a	364321	1141
356.3037109375	n/a	364856	4230
356.6591796875	n/a	365220	4311
356.71484375	n/a	365277	1142
359.0927734375	n/a	367712	4210
360.376953125	n/a	369027	4220
362.9248046875	n/a	371636	4210
362.9248046875	n/a	371636	4312
363.88671875	n/a	372621	1321
363.9853515625	n/a	372722	1322
364.984375	n/a	373745	1141
365.8955078125	n/a	374678	4311
365.9404296875	n/a	374724	4230
365.951171875	n/a	374735	1142
368.462890625	n/a	377307	4210
369.3056640625	n/a	378170	4312
371.4443359375	n/a	380360	1321
371.5546875	n/a	380473	1322
372.5419921875	n/a	381484	1131
373.5986328125	n/a	382566	4220
373.609375	n/a	382577	4311
373.6875	n/a	382657	1132
373.708984375	n/a	382679	3200
374.0869140625	n/a	383066	2621
375.978515625	n/a	385003	4210
376.9404296875	n/a	385988	4230
378.2490234375	n/a	387328	1321
378.376953125	n/a	387459	1322
379.3955078125	n/a	388502	1141
380.251953125	n/a	389379	4311
380.306640625	n/a	389435	1142
382.087890625	n/a	391259	2622
382.8154296875	n/a	392004	4210
384.3916015625	n/a	393618	4220
384.71875	n/a	393953	1321
384.845703125	n/a	394083	1322
385.900390625	n/a	395163	1141
386.3671875	n/a	395641	4210
386.6455078125	n/a	395926	4311
386.689453125	n/a	395971	1142
388.7646484375	n/a	398096	4312
388.7841796875	n/a	398116	4220
391.875	n/a	401281	4210
393.2158203125	n/a	402654	1321
393.3203125	n/a	402761	1322
394.4169921875	n/a	403884	1141
394.92578125	n/a	404405	4230
395.1044921875	n/a	404588	4311
395.1484375	n/a	404633	1142
396.5966796875	n/a	406116	4210
397.6884765625	n/a	407234	4220
400.4384765625	n/a	410050	4210
400.74609375	n/a	410365	1321
400.83984375	n/a	410461	1322
400.9560546875	n/a	410580	4312
401.9697265625	n/a	411618	1141
402.7802734375	n/a	412448	4311
402.7919921875	n/a	412460	4230
402.8359375	n/a	412505	1142
405.060546875	n/a	414783	4210
406.1025390625	n/a	415850	4312
408.7587890625	n/a	418570	1131
409.48046875	n/a	419309	4220
409.669921875	n/a	419503	4311
409.724609375	n/a	419559	1132
411.7314453125	n/a	421614	4210
412.6748046875	n/a	422580	4312
413.3271484375	n/a	423248	4230
414.26953125	n/a	424213	3200
414.5908203125	n/a	424542	2621
415.4130859375	n/a	425384	4210
416.498046875	n/a	426495	1321
416.6357421875	n/a	426636	1322
417.771484375	n/a	427799	1131
418.73828125	n/a	428789	4311
418.75	n/a	428801	4220
418.8046875	n/a	428857	1132
420.8505859375	n/a	430952	4210
421.955078125	n/a	432083	4312
422.841796875	n/a	432991	2622
423.0693359375	n/a	433224	4230
423.6611328125	n/a	433830	4210
425.158203125	n/a	435363	1141
425.4365234375	n/a	435648	4230
425.90234375	n/a	436125	4311
425.947265625	n/a	436171	1142
428.1552734375	n/a	438432	4210
428.958984375	n/a	439255	4312
433.099609375	n/a	443495	1321
433.2431640625	n/a	443642	1322
434.421875	n/a	444849	1141
435.2216796875	n/a	445668	4230
435.3330078125	n/a	445782	4311
435.388671875	n/a	445839	1142
437.7177734375	n/a	448224	4210
438.689453125	n/a	449219	4312
440.8203125	n/a	451401	1321
440.9677734375	n/a	451552	1322
442.1904296875	n/a	452804	1131
443.201171875	n/a	453839	4311
443.2568359375	n/a	453896	4220
443.267578125	n/a	453907	1132
445.6474609375	n/a	456344	4210
446.873046875	n/a	457599	4312
447.32421875	n/a	458061	4230
447.80078125	n/a	458549	1321
447.927734375	n/a	458679	1322
449.1865234375	n/a	459968	1131
449.619140625	n/a	460411	4210
450.07421875	n/a	460877	4311
450.130859375	n/a	460935	1132
450.34375	n/a	461153	4220
451.9189453125	n/a	462766	4210
454.0546875	n/a	464953	4312
454.5771484375	n/a	465488	3200
454.8447265625	n/a	465762	2621
456.7412109375	n/a	467704	1321
456.841796875	n/a	467807	1322
458.1650390625	n/a	469162	1141
458.7216796875	n/a	469732	4230
458.9765625	n/a	469993	4311
459.0322265625	n/a	470050	1142
461.509765625	n/a	472587	4210
461.6201171875	n/a	472700	4312
462.845703125	n/a	473955	2622
463.9208984375	n/a	475056	1321
464.056640625	n/a	475195	1322
465.3798828125	n/a	476550	1131
466.19140625	n/a	477381	4311
466.224609375	n/a	477415	4220
466.2470703125	n/a	477438	1132
468.251953125	n/a	479491	4210
469.2353515625	n/a	480498	4312
473.2216796875	n/a	484580	1321
473.3251953125	n/a	484686	1322
474.712890625	n/a	486107	1131
475.4794921875	n/a	486892	4311
475.5244140625	n/a	486938	1132
475.8876953125	n/a	487310	4220
477.4130859375	n/a	488872	4210
479.0478515625	n/a	490546	4312
480.8046875	n/a	492345	1321
480.9462890625	n/a	492490	1322
482.330078125	n/a	493907	1131
483.2958984375	n/a	494896	4311
483.306640625	n/a	494907	4220
483.361328125	n/a	494963	1132
485.619140625	n/a	497275	4210
486.322265625	n/a	497995	4312
487.7568359375	n/a	499464	1321
487.884765625	n/a	499595	1322
489.3076171875	n/a	501052	1141
489.8623046875	n/a	501620	4230
490.1845703125	n/a	501950	4311
490.240234375	n/a	502007	1142
492.958984375	n/a	504791	4210
493.3486328125	n/a	505190	4312
493.458984375	n/a	505303	3200
493.8486328125	n/a	505702	2621
496.70703125	n/a	508629	1321
496.8408203125	n/a	508766	1322
497.162109375	n/a	509095	1141
497.8935546875	n/a	509844	4311
497.9384765625	n/a	509890	4230
497.9384765625	n/a	509890	1142
499.9892578125	n/a	511990	4210
501.2705078125	n/a	513302	4312
501.349609375	n/a	513383	2622
501.7705078125	n/a	513814	4220
502.673828125	n/a	514739	1321
502.796875	n/a	514865	1322
503.1455078125	n/a	515222	1141
503.74609375	n/a	515837	4210
504.0126953125	n/a	516110	4311
504.0673828125	n/a	516166	1142
504.349609375	n/a	516455	4230
505.6533203125	n/a	517790	4210
506.943359375	n/a	519111	4312
508.6748046875	n/a	520884	1321
508.796875	n/a	521009	1322
509.1826171875	n/a	521404	1141
509.791015625	n/a	522027	4230
510.05859375	n/a	522301	4311
510.1142578125	n/a	522358	1142
513.3154296875	n/a	525636	4210
513.3154296875	n/a	525636	4312
514.576171875	n/a	526927	1321
514.71484375	n/a	527069	1322
515.1064453125	n/a	527470	1141
515.517578125	n/a	527891	4311
515.5400390625	n/a	527914	1142
516.1123046875	n/a	528500	4230
517.021484375	n/a	529431	4210
517.2822265625	n/a	529698	4312
519.8759765625	n/a	532354	1321
519.98046875	n/a	532461	1322
520.4140625	n/a	532905	1141
521.34375	n/a	533857	4230
521.365234375	n/a	533879	4311
521.4326171875	n/a	533948	1142
523.5947265625	n/a	536162	4210
524.75390625	n/a	537349	4312
526.4267578125	n/a	539062	1321
526.564453125	n/a	539203	1322
526.98828125	n/a	539637	1141
527.83203125	n/a	540501	4311
527.8876953125	n/a	540558	1142
527.9599609375	n/a	540632	4230
529.8603515625	n/a	542578	3200
529.9697265625	n/a	542690	4210
530.3525390625	n/a	543082	2621
530.5498046875	n/a	543284	4312
534.3193359375	n/a	547144	4230
534.9599609375	n/a	547800	1321
535.0869140625	n/a	547930	1322
535.5576171875	n/a	548412	1131
535.802734375	n/a	548663	4311
535.802734375	n/a	548663	1132
537.3525390625	n/a	550250	2622
541.80078125	n/a	554805	1131
542.267578125	n/a	555283	4210
542.3779296875	n/a	555396	4311
542.4111328125	n/a	555430	1132
544.84375	n/a	557921	4230
547.6279296875	n/a	560772	1321
547.7666015625	n/a	560914	1322
548.283203125	n/a	561443	1131
548.759765625	n/a	561931	4210
548.8603515625	n/a	562034	4311
548.8935546875	n/a	562068	1132
550.40625	n/a	563617	4312
551.544921875	n/a	564783	4230
553.998046875	n/a	567295	1321
554.14453125	n/a	567445	1322
554.671875	n/a	567985	1141
555.4580078125	n/a	568790	4311
555.501953125	n/a	568835	1142
558.7041015625	n/a	572114	4210
559.8232421875	n/a	573260	4312
560.4794921875	n/a	573932	1321
560.6064453125	n/a	574062	1322
561.0087890625	n/a	574474	4220
561.166015625	n/a	574635	1141
561.2099609375	n/a	574680	4311
561.2099609375	n/a	574680	1142
561.5517578125	n/a	575030	4210
561.9423828125	n/a	575430	4312
568.2587890625	n/a	581898	1321
568.3896484375	n/a	582032	1322
568.5341796875	n/a	582180	3200
568.85546875	n/a	582509	2621
568.98046875	n/a	582637	1141
569.8251953125	n/a	583502	4311
569.880859375	n/a	583559	1142
569.9033203125	n/a	583582	4230
572.412109375	n/a	586151	4210
573.3125	n/a	587073	4312
576.0107421875	n/a	589836	1321
576.115234375	n/a	589943	1322
577.1064453125	n/a	590958	2622
581.94921875	n/a	595917	1321
582.0751953125	n/a	596046	1322
582.712890625	n/a	596699	1141
582.9228515625	n/a	596914	4230
583.5556640625	n/a	597562	4311
583.611328125	n/a	597619	1142
586.6630859375	n/a	600744	4210
586.9326171875	n/a	601020	4312
588.6806640625	n/a	602810	1321
588.814453125	n/a	602947	1322
596.611328125	n/a	610931	1321
596.7451171875	n/a	611068	1322
597.4365234375	n/a	611776	1131
598.34765625	n/a	612709	4220
598.48046875	n/a	612845	4311
598.5478515625	n/a	612914	1132
601.7392578125	n/a	616182	4210
602.51953125	n/a	616981	4312
604.7822265625	n/a	619298	1321
604.9287109375	n/a	619448	1322
605.6337890625	n/a	620170	1131
606.56640625	n/a	621125	4220
606.56640625	n/a	621125	4311
606.6337890625	n/a	621194	1132
609.21484375	n/a	623837	4210
609.3447265625	n/a	623970	3200
609.859375	n/a	624497	2621
610.9345703125	n/a	625598	4230
612.0400390625	n/a	626730	1131
612.837890625	n/a	627547	4210
613.302734375	n/a	628023	4220
613.4365234375	n/a	628160	4311
613.5361328125	n/a	628262	1132
616.4580078125	n/a	631254	4210
617.1484375	n/a	631961	4312
617.3984375	n/a	632217	4230
617.8603515625	n/a	632690	2622
617.9326171875	n/a	632764	1321
618.0546875	n/a	632889	1322
620.3779296875	n/a	635268	4210
623.083984375	n/a	638039	1321
623.22265625	n/a	638181	1322
631.11328125	n/a	646261	1321
631.20703125	n/a	646357	1322
632.0576171875	n/a	647228	1131
633.103515625	n/a	648299	4220
633.158203125	n/a	648355	4311
633.236328125	n/a	648435	1132
635.1083984375	n/a	650352	4210
635.748046875	n/a	651007	4230
639.46484375	n/a	654813	1321
639.6083984375	n/a	654960	1322
640.0322265625	n/a	655394	4210
640.4345703125	n/a	655806	1141
641.0908203125	n/a	656478	4230
641.24609375	n/a	656637	4311
641.3017578125	n/a	656694	1142
643.4228515625	n/a	658866	4210
644.453125	n/a	659921	4312
645.8046875	n/a	661305	1321
645.9287109375	n/a	661432	1322
646.8173828125	n/a	662342	1141
647.6064453125	n/a	663150	4311
647.6611328125	n/a	663206	1142
647.8232421875	n/a	663372	4230
649.353515625	n/a	664939	4210
650.0537109375	n/a	665656	3200
650.36328125	n/a	665973	2621
650.86328125	n/a	666485	4312
652.064453125	n/a	667715	1321
652.1923828125	n/a	667846	1322
653.072265625	n/a	668747	1141
653.361328125	n/a	669043	4311
653.3720703125	n/a	669054	1142
653.6044921875	n/a	669292	4312
657.609375	n/a	673393	1321
657.701171875	n/a	673487	1322
658.6650390625	n/a	674474	1141
658.8642578125	n/a	674678	2622
659.36328125	n/a	675189	4230
659.6044921875	n/a	675436	4311
659.6650390625	n/a	675498	1142
662.8037109375	n/a	678712	4210
663.1943359375	n/a	679112	4312
666.7900390625	n/a	682794	1321
666.8818359375	n/a	682888	1322
667.5126953125	n/a	683534	4230
667.859375	n/a	683889	1131
668.2158203125	n/a	684254	4210
668.7158203125	n/a	684766	4311
668.7705078125	n/a	684822	1132
669.0732421875	n/a	685132	4220
670.3330078125	n/a	686422	4210
671.7626953125	n/a	687886	4312
672.0927734375	n/a	688224	4230
679.6142578125	n/a	695926	4210
679.7666015625	n/a	696082	1321
679.8623046875	n/a	696180	1322
680.193359375	n/a	696519	4230
680.9052734375	n/a	697248	1141
681.9951171875	n/a	698364	4311
682.072265625	n/a	698443	1142
685.3037109375	n/a	701752	4210
685.904296875	n/a	702367	4312
686.4384765625	n/a	702914	1321
686.5830078125	n/a	703062	1322
687.578125	n/a	704081	1131
688.30078125	n/a	704821	4220
688.478515625	n/a	705003	4311
688.533203125	n/a	705059	1132
690.8857421875	n/a	707468	3200
691.2060546875	n/a	707796	4210
691.3671875	n/a	707961	2621
692.095703125	n/a	708707	4312
693.484375	n/a	710129	4230
694.9892578125	n/a	711670	1321
695.09375	n/a	711777	1322
696.158203125	n/a	712867	1131
696.7021484375	n/a	713424	4210
697.0908203125	n/a	713822	4311
697.158203125	n/a	713891	1132
697.3505859375	n/a	714088	4220
698.939453125	n/a	715715	4210
699.3681640625	n/a	716154	2622
700.26953125	n/a	717077	4312
703.8896484375	n/a	720784	1131
704.5458984375	n/a	721456	4311
704.58984375	n/a	721501	1132
706.232421875	n/a	723183	4312
707.8017578125	n/a	724790	4230
709.21875	n/a	726241	1321
709.3251953125	n/a	726350	1322
710.4326171875	n/a	727484	1141
711.51171875	n/a	728589	4311
711.58984375	n/a	728669	1142
714.28125	n/a	731425	4210
715.271484375	n/a	732439	4220
716.0732421875	n/a	733260	1321
716.208984375	n/a	733399	1322
717.326171875	n/a	734543	1141
717.892578125	n/a	735123	4210
718.1923828125	n/a	735430	4311
718.248046875	n/a	735487	1142
718.6201171875	n/a	735868	4230
719.810546875	n/a	737087	4210
720.8203125	n/a	738121	4312
724.8203125	n/a	742217	1321
724.927734375	n/a	742327	1322
726.1572265625	n/a	743586	4220
729.0966796875	n/a	746596	4210
730.94140625	n/a	748485	1321
731.0703125	n/a	748617	1322
731.3974609375	n/a	748952	3200
731.87109375	n/a	749437	2621
732.2548828125	n/a	749830	1141
732.9326171875	n/a	750524	4230
733.2431640625	n/a	750842	4311
733.310546875	n/a	750911	1142
735.671875	n/a	753329	4210
736.3916015625	n/a	754066	4312
737.572265625	n/a	755275	4220
738.0419921875	n/a	755756	1321
738.1787109375	n/a	755896	1322
738.693359375	n/a	756423	4210
739.373046875	n/a	757119	1141
740.1220703125	n/a	757886	2622
740.1318359375	n/a	757896	4311
740.1884765625	n/a	757954	1142
740.3798828125	n/a	758150	4230
742.25	n/a	760065	4210
743.783203125	n/a	761635	4312
748.3662109375	n/a	766328	1131
749.2783203125	n/a	767262	4220
749.2890625	n/a	767273	4311
749.3447265625	n/a	767330	1132
751.06640625	n/a	769093	4210
751.806640625	n/a	769851	4230
754.47265625	n/a	772581	1321
754.603515625	n/a	772715	1322
758.7939453125	n/a	777006	4210
758.833984375	n/a	777047	4312
760.0224609375	n/a	778264	1321
760.154296875	n/a	778399	1322
761.4423828125	n/a	779718	1141
762.01953125	n/a	780309	4230
762.119140625	n/a	780411	4311
762.1640625	n/a	780457	1142
764.166015625	n/a	782507	4210
764.2958984375	n/a	782640	4312
769.2236328125	n/a	787686	1321
769.345703125	n/a	787811	1322
770.6650390625	n/a	789162	1131
771.287109375	n/a	789799	3200
771.609375	n/a	790129	4311
771.625	n/a	790145	2621
771.6767578125	n/a	790198	4220
771.6767578125	n/a	790198	1132
773.357421875	n/a	791919	4210
774.2177734375	n/a	792800	4230
777.0263671875	n/a	795676	1321
777.1474609375	n/a	795800	1322
778.501953125	n/a	797187	1131
779.1015625	n/a	797801	4210
779.4462890625	n/a	798154	4311
779.5126953125	n/a	798222	1132
779.6259765625	n/a	798338	2622
779.685546875	n/a	798399	4220
782.2744140625	n/a	801050	4210
783.8046875	n/a	802617	4312
783.9453125	n/a	802761	1321
784.091796875	n/a	802911	1322
785.451171875	n/a	804303	1141
786.0625	n/a	804929	4230
786.1845703125	n/a	805054	4311
786.2294921875	n/a	805100	1142
792.703125	n/a	811729	4210
