onset	duration	sample	value
135.83203125	n/a	139093	2621
140.140625	n/a	143505	4210
141.21484375	n/a	144605	1111
142.2041015625	n/a	145618	4311
142.248046875	n/a	145663	4220
142.2705078125	n/a	145686	1112
143.9814453125	n/a	147438	4210
144.0830078125	n/a	147542	2622
144.7119140625	n/a	148186	4230
145.45703125	n/a	148949	1311
145.5546875	n/a	149049	1312
147.748046875	n/a	151295	1111
148.537109375	n/a	152103	4210
148.703125	n/a	152273	4311
148.7705078125	n/a	152342	1112
148.921875	n/a	152497	4220
152.1826171875	n/a	155836	4210
153.091796875	n/a	156767	4312
155.857421875	n/a	159599	1311
155.9853515625	n/a	159730	1312
156.36328125	n/a	160117	1111
157.240234375	n/a	161015	4220
157.3515625	n/a	161129	4311
157.4189453125	n/a	161198	1112
161.2197265625	n/a	165090	4210
161.3203125	n/a	165193	4312
163.3330078125	n/a	167254	1111
164.310546875	n/a	168255	4220
164.3330078125	n/a	168278	4311
164.400390625	n/a	168347	1112
167.4541015625	n/a	171474	1311
167.5859375	n/a	171609	1312
169.8798828125	n/a	173958	4210
170.205078125	n/a	174291	1121
170.6044921875	n/a	174700	1311
170.7216796875	n/a	174820	1312
171.005859375	n/a	175111	4311
171.060546875	n/a	175167	1122
171.22265625	n/a	175333	4230
174.04296875	n/a	178221	4210
175.35546875	n/a	179565	4312
175.96875	n/a	180193	1111
176.1796875	n/a	180409	4220
176.2685546875	n/a	180500	3200
176.56640625	n/a	180805	4311
176.599609375	n/a	180839	1112
176.8349609375	n/a	181080	2621
179.5078125	n/a	183817	1311
179.61328125	n/a	183925	1312
179.650390625	n/a	183963	4210
179.650390625	n/a	183963	4312
182.5546875	n/a	186937	1311
182.65625	n/a	187041	1312
184.412109375	n/a	188839	1121
184.8349609375	n/a	189272	2622
185.390625	n/a	189841	4311
185.45703125	n/a	189909	4230
185.45703125	n/a	189909	1122
187.998046875	n/a	192511	4210
189.4482421875	n/a	193996	4312
191.34765625	n/a	195941	4220
192.37109375	n/a	196989	1121
192.416015625	n/a	197035	4311
192.416015625	n/a	197035	1122
196.6357421875	n/a	201356	1311
196.779296875	n/a	201503	1312
197.056640625	n/a	201787	4210
197.146484375	n/a	201879	4312
197.6357421875	n/a	202380	1311
197.7822265625	n/a	202530	1312
198.4462890625	n/a	203210	1121
199.43359375	n/a	204221	4311
199.5009765625	n/a	204290	4230
199.5009765625	n/a	204290	1122
201.703125	n/a	206545	4210
202.435546875	n/a	207295	1311
202.5810546875	n/a	207444	1312
202.8720703125	n/a	207742	4312
205.408203125	n/a	210339	1111
205.53125	n/a	210465	4220
206.01953125	n/a	210965	4311
206.0537109375	n/a	211000	1112
208.705078125	n/a	213715	1311
208.8291015625	n/a	213842	1312
211.0634765625	n/a	216130	1121
211.140625	n/a	216209	4210
211.8857421875	n/a	216972	4311
211.9404296875	n/a	217028	1122
212.15234375	n/a	217245	4230
214.6279296875	n/a	219780	4210
215.087890625	n/a	220251	4312
216.7880859375	n/a	221992	3200
217.0869140625	n/a	222298	2621
217.5185546875	n/a	222740	4220
221.912109375	n/a	227239	4210
225.3369140625	n/a	230746	2622
226.0859375	n/a	231513	1111
226.419921875	n/a	231855	4311
226.4306640625	n/a	231866	1112
227.212890625	n/a	232667	4312
232.564453125	n/a	238147	1121
233.4306640625	n/a	239034	4230
233.59765625	n/a	239205	4311
233.6650390625	n/a	239274	1122
236.6259765625	n/a	242306	4210
237.1064453125	n/a	242798	4312
238.4404296875	n/a	244164	1311
238.5322265625	n/a	244258	1312
239.6845703125	n/a	245438	1111
240.1728515625	n/a	245938	4220
240.4736328125	n/a	246246	4311
240.529296875	n/a	246303	1112
243.55078125	n/a	249397	4210
243.91015625	n/a	249765	4312
247.861328125	n/a	253811	1121
248.806640625	n/a	254779	4311
248.806640625	n/a	254779	1311
248.873046875	n/a	254847	1122
248.9501953125	n/a	254926	1312
249.0146484375	n/a	254992	4230
250.294921875	n/a	256303	4210
251.0751953125	n/a	257102	4220
255.330078125	n/a	261459	1121
255.8974609375	n/a	262040	4210
256.21875	n/a	262369	4311
256.275390625	n/a	262427	1122
256.4970703125	n/a	262654	4230
257.546875	n/a	263729	3200
258.0888671875	n/a	264284	2621
258.3564453125	n/a	264558	4210
259.7666015625	n/a	266002	4312
260.0576171875	n/a	266300	1311
260.1875	n/a	266433	1312
260.2958984375	n/a	266544	4220
261.7216796875	n/a	268004	4210
261.8359375	n/a	268121	1121
262.791015625	n/a	269099	4311
262.8583984375	n/a	269168	1122
262.900390625	n/a	269211	4230
265.3466796875	n/a	271716	4210
265.88671875	n/a	272269	4312
266.33984375	n/a	272733	2622
268.353515625	n/a	274795	1121
269.15234375	n/a	275613	4311
269.2080078125	n/a	275670	1122
269.2900390625	n/a	275754	4230
270.6826171875	n/a	277180	4210
271.533203125	n/a	278051	4220
274.5693359375	n/a	281160	1121
274.8447265625	n/a	281442	4210
275.3173828125	n/a	281926	4311
275.3671875	n/a	281977	1122
275.5576171875	n/a	282172	4230
276.1884765625	n/a	282818	1311
276.314453125	n/a	282947	1312
277.2763671875	n/a	283932	4210
278.6875	n/a	285377	1311
278.794921875	n/a	285487	1312
278.9765625	n/a	285673	4220
279.7265625	n/a	286441	4210
279.7666015625	n/a	286482	4312
280.6875	n/a	287425	1311
280.8271484375	n/a	287568	1312
282.8154296875	n/a	289604	1111
283.548828125	n/a	290355	4220
283.5927734375	n/a	290400	4311
283.6376953125	n/a	290446	1112
285.8701171875	n/a	292732	4210
287.2587890625	n/a	294154	4230
289.408203125	n/a	296355	1111
290.2998046875	n/a	297268	4210
290.388671875	n/a	297359	4311
290.455078125	n/a	297427	1112
290.8466796875	n/a	297828	4220
292.1767578125	n/a	299190	4210
293.658203125	n/a	300707	1311
293.70703125	n/a	300757	4230
293.8046875	n/a	300857	1312
296.115234375	n/a	303223	1111
296.5615234375	n/a	303680	4210
297.005859375	n/a	304135	4311
297.0615234375	n/a	304192	1112
297.36328125	n/a	304501	4220
298.623046875	n/a	305791	3200
299.091796875	n/a	306271	2621
299.103515625	n/a	306283	4210
300.892578125	n/a	308115	4312
302.2138671875	n/a	309468	4230
302.6162109375	n/a	309880	1111
303.0712890625	n/a	310346	4210
303.4716796875	n/a	310756	4311
303.5263671875	n/a	310812	1112
303.9619140625	n/a	311258	4220
304.138671875	n/a	311439	1311
304.2724609375	n/a	311576	1312
305.638671875	n/a	312975	1311
305.78515625	n/a	313125	1312
305.9482421875	n/a	313292	4210
306.078125	n/a	313425	4312
307.341796875	n/a	314719	2622
308.9892578125	n/a	316406	1111
309.5234375	n/a	316953	4311
309.5556640625	n/a	316986	1112
310.09765625	n/a	317541	4220
313.216796875	n/a	320735	4210
315.765625	n/a	323345	4312
317.1708984375	n/a	324784	1111
318.0810546875	n/a	325716	4311
318.13671875	n/a	325773	1112
318.328125	n/a	325969	4220
321.6396484375	n/a	329360	4210
322.673828125	n/a	330419	4312
324.8525390625	n/a	332650	1121
325.076171875	n/a	332879	4230
325.7421875	n/a	333561	4311
325.7939453125	n/a	333614	1122
328.3896484375	n/a	336272	1311
328.4970703125	n/a	336382	1312
329.5185546875	n/a	337428	4210
330.9599609375	n/a	338904	1311
331.0849609375	n/a	339032	1312
331.205078125	n/a	339155	4312
331.5634765625	n/a	339522	1121
332.5400390625	n/a	340522	4311
332.607421875	n/a	340591	1122
332.6181640625	n/a	340602	4230
334.9658203125	n/a	343006	4210
336.6025390625	n/a	344682	4312
337.9169921875	n/a	346028	4220
338.8583984375	n/a	346992	4210
339.26953125	n/a	347413	3200
339.59375	n/a	347745	2621
340.505859375	n/a	348679	1121
341.40625	n/a	349601	4311
341.4609375	n/a	349657	1122
341.5234375	n/a	349721	4230
343.8896484375	n/a	352144	4210
344.439453125	n/a	352707	1311
344.56640625	n/a	352837	1312
345.7958984375	n/a	354096	4220
347.6875	n/a	356033	1121
348.09375	n/a	356449	2622
348.5947265625	n/a	356962	4210
348.7509765625	n/a	357122	4311
348.8173828125	n/a	357190	1122
349.08203125	n/a	357461	4230
350.2392578125	n/a	358646	1311
350.38671875	n/a	358797	1312
351.134765625	n/a	359563	4210
352.107421875	n/a	360559	4312
357.201171875	n/a	365775	1111
358.0908203125	n/a	366686	4311
358.1455078125	n/a	366742	1112
358.1875	n/a	366785	4220
360.44921875	n/a	369101	4210
361.421875	n/a	370097	4312
361.7529296875	n/a	370436	4230
364.8388671875	n/a	373596	1111
365.5390625	n/a	374313	4210
365.783203125	n/a	374563	4311
365.8505859375	n/a	374632	1112
366.01171875	n/a	374797	4220
367.9384765625	n/a	376770	4210
369.0224609375	n/a	377880	4312
371.6337890625	n/a	380554	1121
371.8447265625	n/a	380770	4230
372.0	n/a	380929	4311
372.01171875	n/a	380941	1122
373.9775390625	n/a	382954	4210
374.041015625	n/a	383019	1311
374.138671875	n/a	383119	4312
374.1650390625	n/a	383146	1312
379.9033203125	n/a	389022	1111
380.0029296875	n/a	389124	3200
380.345703125	n/a	389475	2621
380.658203125	n/a	389795	4311
380.703125	n/a	389841	1112
381.1259765625	n/a	390274	4220
382.349609375	n/a	391527	4210
383.5537109375	n/a	392760	4312
387.71875	n/a	397025	1111
388.2294921875	n/a	397548	4311
388.2509765625	n/a	397570	1112
388.5966796875	n/a	397924	2622
390.16015625	n/a	399525	4312
392.5615234375	n/a	401984	1311
392.7080078125	n/a	402134	1312
395.2109375	n/a	404697	1311
395.345703125	n/a	404835	1312
398.7421875	n/a	408313	1311
398.888671875	n/a	408463	1312
402.5859375	n/a	412249	1121
403.353515625	n/a	413035	4230
403.3857421875	n/a	413068	4311
403.4423828125	n/a	413126	1122
405.240234375	n/a	414967	4210
406.11328125	n/a	415861	4220
409.982421875	n/a	419823	1111
410.890625	n/a	420753	4311
410.9462890625	n/a	420810	1112
412.8125	n/a	422721	1311
412.9365234375	n/a	422848	1312
416.0849609375	n/a	426072	4210
416.2763671875	n/a	426268	1121
416.7646484375	n/a	426768	4311
416.787109375	n/a	426791	1122
417.7099609375	n/a	427736	4312
417.8818359375	n/a	427912	4230
420.490234375	n/a	430583	3200
420.8486328125	n/a	430950	2621
423.4423828125	n/a	433606	1121
424.392578125	n/a	434579	4311
424.458984375	n/a	434647	1122
427.521484375	n/a	437783	4210
427.9443359375	n/a	438216	4312
428.1435546875	n/a	438420	1311
428.2822265625	n/a	438562	1312
429.0986328125	n/a	439398	2622
433.2626953125	n/a	443662	1311
433.3994140625	n/a	443802	1312
436.669921875	n/a	447151	1111
436.958984375	n/a	447447	4311
436.9697265625	n/a	447458	1112
437.4033203125	n/a	447902	4312
438.892578125	n/a	449427	1311
439.0	n/a	449537	1312
440.4140625	n/a	450985	4230
441.8935546875	n/a	452500	1311
442.015625	n/a	452625	1312
442.51171875	n/a	453133	1111
443.0224609375	n/a	453656	4210
443.2333984375	n/a	453872	4311
443.2783203125	n/a	453918	1112
445.04296875	n/a	455725	1311
445.14453125	n/a	455829	1312
446.5693359375	n/a	457288	4230
448.7109375	n/a	459481	1111
449.455078125	n/a	460243	4210
449.4765625	n/a	460265	4311
449.5205078125	n/a	460310	1112
450.2138671875	n/a	461020	1311
450.314453125	n/a	461123	1312
452.11328125	n/a	462965	4230
452.7431640625	n/a	463610	1311
452.865234375	n/a	463735	1312
454.8349609375	n/a	465752	1111
455.6337890625	n/a	466570	4311
455.6904296875	n/a	466628	1112
455.7216796875	n/a	466660	4210
458.7578125	n/a	469769	4230
459.9140625	n/a	470953	1311
460.060546875	n/a	471103	1312
460.7802734375	n/a	471840	3200
460.8935546875	n/a	471956	1111
461.3505859375	n/a	472424	2621
461.560546875	n/a	472639	4311
461.6044921875	n/a	472684	1112
462.060546875	n/a	473151	4210
462.65234375	n/a	473757	4312
463.064453125	n/a	474179	1311
463.1689453125	n/a	474286	1312
463.5859375	n/a	474713	4230
466.693359375	n/a	477895	1111
467.4599609375	n/a	478680	4210
467.74609375	n/a	478973	1311
467.8046875	n/a	479033	4311
467.84765625	n/a	479077	1312
467.8818359375	n/a	479112	1112
467.9443359375	n/a	479176	4220
469.6005859375	n/a	480872	2622
471.1845703125	n/a	482494	4210
472.8369140625	n/a	484186	4312
472.84765625	n/a	484197	4230
472.861328125	n/a	484211	1111
473.494140625	n/a	484859	4210
473.89453125	n/a	485269	4311
473.9609375	n/a	485337	1112
474.1435546875	n/a	485524	4220
474.9951171875	n/a	486396	1311
475.1220703125	n/a	486526	1312
476.1513671875	n/a	487580	4210
476.494140625	n/a	487931	1311
476.6181640625	n/a	488058	1312
477.6962890625	n/a	489162	4230
478.833984375	n/a	490327	1121
479.5341796875	n/a	491044	4311
479.5791015625	n/a	491090	1122
481.666015625	n/a	493227	1311
481.787109375	n/a	493351	1312
484.2119140625	n/a	495834	4210
484.2119140625	n/a	495834	4312
486.1943359375	n/a	497864	1311
486.326171875	n/a	497999	1312
487.357421875	n/a	499055	1121
488.1015625	n/a	499817	4311
488.1455078125	n/a	499862	1122
488.2587890625	n/a	499978	4230
490.1806640625	n/a	501946	4210
491.556640625	n/a	503355	4312
491.6669921875	n/a	503468	4220
493.8212890625	n/a	505674	4210
494.234375	n/a	506097	1111
495.0341796875	n/a	506916	4220
495.255859375	n/a	507143	4311
495.322265625	n/a	507211	1112
498.1923828125	n/a	510150	4210
498.5947265625	n/a	510562	1311
498.7421875	n/a	510713	1312
499.2265625	n/a	511209	4312
500.1591796875	n/a	512164	4230
501.1787109375	n/a	513208	3200
501.3037109375	n/a	513336	1121
501.6025390625	n/a	513642	2621
501.849609375	n/a	513895	4311
501.8828125	n/a	513929	1122
502.765625	n/a	514833	1311
502.8955078125	n/a	514966	1312
504.814453125	n/a	516931	1311
504.9443359375	n/a	517064	1312
506.029296875	n/a	518175	4210
506.095703125	n/a	518243	4312
506.96484375	n/a	519133	1111
507.8427734375	n/a	520032	4311
507.8759765625	n/a	520066	4220
507.8984375	n/a	520089	1112
509.853515625	n/a	522091	2622
510.3681640625	n/a	522618	4210
512.0732421875	n/a	524364	4312
515.892578125	n/a	528275	1111
516.8251953125	n/a	529230	4311
516.892578125	n/a	529299	1112
516.96484375	n/a	529373	4220
516.9658203125	n/a	529374	1311
517.099609375	n/a	529511	1312
520.033203125	n/a	532515	4210
521.58984375	n/a	534109	4312
523.203125	n/a	535761	1111
523.98046875	n/a	536557	4311
524.0244140625	n/a	536602	1112
524.1376953125	n/a	536718	4220
526.0439453125	n/a	538670	4210
527.8798828125	n/a	540550	4312
528.361328125	n/a	541043	4230
529.435546875	n/a	542143	1111
529.95703125	n/a	542677	4210
530.2568359375	n/a	542984	4311
530.3134765625	n/a	543042	1112
530.8154296875	n/a	543556	4220
534.4150390625	n/a	547242	4210
534.4150390625	n/a	547242	4312
535.6015625	n/a	548457	1111
536.3681640625	n/a	549242	4220
536.5908203125	n/a	549470	4311
536.6572265625	n/a	549538	1112
539.2265625	n/a	552169	4210
540.630859375	n/a	553607	4230
541.53515625	n/a	554533	3200
541.8544921875	n/a	554860	2621
543.1162109375	n/a	556152	1311
543.248046875	n/a	556287	1312
544.0791015625	n/a	557138	1111
544.94140625	n/a	558021	4210
545.0751953125	n/a	558158	4311
545.140625	n/a	558225	1112
545.4833984375	n/a	558576	4220
548.12109375	n/a	561277	4210
548.9130859375	n/a	562088	4312
549.4970703125	n/a	562686	1311
549.6318359375	n/a	562824	1312
550.10546875	n/a	563309	2622
551.6708984375	n/a	564912	1121
552.115234375	n/a	565367	4230
552.43359375	n/a	565693	4311
552.4775390625	n/a	565738	1122
556.5537109375	n/a	569912	4210
556.8134765625	n/a	570178	4312
563.609375	n/a	577137	1121
564.1875	n/a	577729	4230
564.59765625	n/a	578149	4311
564.6640625	n/a	578217	1122
568.2158203125	n/a	581854	4210
569.3310546875	n/a	582996	4312
570.0556640625	n/a	583738	1121
570.0703125	n/a	583753	1311
570.1767578125	n/a	583862	1312
570.955078125	n/a	584659	4230
571.0107421875	n/a	584716	4311
571.0771484375	n/a	584784	1122
574.3857421875	n/a	588172	4210
574.857421875	n/a	588655	4312
576.3701171875	n/a	590204	1111
577.1474609375	n/a	591000	4311
577.19140625	n/a	591045	1112
577.203125	n/a	591057	4220
578.0673828125	n/a	591942	1311
578.1748046875	n/a	592052	1312
580.169921875	n/a	594095	4210
581.1630859375	n/a	595112	4312
581.955078125	n/a	595923	3200
582.357421875	n/a	596335	2621
583.6826171875	n/a	597692	4230
585.3876953125	n/a	599438	1121
586.27734375	n/a	600349	4311
586.33203125	n/a	600405	1122
589.166015625	n/a	603307	4210
590.607421875	n/a	604783	2622
592.861328125	n/a	607091	1121
593.7275390625	n/a	607978	4230
593.7724609375	n/a	608024	4311
593.828125	n/a	608081	1122
596.6923828125	n/a	611014	4210
597.0732421875	n/a	611404	4312
601.662109375	n/a	616103	1111
602.2392578125	n/a	616694	4220
602.583984375	n/a	617047	4311
602.650390625	n/a	617115	1112
602.751953125	n/a	617219	1311
602.8515625	n/a	617321	1312
606.1220703125	n/a	620670	4210
606.318359375	n/a	620871	1311
606.42578125	n/a	620981	1312
607.0224609375	n/a	621592	4312
609.59375	n/a	624225	1121
610.060546875	n/a	624703	4230
610.482421875	n/a	625135	4311
610.5380859375	n/a	625192	1122
613.5	n/a	628225	4210
614.1396484375	n/a	628880	4312
615.7724609375	n/a	630552	1311
615.8642578125	n/a	630646	1312
618.8359375	n/a	633689	1111
619.892578125	n/a	634771	4311
619.9365234375	n/a	634816	4220
619.96875	n/a	634849	1112
622.201171875	n/a	637135	4210
622.51171875	n/a	637453	3200
622.859375	n/a	637809	2621
623.181640625	n/a	638139	4230
626.5712890625	n/a	641610	1121
627.416015625	n/a	642475	4311
627.4716796875	n/a	642532	1122
629.7041015625	n/a	644818	4210
631.048828125	n/a	646195	1311
631.109375	n/a	646257	2622
631.1884765625	n/a	646338	1312
631.87109375	n/a	647037	4312
640.166015625	n/a	655531	1111
640.84375	n/a	656225	4220
640.91015625	n/a	656293	4311
640.9541015625	n/a	656338	1112
642.966796875	n/a	658399	4210
643.576171875	n/a	659023	4312
645.6025390625	n/a	661098	1311
645.708984375	n/a	661207	1312
647.0712890625	n/a	662602	1121
647.5830078125	n/a	663126	4311
647.6044921875	n/a	663148	1122
647.6865234375	n/a	663232	4230
648.26953125	n/a	663829	1311
648.375	n/a	663937	1312
649.736328125	n/a	665331	4210
651.826171875	n/a	667471	4312
653.6015625	n/a	669289	1121
654.4462890625	n/a	670154	4230
654.5234375	n/a	670233	4311
654.58984375	n/a	670301	1122
655.5712890625	n/a	671306	1311
655.689453125	n/a	671427	1312
656.951171875	n/a	672719	4210
657.623046875	n/a	673407	1311
657.7236328125	n/a	673510	1312
658.6015625	n/a	674409	4312
659.6904296875	n/a	675524	1121
660.533203125	n/a	676387	4311
660.5556640625	n/a	676410	4230
660.5888671875	n/a	676444	1122
662.650390625	n/a	678555	4210
662.87109375	n/a	678781	1311
663.0078125	n/a	678921	1312
663.41015625	n/a	679333	3200
663.861328125	n/a	679795	2621
664.3564453125	n/a	680302	4312
665.607421875	n/a	681583	1111
666.3408203125	n/a	682334	4220
666.5078125	n/a	682505	4311
666.5625	n/a	682561	1112
668.5849609375	n/a	684632	4210
669.6044921875	n/a	685676	4230
670.2236328125	n/a	686310	1311
670.3701171875	n/a	686460	1312
671.4375	n/a	687553	1111
672.3623046875	n/a	688500	2622
672.365234375	n/a	688503	4210
672.451171875	n/a	688591	1311
672.4765625	n/a	688617	4311
672.54296875	n/a	688685	1112
672.5810546875	n/a	688724	1312
672.8447265625	n/a	688994	4220
674.0009765625	n/a	690178	1311
674.134765625	n/a	690315	1312
674.4951171875	n/a	690684	4210
675.775390625	n/a	691995	4230
677.310546875	n/a	693567	1121
678.1982421875	n/a	694476	4311
678.2646484375	n/a	694544	1122
678.771484375	n/a	695063	1311
678.9130859375	n/a	695208	1312
681.0361328125	n/a	697382	4210
682.74609375	n/a	699133	4220
683.5751953125	n/a	699982	4210
684.615234375	n/a	701047	4312
685.9345703125	n/a	702398	1111
686.900390625	n/a	703387	4220
686.912109375	n/a	703399	4311
686.9775390625	n/a	703466	1112
689.5703125	n/a	706121	4210
690.919921875	n/a	707503	4312
691.201171875	n/a	707791	1311
691.3251953125	n/a	707918	1312
692.720703125	n/a	709347	1311
692.81640625	n/a	709445	1312
693.759765625	n/a	710411	1111
694.44921875	n/a	711117	4311
694.4931640625	n/a	711162	1112
694.8955078125	n/a	711574	4220
695.67578125	n/a	712373	4210
697.2451171875	n/a	713980	4230
699.5888671875	n/a	716380	1111
700.2431640625	n/a	717050	4210
700.5107421875	n/a	717324	4311
700.576171875	n/a	717391	1112
700.80859375	n/a	717629	4220
702.458984375	n/a	719319	4210
703.4384765625	n/a	720322	4230
704.896484375	n/a	721815	3200
705.3642578125	n/a	722294	2621
705.5546875	n/a	722489	1111
706.4326171875	n/a	723388	4311
706.48828125	n/a	723445	1112
706.5498046875	n/a	723508	4210
707.0224609375	n/a	723992	1311
707.162109375	n/a	724135	1312
708.5205078125	n/a	725526	4230
712.6220703125	n/a	729726	1311
712.7236328125	n/a	729830	1312
713.6142578125	n/a	730742	2622
714.3671875	n/a	731513	1111
714.8017578125	n/a	731958	1311
714.9423828125	n/a	732102	1312
714.9892578125	n/a	732150	4210
715.08984375	n/a	732253	4311
715.134765625	n/a	732299	1112
715.896484375	n/a	733079	4220
716.7763671875	n/a	733980	4210
719.0751953125	n/a	736334	4312
722.1376953125	n/a	739470	1121
722.9599609375	n/a	740312	4311
723.0146484375	n/a	740368	1122
723.0771484375	n/a	740432	4230
726.1171875	n/a	743545	4210
726.49609375	n/a	743933	4312
727.802734375	n/a	745271	1311
727.9208984375	n/a	745392	1312
728.3193359375	n/a	745800	1111
728.9228515625	n/a	746418	1311
729.0302734375	n/a	746528	1312
729.2412109375	n/a	746744	4220
729.2412109375	n/a	746744	4311
729.30859375	n/a	746813	1112
731.5	n/a	749057	4210
732.4599609375	n/a	750040	4312
733.12890625	n/a	750725	4230
734.513671875	n/a	752143	1111
735.2470703125	n/a	752894	4210
735.55859375	n/a	753213	4311
735.625	n/a	753281	1112
735.798828125	n/a	753459	4220
736.8525390625	n/a	754538	1311
736.9921875	n/a	754681	1312
738.1787109375	n/a	755896	4210
739.458984375	n/a	757207	4312
740.7255859375	n/a	758504	1121
740.814453125	n/a	758595	4230
741.103515625	n/a	758891	4311
741.115234375	n/a	758903	1122
744.3173828125	n/a	762182	4210
745.9365234375	n/a	763840	4312
746.40625	n/a	764321	3200
746.8662109375	n/a	764792	2621
746.966796875	n/a	764895	4230
748.75390625	n/a	766725	1311
748.8603515625	n/a	766834	1312
749.109375	n/a	767089	1111
749.53125	n/a	767521	4210
749.931640625	n/a	767931	4311
749.9853515625	n/a	767986	1112
750.4873046875	n/a	768500	4220
750.953125	n/a	768977	1311
751.0859375	n/a	769113	1312
751.8974609375	n/a	769944	4210
752.5771484375	n/a	770640	4312
755.1162109375	n/a	773240	2622
755.5322265625	n/a	773666	4230
756.30078125	n/a	774453	1121
757.22265625	n/a	775397	4311
757.2900390625	n/a	775466	1122
759.8271484375	n/a	778064	1311
759.9189453125	n/a	778158	1312
760.4111328125	n/a	778662	4210
761.6923828125	n/a	779974	4312
763.107421875	n/a	781423	4220
763.5	n/a	781825	1111
764.322265625	n/a	782667	4311
764.376953125	n/a	782723	1112
