onset	duration	code	trial_number
186.7042	0.0	211	24
187.0361	0.0	1	24
187.0459	0.0	40	25
187.5459	0.0	30	25
187.7959	0.0	11	25
188.0631	0.0	1	25
188.0709	0.0	40	26
188.5709	0.0	30	26
188.8209	0.0	212	26
189.121	0.0	222	26
189.125	0.0	2	26
189.1293	0.0	40	27
189.6293	0.0	30	27
189.8793	0.0	211	27
190.127	0.0	1	27
190.1293	0.0	221	27
190.1376	0.0	40	28
190.6376	0.0	30	28
190.8876	0.0	12	28
191.238	0.0	2	28
191.246	0.0	40	29
191.746	0.0	30	29
191.996	0.0	12	29
192.408	0.0	2	29
192.4127	0.0	40	30
192.9127	0.0	30	30
193.1627	0.0	11	30
193.417	0.0	1	30
193.421	0.0	40	31
193.921	0.0	30	31
194.171	0.0	11	31
194.54	0.0	1	31
194.546	0.0	40	32
195.046	0.0	30	32
195.296	0.0	12	32
195.657	0.0	2	32
195.6627	0.0	40	33
196.1627	0.0	30	33
196.4127	0.0	11	33
196.6979	0.0	1	33
196.7044	0.0	40	34
197.2044	0.0	30	34
197.4544	1.0	11	34
198.0619	0.0	1	34
198.0711	0.0	40	35
198.5711	0.0	30	35
198.8211	1.0	11	35
199.5429	0.0	1	35
199.5544	0.0	40	36
200.0545	0.0	30	36
200.3045	0.0	212	36
200.5045	1.0	222	36
201.5545	0.0	40	37
202.0545	0.0	30	37
202.3045	0.0	12	37
202.7419	0.0	2	37
202.7462	0.0	40	38
203.2462	0.0	30	38
203.4962	0.0	12	38
203.8478	0.0	2	38
203.8545	0.0	40	39
204.3545	0.0	30	39
204.6045	0.0	12	39
204.9578	0.0	2	39
204.9629	0.0	40	40
205.4629	0.0	30	40
205.7129	0.0	211	40
205.9629	1.0	221	40
206.9629	0.0	40	41
207.4629	0.0	30	41
207.7129	0.0	12	41
208.1068	0.0	2	41
208.1129	0.0	40	42
208.6129	0.0	30	42
208.8629	0.0	11	42
209.2317	0.0	1	42
209.2379	0.0	40	43
209.7379	0.0	30	43
209.9879	0.0	12	43
210.2918	0.0	2	43
210.2963	0.0	40	44
210.7963	0.0	30	44
211.0463	0.0	212	44
211.3463	0.0	222	44
211.3937	0.0	2	44
211.4046	0.0	40	45
211.9046	0.0	30	45
212.1546	1.0	11	45
212.7027	0.0	1	45
212.713	0.0	40	46
213.213	0.0	30	46
213.463	0.0	211	46
213.713	1.0	221	46
214.713	0.0	40	47
215.213	0.0	30	47
215.463	0.0	11	47
215.8456	0.0	1	47
215.8547	0.0	40	48
216.3547	0.0	30	48
216.6047	0.0	12	48
217.0036	0.0	2	48
217.013	0.0	40	49
217.5131	0.0	30	49
217.7631	0.0	11	49
218.1126	0.0	1	49
218.1214	0.0	40	50
218.6214	0.0	30	50
218.8714	0.0	11	50
219.1766	0.0	1	50
219.1881	0.0	40	51
219.6881	0.0	30	51
219.9381	1.0	12	51
220.4616	0.0	2	51
220.4714	0.0	40	52
220.9714	0.0	30	52
221.2214	0.0	11	52
221.5886	0.0	1	52
221.5965	0.0	40	53
222.0965	0.0	30	53
222.3465	0.0	12	53
222.7066	0.0	2	53
222.7131	0.0	40	54
223.2131	0.0	30	54
223.4632	1.0	12	54
224.1065	0.0	2	54
224.1132	0.0	40	55
224.6132	0.0	30	55
224.8632	0.0	211	55
225.1632	0.0	221	55
225.1785	0.0	1	55
225.1882	0.0	40	56
225.6882	0.0	30	56
225.9382	0.0	212	56
226.1882	1.0	222	56
227.1882	0.0	40	57
227.6882	0.0	30	57
227.9382	0.0	12	57
228.3775	0.0	2	57
228.3882	0.0	40	58
228.8882	0.0	30	58
229.1382	0.0	12	58
229.5144	0.0	2	58
229.5216	0.0	40	59
230.0216	0.0	30	59
230.2716	0.0	11	59
230.6284	0.0	1	59
230.6383	0.0	40	60
231.1383	0.0	30	60
231.3883	0.0	211	60
231.6883	0.0	221	60
231.6884	0.0	1	60
231.6966	0.0	40	61
232.1966	0.0	30	61
232.4466	0.0	11	61
232.8274	0.0	1	61
232.8383	0.0	40	62
233.3383	0.0	30	62
233.5883	0.0	12	62
234.0424	0.0	2	62
234.0466	0.0	40	63
234.5467	0.0	30	63
234.7967	0.0	11	63
235.1044	0.0	1	63
235.1133	0.0	40	64
235.6133	0.0	30	64
235.8633	0.0	212	64
236.1133	1.0	222	64
237.1134	0.0	70	0
237.1134	0.0	experiment_block_end	0
254.3041	0.0	3	0
254.3136	0.0	rest_block_start	0
254.3136	2.0	80	0
256.322	2.0	80	0
258.3304	2.0	80	0
260.3387	2.0	80	0
262.3471	2.0	80	0
264.3554	2.0	80	0
266.3638	2.0	80	0
268.3722	2.0	80	0
271.8889	0.0	rest_block_end	0
271.8889	0.0	experiment_block_start	0
271.8889	0.0	40	1
272.3889	0.0	30	1
272.6389	1.0	12	1
273.1468	0.0	2	1
273.1556	0.0	40	2
273.6556	0.0	30	2
273.9056	0.0	211	2
274.2056	0.0	221	2
274.2738	0.0	1	2
274.2806	0.0	40	3
274.7806	0.0	30	3
275.0306	0.0	212	3
275.2806	1.0	222	3
276.2806	0.0	40	4
276.7806	0.0	30	4
277.0306	0.0	11	4
277.3607	0.0	1	4
277.3723	0.0	40	5
277.8723	0.0	30	5
278.1223	0.0	11	5
278.4488	0.0	1	5
278.4557	0.0	40	6
278.9557	0.0	30	6
279.2057	0.0	12	6
279.5757	0.0	2	6
279.5807	0.0	40	7
280.0807	0.0	30	7
280.3307	0.0	11	7
280.5697	0.0	1	7
280.5807	0.0	40	8
281.0807	0.0	30	8
281.3307	1.0	12	8
281.8647	0.0	2	8
281.8724	0.0	40	9
282.3724	0.0	30	9
282.6224	0.0	12	9
283.0277	0.0	2	9
283.0391	0.0	40	10
283.5391	0.0	30	10
283.7891	0.0	11	10
284.1256	0.0	1	10
284.1307	0.0	40	11
284.6308	0.0	30	11
284.8808	0.0	11	11
285.2216	0.0	1	11
285.2308	0.0	40	12
285.7308	0.0	30	12
285.9808	0.0	11	12
286.3676	0.0	1	12
286.3725	0.0	40	13
286.8725	0.0	30	13
287.1225	0.0	212	13
287.4225	1.0	222	13
288.3725	0.0	40	14
288.8725	0.0	30	14
289.1225	0.0	12	14
289.5436	0.0	2	14
289.5475	0.0	40	15
290.0475	0.0	30	15
290.2975	0.0	12	15
290.6665	0.0	2	15
290.6725	0.0	40	16
291.1725	0.0	30	16
291.4225	0.0	211	16
291.7205	0.0	1	16
291.7309	0.0	40	17
292.2309	0.0	30	17
292.4809	0.0	11	17
292.8565	0.0	1	17
292.8642	0.0	40	18
293.3642	0.0	30	18
293.6142	0.0	12	18
294.1035	0.0	2	18
294.1142	0.0	40	19
294.6142	0.0	30	19
294.8642	0.0	12	19
295.1485	0.0	1	19
295.1559	0.0	40	20
295.6559	0.0	30	20
295.9059	0.0	12	20
296.2925	0.0	2	20
296.2976	0.0	40	21
296.7976	0.0	30	21
297.0476	0.0	11	21
297.3974	0.0	1	21
297.406	0.0	40	22
297.906	0.0	30	22
298.156	0.0	211	22
298.456	0.0	221	22
298.4994	0.0	1	22
298.506	0.0	40	23
299.006	0.0	30	23
299.256	0.0	212	23
299.506	1.0	222	23
300.506	0.0	40	24
301.006	0.0	30	24
301.256	0.0	11	24
301.6204	0.0	1	24
301.631	0.0	40	25
302.131	0.0	30	25
302.381	0.0	11	25
302.7344	0.0	1	25
302.7394	0.0	40	26
303.2394	0.0	30	26
303.4894	0.0	211	26
303.7894	0.0	221	26
303.9173	0.0	1	26
303.9227	0.0	40	27
304.4227	0.0	30	27
304.6727	1.0	12	27
305.3073	0.0	2	27
305.3144	0.0	40	28
305.8144	0.0	30	28
306.0644	0.0	12	28
306.4393	0.0	2	28
306.4478	0.0	40	29
306.9478	0.0	30	29
307.1978	0.0	11	29
307.6263	0.0	1	29
307.6311	0.0	40	30
308.1311	0.0	30	30
308.3811	0.0	212	30
308.6311	1.0	222	30
309.6311	0.0	40	31
310.1311	0.0	30	31
310.3812	0.0	11	31
310.7532	0.0	1	31
310.7645	0.0	40	32
311.2645	0.0	30	32
311.5145	0.0	12	32
311.9032	0.0	2	32
311.9145	0.0	40	33
312.4145	0.0	30	33
312.6645	0.0	211	33
312.9632	0.0	1	33
312.9645	0.0	221	33
312.9729	0.0	40	34
313.4729	0.0	30	34
313.7229	1.0	12	34
314.3182	0.0	2	34
314.3229	0.0	40	35
314.8229	0.0	30	35
315.0729	0.0	12	35
315.5172	0.0	2	35
315.5229	0.0	40	36
316.0229	0.0	30	36
316.2729	0.0	11	36
316.6572	0.0	1	36
316.6646	0.0	40	37
317.1646	0.0	30	37
317.4146	0.0	212	37
317.6646	1.0	222	37
318.6646	0.0	40	38
319.1646	0.0	30	38
319.4146	0.0	11	38
319.7461	0.0	1	38
319.7563	0.0	40	39
320.2563	0.0	30	39
320.5063	0.0	11	39
320.8531	0.0	1	39
320.8646	0.0	40	40
321.3647	0.0	30	40
321.6147	0.0	12	40
322.0111	0.0	2	40
322.023	0.0	40	41
322.523	0.0	30	41
322.773	0.0	12	41
323.2001	0.0	2	41
323.2064	0.0	40	42
323.7064	0.0	30	42
323.9564	1.0	11	42
324.594	0.0	1	42
324.598	0.0	40	43
325.0981	0.0	30	43
325.3481	0.0	12	43
325.769	0.0	2	43
325.7731	0.0	40	44
326.2731	0.0	30	44
326.5231	0.0	11	44
326.788	0.0	1	44
326.7981	0.0	40	45
327.2981	0.0	30	45
327.5481	0.0	12	45
328.038	0.0	2	45
328.0481	0.0	40	46
328.5481	0.0	30	46
328.7981	0.0	212	46
329.0981	0.0	222	46
329.192	0.0	2	46
329.1981	0.0	40	47
329.6981	0.0	30	47
329.9481	1.0	11	47
330.4819	0.0	1	47
330.4898	0.0	40	48
330.9898	0.0	30	48
331.2398	0.0	211	48
331.4898	1.0	221	48
332.4898	0.0	40	49
332.9898	0.0	30	49
333.2398	0.0	11	49
333.6289	0.0	1	49
333.6398	0.0	40	50
334.1399	0.0	30	50
334.3899	1.0	12	50
334.9119	0.0	2	50
334.9232	0.0	40	51
335.4232	0.0	30	51
335.6732	0.0	11	51
335.9579	0.0	1	51
335.9649	0.0	40	52
336.4649	0.0	30	52
336.7149	0.0	12	52
337.1258	0.0	2	52
337.1316	0.0	40	53
337.6316	0.0	30	53
337.8816	0.0	212	53
338.1816	1.0	222	53
339.1316	0.0	40	54
339.6316	0.0	30	54
339.8816	1.0	11	54
340.4688	0.0	1	54
340.4733	0.0	40	55
340.9733	0.0	30	55
341.2233	0.0	12	55
341.6248	0.0	2	55
341.6316	0.0	40	56
342.1316	0.0	30	56
342.3816	0.0	211	56
342.7317	0.0	221	56
342.7328	0.0	1	56
342.74	0.0	40	57
343.24	0.0	30	57
343.49	1.0	12	57
344.1318	0.0	2	57
344.14	0.0	40	58
344.64	0.0	30	58
344.89	0.0	11	58
345.2528	0.0	1	58
345.2567	0.0	40	59
345.7567	0.0	30	59
346.0067	0.0	211	59
346.315	0.0	221	59
346.3647	0.0	1	59
346.3734	0.0	40	60
346.8734	0.0	30	60
347.1234	1.0	12	60
347.6337	0.0	2	60
347.6401	0.0	40	61
348.1401	0.0	30	61
348.3901	0.0	11	61
348.7617	0.0	1	61
348.7734	0.0	40	62
349.2734	0.0	30	62
349.5234	0.0	12	62
349.9747	0.0	2	62
349.9818	0.0	40	63
350.4818	0.0	30	63
350.7318	0.0	11	63
351.1156	0.0	1	63
351.1234	0.0	40	64
351.6235	0.0	30	64
351.8735	0.0	212	64
352.1235	1.0	222	64
353.1235	0.0	70	0
353.1235	0.0	experiment_block_end	0
370.1304	0.0	3	0
370.1404	0.0	rest_block_start	0
370.1404	2.0	80	0
372.1488	2.0	80	0
374.1571	2.0	80	0
376.1655	2.0	80	0
378.1739	2.0	80	0
380.1822	2.0	80	0
382.1906	2.0	80	0
384.199	2.0	80	0
387.7157	0.0	rest_block_end	0
387.7157	0.0	experiment_block_start	0
387.7157	0.0	40	1
388.2157	0.0	30	1
388.4657	0.0	12	1
388.9251	0.0	2	1
388.9324	0.0	40	2
389.4324	0.0	30	2
389.6824	0.0	212	2
389.9824	0.0	222	2
390.0431	0.0	2	2
390.0491	0.0	40	3
390.5491	0.0	30	3
390.7991	0.0	12	3
391.166	0.0	2	3
391.1741	0.0	40	4
391.6741	0.0	30	4
391.9241	0.0	12	4
392.229	0.0	2	4
392.2408	0.0	40	5
392.7408	0.0	30	5
392.9908	0.0	211	5
393.2408	1.0	221	5
394.2408	0.0	40	6
394.7408	0.0	30	6
394.9908	0.0	11	6
395.368	0.0	1	6
395.3741	0.0	40	7
395.8741	0.0	30	7
396.1241	0.0	11	7
396.42	0.0	1	7
396.4241	0.0	40	8
396.9242	0.0	30	8
397.1742	0.0	11	8
397.454	0.0	1	8
397.4658	0.0	40	9
397.9658	0.0	30	9
398.2158	0.0	11	9
398.5859	0.0	1	9
398.5909	0.0	40	10
399.0909	0.0	30	10
399.3409	0.0	211	10
399.6409	0.0	221	10
399.6839	0.0	1	10
399.6909	0.0	40	11
400.1909	0.0	30	11
400.4409	1.0	12	11
400.9879	0.0	2	11
400.9992	0.0	40	12
401.4992	0.0	30	12
401.7492	0.0	11	12
402.1819	0.0	1	12
402.1909	0.0	40	13
402.6909	0.0	30	13
402.9409	0.0	11	13
403.2499	0.0	1	13
403.2576	0.0	40	14
403.7576	0.0	30	14
404.0076	1.0	12	14
404.7368	0.0	2	14
404.7409	0.0	40	15
405.241	0.0	30	15
405.491	0.0	212	15
405.741	1.0	222	15
406.741	0.0	40	16
407.241	0.0	30	16
407.491	0.0	12	16
407.9648	0.0	2	16
407.9743	0.0	40	17
408.4743	0.0	30	17
408.7243	0.0	211	17
409.0243	0.0	221	17
409.1828	0.0	1	17
409.191	0.0	40	18
409.691	0.0	30	18
409.941	0.0	11	18
410.2838	0.0	1	18
410.291	0.0	40	19
410.791	0.0	30	19
411.041	0.0	212	19
411.291	0.0	222	19
411.4747	0.0	2	19
411.4827	0.0	40	20
411.9827	0.0	30	20
412.2327	1.0	12	20
412.7697	0.0	2	20
412.7744	0.0	40	21
413.2744	0.0	30	21
413.5244	0.0	11	21
413.8467	0.0	1	21
413.8578	0.0	40	22
414.3578	0.0	30	22
414.6078	0.0	12	22
415.0077	0.0	2	22
415.0161	0.0	40	23
415.5161	0.0	30	23
415.7661	0.0	12	23
416.1857	0.0	2	23
416.1911	0.0	40	24
416.6911	0.0	30	24
416.9411	0.0	11	24
417.3837	0.0	1	24
417.3911	0.0	40	25
417.8912	0.0	30	25
418.1412	0.0	212	25
418.3412	0.0	222	25
418.4896	0.0	2	25
418.4995	0.0	40	26
418.9995	0.0	30	26
419.2495	0.0	12	26
419.7306	0.0	2	26
419.7412	0.0	40	27
420.2412	0.0	30	27
420.4912	0.0	12	27
420.8766	0.0	2	27
420.8829	0.0	40	28
421.3829	0.0	30	28
421.6329	0.0	12	28
422.0566	0.0	2	28
422.0662	0.0	40	29
422.5662	0.0	30	29
422.8162	1.0	11	29
423.3936	0.0	1	29
423.3996	0.0	40	30
423.8996	0.0	30	30
424.1496	1.0	11	30
424.7335	0.0	1	30
424.7413	0.0	40	31
425.2413	0.0	30	31
425.4913	0.0	11	31
425.9745	0.0	1	31
425.9829	0.0	40	32
426.4829	0.0	30	32
426.7329	0.0	211	32
426.883	1.0	221	32
427.983	0.0	40	33
428.483	0.0	30	33
428.733	0.0	211	33
428.933	1.0	221	33
429.983	0.0	40	34
430.483	0.0	30	34
430.733	0.0	11	34
431.1415	0.0	1	34
431.1497	0.0	40	35
431.6497	0.0	30	35
431.8997	0.0	12	35
432.2954	0.0	2	35
432.2997	0.0	40	36
432.7997	0.0	30	36
433.0497	0.0	212	36
433.2997	1.0	222	36
434.2997	0.0	40	37
434.7997	0.0	30	37
435.0497	0.0	11	37
435.3804	0.0	1	37
435.3914	0.0	40	38
435.8914	0.0	30	38
436.1414	0.0	12	38
436.4904	0.0	2	38
436.4998	0.0	40	39
436.9998	0.0	30	39
437.2498	0.0	12	39
437.6704	0.0	2	39
437.6748	0.0	40	40
438.1748	0.0	30	40
438.4248	0.0	11	40
438.7633	0.0	1	40
438.7748	0.0	40	41
439.2748	0.0	30	41
439.5248	0.0	12	41
439.8503	0.0	2	41
439.8582	0.0	40	42
440.3582	0.0	30	42
440.6082	0.0	12	42
440.8183	0.0	1	42
440.8248	0.0	40	43
441.3248	0.0	30	43
441.5749	0.0	11	43
441.9463	0.0	1	43
441.9582	0.0	40	44
442.4582	0.0	30	44
442.7082	0.0	11	44
443.1643	0.0	1	44
443.1749	0.0	40	45
443.6749	0.0	30	45
443.9249	0.0	11	45
444.4143	0.0	1	45
444.4249	0.0	40	46
444.9249	0.0	30	46
445.1749	0.0	12	46
445.5302	0.0	2	46
445.5416	0.0	40	47
446.0416	0.0	30	47
446.2916	0.0	212	47
446.5916	0.0	222	47
446.7192	0.0	2	47
446.7249	0.0	40	48
447.2249	0.0	30	48
447.4749	0.0	211	48
447.7249	1.0	221	48
448.725	0.0	40	49
449.225	0.0	30	49
449.475	0.0	12	49
449.8932	0.0	2	49
449.9	0.0	40	50
450.4	0.0	30	50
450.65	0.0	12	50
451.0552	0.0	2	50
451.0667	0.0	40	51
451.5667	0.0	30	51
451.8167	0.0	212	51
452.1167	0.0	222	51
452.1801	0.0	2	51
452.1917	0.0	40	52
452.6917	0.0	30	52
452.9417	0.0	12	52
453.3581	0.0	2	52
453.3667	0.0	40	53
453.8667	0.0	30	53
454.1167	0.0	11	53
454.5471	0.0	1	53
454.5584	0.0	40	54
455.0584	0.0	30	54
455.3084	0.0	11	54
455.6421	0.0	1	54
455.6501	0.0	40	55
456.1501	0.0	30	55
456.4001	0.0	11	55
456.7271	0.0	1	55
456.7334	0.0	40	56
457.2334	0.0	30	56
457.4834	0.0	211	56
457.7334	0.0	221	56
457.78	0.0	1	56
