onset	duration	sample	value
780.1728515625	n/a	798898	1312
781.3994140625	n/a	800154	4210
782.4697265625	n/a	801250	4312
785.662109375	n/a	804519	1311
785.78515625	n/a	804645	1312
786.6650390625	n/a	805546	4220
787.388671875	n/a	806287	1121
788.166015625	n/a	807083	4210
788.3544921875	n/a	807276	4311
788.421875	n/a	807345	1122
788.763671875	n/a	807695	4230
789.7431640625	n/a	808698	4210
790.68359375	n/a	809661	4220
791.5322265625	n/a	810530	4210
792.052734375	n/a	811063	4312
794.9755859375	n/a	814056	1111
795.8408203125	n/a	814942	4220
795.974609375	n/a	815079	4311
796.041015625	n/a	815147	1112
798.2236328125	n/a	817382	4210
799.134765625	n/a	818315	4230
800.4111328125	n/a	819622	1311
800.54296875	n/a	819757	1312
800.7646484375	n/a	819984	4210
800.8193359375	n/a	820040	4312
801.7109375	n/a	820953	1111
801.7109375	n/a	820953	1112
806.0224609375	n/a	825368	3200
806.4833984375	n/a	825840	2621
809.48046875	n/a	828909	1121
809.9697265625	n/a	829410	4311
809.9912109375	n/a	829432	1122
811.09375	n/a	830561	4312
813.8037109375	n/a	833336	4220
814.4833984375	n/a	834032	2622
815.3125	n/a	834881	4210
819.7626953125	n/a	839438	1311
819.8671875	n/a	839545	1312
824.890625	n/a	844689	4220
825.51171875	n/a	845325	1311
825.619140625	n/a	845435	1312
826.01171875	n/a	845837	1311
826.060546875	n/a	845887	4210
826.1337890625	n/a	845962	1312
828.6943359375	n/a	848584	1121
829.58203125	n/a	849493	4230
829.5947265625	n/a	849506	4311
829.6494140625	n/a	849562	1122
831.701171875	n/a	851663	4210
832.1416015625	n/a	852114	4312
834.46484375	n/a	854493	1311
834.556640625	n/a	854587	1312
835.40625	n/a	855457	1111
836.0283203125	n/a	856094	4220
836.3828125	n/a	856457	4311
836.44921875	n/a	856525	1112
836.71484375	n/a	856797	1311
836.8076171875	n/a	856892	1312
837.21484375	n/a	857309	1311
837.3603515625	n/a	857458	1312
837.7412109375	n/a	857848	1311
837.869140625	n/a	857979	1312
838.833984375	n/a	858967	4210
839.1142578125	n/a	859254	4312
841.810546875	n/a	862015	1311
841.904296875	n/a	862111	1312
844.3388671875	n/a	864604	1121
844.7822265625	n/a	865058	4311
844.8056640625	n/a	865082	1122
845.8369140625	n/a	866138	3200
846.2333984375	n/a	866544	2621
846.5859375	n/a	866905	4220
849.09765625	n/a	869477	4210
849.3876953125	n/a	869774	4312
851.01171875	n/a	871437	1111
851.2333984375	n/a	871664	4311
851.2333984375	n/a	871664	1112
851.8916015625	n/a	872338	1311
851.8955078125	n/a	872342	4312
851.994140625	n/a	872443	1312
854.2333984375	n/a	874736	2622
854.9423828125	n/a	875462	1311
855.0439453125	n/a	875566	1312
865.5009765625	n/a	886274	1121
866.4013671875	n/a	887196	4230
866.5234375	n/a	887321	4311
866.5888671875	n/a	887388	1122
869.6611328125	n/a	890534	4210
869.6611328125	n/a	890534	4312
871.69140625	n/a	892613	1311
871.837890625	n/a	892763	1312
877.892578125	n/a	898963	4230
880.3076171875	n/a	901436	1111
880.5703125	n/a	901705	4210
881.28125	n/a	902433	4311
881.34765625	n/a	902501	1112
881.4189453125	n/a	902574	4220
883.7099609375	n/a	904920	4210
884.3642578125	n/a	905590	1311
884.4951171875	n/a	905724	1312
884.640625	n/a	905873	4312
885.4501953125	n/a	906702	3200
885.7333984375	n/a	906992	2621
886.4755859375	n/a	907752	4230
887.5107421875	n/a	908812	1311
887.6162109375	n/a	908920	1111
887.6474609375	n/a	908952	1312
888.1826171875	n/a	909500	4210
888.6494140625	n/a	909978	4311
888.71484375	n/a	910045	1112
888.7880859375	n/a	910120	4220
889.6904296875	n/a	911044	1311
889.828125	n/a	911185	1312
890.8369140625	n/a	912218	4210
892.2412109375	n/a	913656	1311
892.376953125	n/a	913795	1312
892.66796875	n/a	914093	4220
893.1884765625	n/a	914626	4210
893.7333984375	n/a	915184	2622
894.607421875	n/a	916079	4312
896.34765625	n/a	917861	1121
896.9921875	n/a	918521	4230
897.00390625	n/a	918533	4311
897.0478515625	n/a	918578	1122
897.58984375	n/a	919133	1311
897.69140625	n/a	919237	1312
900.08984375	n/a	921693	4210
900.1435546875	n/a	921748	1311
900.2431640625	n/a	921850	1312
901.029296875	n/a	922655	4220
903.4130859375	n/a	925096	4210
904.18359375	n/a	925885	4312
907.4296875	n/a	929209	1111
908.126953125	n/a	929923	4311
908.1708984375	n/a	929968	1112
908.533203125	n/a	930339	4220
909.712890625	n/a	931547	4210
911.33203125	n/a	933205	4312
912.060546875	n/a	933951	1311
912.197265625	n/a	934091	1312
915.8095703125	n/a	937790	1111
916.708984375	n/a	938711	4311
916.765625	n/a	938769	1112
916.84765625	n/a	938853	4220
918.3759765625	n/a	940418	4210
919.306640625	n/a	941371	4230
920.8759765625	n/a	942978	4210
921.146484375	n/a	943255	4230
923.7255859375	n/a	945896	4210
924.0654296875	n/a	946244	4312
924.9150390625	n/a	947114	3200
925.2333984375	n/a	947440	2621
928.5458984375	n/a	950832	1111
929.423828125	n/a	951731	4311
929.4677734375	n/a	951776	4220
929.4794921875	n/a	951788	1112
930.3095703125	n/a	952638	1311
930.44140625	n/a	952773	1312
931.3408203125	n/a	953694	1311
931.380859375	n/a	953735	4210
931.4794921875	n/a	953836	1312
932.359375	n/a	954737	1311
932.36328125	n/a	954741	4312
932.4697265625	n/a	954850	1312
933.2333984375	n/a	955632	2622
933.8935546875	n/a	956308	1311
933.9931640625	n/a	956410	1312
935.2177734375	n/a	957664	1111
936.0029296875	n/a	958468	4220
936.0263671875	n/a	958492	4311
936.0810546875	n/a	958548	1112
937.7529296875	n/a	960260	4210
938.3330078125	n/a	960854	4230
939.66015625	n/a	962213	1311
939.798828125	n/a	962355	1312
940.65234375	n/a	963229	4210
941.7197265625	n/a	964322	1111
942.7314453125	n/a	965358	4220
942.7529296875	n/a	965380	4311
942.8203125	n/a	965449	1112
944.94140625	n/a	967621	4210
945.4609375	n/a	968153	4312
948.009765625	n/a	970763	1311
948.1396484375	n/a	970896	1312
948.900390625	n/a	971675	4230
950.2900390625	n/a	973098	4210
950.5693359375	n/a	973384	1121
951.1689453125	n/a	973998	4230
951.501953125	n/a	974339	4311
951.5693359375	n/a	974408	1122
953.900390625	n/a	976795	4210
954.3095703125	n/a	977214	1311
954.4013671875	n/a	977308	1312
954.66015625	n/a	977573	4312
957.4091796875	n/a	980388	1311
957.54296875	n/a	980525	1312
957.6318359375	n/a	980616	1121
958.5087890625	n/a	981514	4230
958.5205078125	n/a	981526	4311
958.576171875	n/a	981583	1122
960.41796875	n/a	983469	4210
962.466796875	n/a	985567	4312
964.541015625	n/a	987691	1121
964.8408203125	n/a	987998	3200
965.2333984375	n/a	988400	2621
965.5517578125	n/a	988726	4230
965.9736328125	n/a	989158	4311
966.07421875	n/a	989261	1122
972.6591796875	n/a	996004	1311
972.7578125	n/a	996105	4210
972.791015625	n/a	996139	1312
973.1279296875	n/a	996484	4230
973.2333984375	n/a	996592	2622
973.6982421875	n/a	997068	4210
973.6982421875	n/a	997068	4312
975.208984375	n/a	998615	1311
975.3408203125	n/a	998750	1312
976.076171875	n/a	999503	1111
976.96484375	n/a	1000413	4311
977.021484375	n/a	1000471	1112
977.203125	n/a	1000657	4220
978.662109375	n/a	1002151	4210
979.61328125	n/a	1003125	4230
982.6533203125	n/a	1006238	1121
983.5751953125	n/a	1007182	4311
983.640625	n/a	1007249	1122
984.759765625	n/a	1008395	1311
984.8984375	n/a	1008537	1312
986.642578125	n/a	1010323	4210
988.921875	n/a	1012657	4312
989.2626953125	n/a	1013006	4230
991.3896484375	n/a	1015184	1121
992.0888671875	n/a	1015900	4311
992.1337890625	n/a	1015946	1122
995.1337890625	n/a	1019018	4210
995.1396484375	n/a	1019024	1311
995.2763671875	n/a	1019164	1312
995.583984375	n/a	1019479	4312
998.189453125	n/a	1022147	1121
998.9892578125	n/a	1022966	4230
999.0107421875	n/a	1022988	4311
999.0673828125	n/a	1023046	1122
1001.578125	n/a	1025617	4210
1002.087890625	n/a	1026139	4312
1004.8818359375	n/a	1029000	3200
1005.0185546875	n/a	1029140	1121
1005.2333984375	n/a	1029360	2621
1005.4072265625	n/a	1029538	4230
1005.91796875	n/a	1030061	4311
1005.9736328125	n/a	1030118	1122
1008.5966796875	n/a	1032804	4210
1009.5263671875	n/a	1033756	4312
1011.02734375	n/a	1035293	1121
1011.783203125	n/a	1036067	4230
1011.9375	n/a	1036225	4311
1011.994140625	n/a	1036283	1122
1013.2333984375	n/a	1037552	2622
1014.28515625	n/a	1038629	4210
1015.78515625	n/a	1040165	4312
1019.9501953125	n/a	1044430	1111
1020.9052734375	n/a	1045408	4311
1020.9716796875	n/a	1045476	1112
1021.0439453125	n/a	1045550	4220
1022.5029296875	n/a	1047044	4210
1023.4033203125	n/a	1047966	4230
1025.552734375	n/a	1050167	4210
1025.552734375	n/a	1050167	4312
1026.9384765625	n/a	1051586	4230
1027.21875	n/a	1051873	1111
1027.8857421875	n/a	1052556	4210
1028.228515625	n/a	1052907	4311
1028.294921875	n/a	1052975	1112
1028.5078125	n/a	1053193	4220
1029.896484375	n/a	1054615	4210
1031.087890625	n/a	1055835	4230
1033.0634765625	n/a	1057858	4210
1033.4091796875	n/a	1058212	4312
1033.677734375	n/a	1058487	1121
1034.2763671875	n/a	1059100	4230
1034.498046875	n/a	1059327	4311
1034.5537109375	n/a	1059384	1122
1037.015625	n/a	1061905	4210
1037.576171875	n/a	1062479	4312
1039.828125	n/a	1064785	1121
1040.328125	n/a	1065297	4230
1040.7275390625	n/a	1065706	4311
1040.7841796875	n/a	1065764	1122
1041.908203125	n/a	1066915	1311
1042.044921875	n/a	1067055	1312
1043.064453125	n/a	1068099	4210
1043.9111328125	n/a	1068966	1311
1044.0322265625	n/a	1069090	1312
1044.365234375	n/a	1069431	4312
1044.408203125	n/a	1069475	1311
1044.5322265625	n/a	1069602	1312
1044.908203125	n/a	1069987	1311
1044.9794921875	n/a	1070060	3200
1045.0302734375	n/a	1070112	1312
1045.232421875	n/a	1070319	2621
1045.94921875	n/a	1071053	1111
1046.63671875	n/a	1071757	4220
1046.9033203125	n/a	1072030	4311
1046.9697265625	n/a	1072098	1112
1047.1396484375	n/a	1072272	1311
1047.2841796875	n/a	1072420	1312
1047.6376953125	n/a	1072782	1311
1047.77734375	n/a	1072925	1312
1049.1123046875	n/a	1074292	4210
1049.9716796875	n/a	1075172	4230
1052.138671875	n/a	1077391	1311
1052.275390625	n/a	1077531	1312
1052.4609375	n/a	1077721	4210
1053.45703125	n/a	1078741	4312
1053.482421875	n/a	1078767	2622
1054.23828125	n/a	1079541	1121
1054.7939453125	n/a	1080110	4230
1054.94921875	n/a	1080269	4311
1054.994140625	n/a	1080315	1122
1061.37109375	n/a	1086845	1121
1062.21484375	n/a	1087709	4311
1062.2705078125	n/a	1087766	1122
1063.5400390625	n/a	1089066	1311
1063.671875	n/a	1089201	1312
1064.90234375	n/a	1090461	4210
1065.037109375	n/a	1090599	1311
1065.162109375	n/a	1090727	4312
1065.173828125	n/a	1090739	1312
1067.744140625	n/a	1093371	1121
1068.2548828125	n/a	1093894	4230
1068.5439453125	n/a	1094190	4311
1068.5986328125	n/a	1094246	1122
1069.240234375	n/a	1094903	1311
1069.361328125	n/a	1095027	1312
1071.001953125	n/a	1096707	4210
1071.8916015625	n/a	1097618	4312
1073.9765625	n/a	1099753	1121
1074.7216796875	n/a	1100516	4230
1074.85546875	n/a	1100653	4311
1074.9111328125	n/a	1100710	1122
1077.392578125	n/a	1103251	4210
1077.4580078125	n/a	1103318	1311
1077.591796875	n/a	1103455	1312
1077.9423828125	n/a	1103814	4312
1080.1796875	n/a	1106105	1111
1081.1123046875	n/a	1107060	4311
1081.1796875	n/a	1107129	1112
1081.2314453125	n/a	1107182	4220
1083.181640625	n/a	1109179	4210
1084.388671875	n/a	1110415	4230
1085.2607421875	n/a	1111308	4210
1085.2802734375	n/a	1111328	3200
1085.6884765625	n/a	1111746	1311
1085.732421875	n/a	1111791	2621
1085.830078125	n/a	1111891	1312
1086.1611328125	n/a	1112230	4230
1089.2548828125	n/a	1115398	1111
1089.9462890625	n/a	1116106	4210
1090.423828125	n/a	1116595	4220
1090.7236328125	n/a	1116902	4311
1090.8349609375	n/a	1117016	1112
1093.982421875	n/a	1120239	2622
1094.2275390625	n/a	1120490	4210
1094.52734375	n/a	1120797	4312
1098.751953125	n/a	1125123	4230
1099.861328125	n/a	1126259	4210
1100.8515625	n/a	1127273	4230
1103.6005859375	n/a	1130088	4210
1104.0703125	n/a	1130569	4230
1106.1357421875	n/a	1132684	1121
1106.4912109375	n/a	1133048	4311
1106.5029296875	n/a	1133060	1122
1112.65234375	n/a	1139357	1121
1113.4638671875	n/a	1140188	4311
1113.5185546875	n/a	1140244	1122
1116.541015625	n/a	1143339	4210
1117.76953125	n/a	1144597	4312
1119.55078125	n/a	1146421	1111
1120.2509765625	n/a	1147138	4220
1120.2724609375	n/a	1147160	4311
1120.31640625	n/a	1147205	1112
1122.1357421875	n/a	1149068	1311
1122.158203125	n/a	1149091	4210
1122.2666015625	n/a	1149202	1312
1123.5283203125	n/a	1150494	4312
1125.6064453125	n/a	1152622	1311
1125.7529296875	n/a	1152772	1312
1125.7880859375	n/a	1152808	3200
1126.232421875	n/a	1153263	2621
1128.4638671875	n/a	1155548	1111
1129.3369140625	n/a	1156442	1311
1129.36328125	n/a	1156469	4220
1129.36328125	n/a	1156469	4311
1129.419921875	n/a	1156527	1112
1129.4404296875	n/a	1156548	1312
1131.2783203125	n/a	1158430	4210
1132.1484375	n/a	1159321	4230
1134.232421875	n/a	1161455	2622
1135.90625	n/a	1163169	1121
1136.7802734375	n/a	1164064	4311
1136.8369140625	n/a	1164122	1122
1139.1083984375	n/a	1166448	4210
1139.947265625	n/a	1167307	4312
1141.017578125	n/a	1168403	4230
1142.8818359375	n/a	1170312	4210
1143.20703125	n/a	1170645	1121
1143.828125	n/a	1171281	4230
1143.9619140625	n/a	1171418	4311
1144.005859375	n/a	1171463	1122
1146.0673828125	n/a	1173574	4210
1146.837890625	n/a	1174363	4312
1149.83984375	n/a	1177437	1311
1149.931640625	n/a	1177531	1312
1151.70703125	n/a	1179349	1111
1152.1953125	n/a	1179849	4311
1152.2177734375	n/a	1179872	1112
1153.6396484375	n/a	1181328	4312
1159.0234375	n/a	1186841	1111
1159.8779296875	n/a	1187716	4311
1159.9228515625	n/a	1187762	4220
1159.93359375	n/a	1187773	1112
1160.7861328125	n/a	1188646	1311
1160.919921875	n/a	1188783	1312
1161.74609375	n/a	1189629	4210
1162.7861328125	n/a	1190694	1311
1162.919921875	n/a	1190831	1312
1163.2353515625	n/a	1191154	4312
1163.2861328125	n/a	1191206	1311
1163.4326171875	n/a	1191356	1312
1165.8427734375	n/a	1193824	1111
1166.353515625	n/a	1194347	3200
1166.630859375	n/a	1194631	4311
1166.6865234375	n/a	1194688	1112
1166.732421875	n/a	1194735	2621
1166.888671875	n/a	1194895	4220
1168.0185546875	n/a	1196052	4210
1169.677734375	n/a	1197751	4230
1170.3076171875	n/a	1198396	4210
1171.017578125	n/a	1199123	4312
1171.5859375	n/a	1199705	1311
1171.72265625	n/a	1199845	1312
1174.732421875	n/a	1202927	2622
1180.408203125	n/a	1208739	1121
1181.3193359375	n/a	1209672	4311
1181.375	n/a	1209729	1122
1181.427734375	n/a	1209783	4230
1183.5869140625	n/a	1211994	4210
1183.5869140625	n/a	1211994	4312
1187.62109375	n/a	1216125	1111
1188.310546875	n/a	1216831	4220
1188.576171875	n/a	1217103	4311
1188.6435546875	n/a	1217172	1112
1191.345703125	n/a	1219939	4210
1191.734375	n/a	1220337	4312
1194.78125	n/a	1223457	1121
1195.5263671875	n/a	1224220	4230
1195.7158203125	n/a	1224414	4311
1195.78125	n/a	1224481	1122
1197.8740234375	n/a	1226624	4210
1198.1943359375	n/a	1226952	4312
1206.5390625	n/a	1235497	3200
1206.982421875	n/a	1235951	2621
1209.185546875	n/a	1238207	1311
1209.3330078125	n/a	1238358	1312
1209.4833984375	n/a	1238512	1111
1210.3935546875	n/a	1239444	4311
1210.44921875	n/a	1239501	1112
1210.4912109375	n/a	1239544	4220
1211.8359375	n/a	1240921	1311
1211.9384765625	n/a	1241026	1312
1212.271484375	n/a	1241367	4210
1213.26171875	n/a	1242381	4230
1214.982421875	n/a	1244143	2622
1217.8583984375	n/a	1247088	1311
1217.986328125	n/a	1247219	1312
1221.548828125	n/a	1250867	4210
1221.7177734375	n/a	1251040	4312
1224.6953125	n/a	1254089	1111
1225.0615234375	n/a	1254464	4311
1225.072265625	n/a	1254475	1112
1225.333984375	n/a	1254743	4312
1225.5048828125	n/a	1254918	1311
1225.626953125	n/a	1255043	1312
1230.8642578125	n/a	1260406	1111
1231.0419921875	n/a	1260588	4311
1231.0419921875	n/a	1260588	1112
1231.2744140625	n/a	1260826	4312
1237.685546875	n/a	1267391	1311
1237.83203125	n/a	1267541	1312
1242.2529296875	n/a	1272068	1121
1242.8291015625	n/a	1272658	4230
1242.9072265625	n/a	1272738	4311
1242.951171875	n/a	1272783	1122
1244.54296875	n/a	1274413	4210
1246.43359375	n/a	1276349	3200
1246.732421875	n/a	1276655	2621
1246.953125	n/a	1276881	4312
1249.1904296875	n/a	1279172	1121
1249.412109375	n/a	1279399	4311
1249.412109375	n/a	1279399	1122
1250.6845703125	n/a	1280702	4312
1254.7509765625	n/a	1284866	1111
1254.982421875	n/a	1285103	2622
1255.4404296875	n/a	1285572	4311
1255.484375	n/a	1285617	1112
1255.7060546875	n/a	1285844	4220
1256.8359375	n/a	1287001	4210
1258.2880859375	n/a	1288488	4312
1260.728515625	n/a	1290987	1111
1261.2041015625	n/a	1291474	1311
1261.3359375	n/a	1291609	1312
1261.6279296875	n/a	1291908	4311
1261.6845703125	n/a	1291966	1112
1261.796875	n/a	1292081	4220
1263.25390625	n/a	1293573	1311
1263.3369140625	n/a	1293658	4210
1263.384765625	n/a	1293707	1312
1264.2470703125	n/a	1294590	4312
1266.7998046875	n/a	1297204	1111
1267.6767578125	n/a	1298102	4311
1267.732421875	n/a	1298159	1112
1267.7548828125	n/a	1298182	4220
1269.580078125	n/a	1300051	4210
1271.5048828125	n/a	1302022	4312
1272.171875	n/a	1302705	4220
1273.1220703125	n/a	1303678	4210
1274.2841796875	n/a	1304868	4220
1277.083984375	n/a	1307735	1311
1277.2080078125	n/a	1307862	1312
1279.4248046875	n/a	1310132	4210
1283.185546875	n/a	1313983	1111
1283.8037109375	n/a	1314616	1311
1283.80859375	n/a	1314621	4220
1283.908203125	n/a	1314723	4311
1283.927734375	n/a	1314743	1312
1283.9521484375	n/a	1314768	1112
1285.912109375	n/a	1316775	4210
1287.1357421875	n/a	1318028	3200
1287.482421875	n/a	1318383	2621
1288.1396484375	n/a	1319056	4220
1288.4404296875	n/a	1319364	4210
1288.6865234375	n/a	1319616	4312
1288.8544921875	n/a	1319788	1311
1288.9619140625	n/a	1319898	1312
1289.4111328125	n/a	1320358	1111
1289.98828125	n/a	1320949	4220
1290.322265625	n/a	1321291	4311
1290.376953125	n/a	1321347	1112
1292.83203125	n/a	1323861	4210
1295.5087890625	n/a	1326602	4220
1295.982421875	n/a	1327087	2622
1296.224609375	n/a	1327335	4210
1297.2880859375	n/a	1328424	4312
1303.158203125	n/a	1334435	1111
1303.95703125	n/a	1335253	4220
1304.1572265625	n/a	1335458	4311
1304.224609375	n/a	1335527	1112
1306.6220703125	n/a	1337982	4210
1307.685546875	n/a	1339071	4230
1308.619140625	n/a	1340027	4210
1311.380859375	n/a	1342855	4230
1311.5830078125	n/a	1343062	1121
1312.2724609375	n/a	1343768	4311
1312.3173828125	n/a	1343814	1122
1314.603515625	n/a	1346155	4210
1315.0537109375	n/a	1346616	1311
1315.177734375	n/a	1346743	1312
1315.5537109375	n/a	1347128	1311
1315.67578125	n/a	1347253	1312
1315.8173828125	n/a	1347398	4312
1316.759765625	n/a	1348363	4220
1317.435546875	n/a	1349055	4210
1317.982421875	n/a	1349615	1121
1318.18359375	n/a	1349821	1311
1318.3076171875	n/a	1349948	1312
1318.84765625	n/a	1350501	4311
1318.904296875	n/a	1350559	1122
1319.017578125	n/a	1350675	4230
1319.25390625	n/a	1350917	1311
1319.3828125	n/a	1351049	1312
1320.8134765625	n/a	1352514	4210
1321.7548828125	n/a	1353478	4220
1324.4658203125	n/a	1356254	1121
1324.533203125	n/a	1356323	1122
1327.3232421875	n/a	1359180	3200
1327.732421875	n/a	1359599	2621
1328.4033203125	n/a	1360286	1311
1328.537109375	n/a	1360423	1312
1329.2607421875	n/a	1361164	4210
1329.986328125	n/a	1361907	1121
1330.958984375	n/a	1362903	4230
1331.0478515625	n/a	1362994	4311
1331.1259765625	n/a	1363074	1122
1335.732421875	n/a	1367791	2622
1336.4736328125	n/a	1368550	1121
1336.6083984375	n/a	1368688	4311
1336.6083984375	n/a	1368688	1122
1340.2861328125	n/a	1372454	1311
1340.4130859375	n/a	1372584	1312
1341.302734375	n/a	1373495	1311
1341.41015625	n/a	1373605	1312
1341.787109375	n/a	1373991	1111
1342.357421875	n/a	1374575	4210
1342.5546875	n/a	1374777	4311
1342.6083984375	n/a	1374832	1112
1343.1943359375	n/a	1375432	4220
1343.85546875	n/a	1376109	4210
1344.7265625	n/a	1377001	4312
1350.7509765625	n/a	1383170	1121
1351.2841796875	n/a	1383716	4311
1351.318359375	n/a	1383751	1122
1351.3701171875	n/a	1383804	4230
1352.103515625	n/a	1384555	1311
1352.2373046875	n/a	1384692	1312
1354.34765625	n/a	1386853	4210
1355.1025390625	n/a	1387626	1311
1355.2470703125	n/a	1387774	1312
1356.5361328125	n/a	1389094	4312
1357.7626953125	n/a	1390350	1111
1358.1396484375	n/a	1390736	4311
1358.1513671875	n/a	1390748	1112
1359.283203125	n/a	1391907	1311
1359.416015625	n/a	1392043	1312
1360.51171875	n/a	1393165	4312
1361.46484375	n/a	1394141	4230
1363.697265625	n/a	1396427	1111
1364.3740234375	n/a	1397120	4210
1364.5185546875	n/a	1397268	4311
1364.5712890625	n/a	1397322	1112
1364.982421875	n/a	1397743	4220
1366.56640625	n/a	1399365	4210
1367.0869140625	n/a	1399898	3200
1367.482421875	n/a	1400303	2621
1368.0712890625	n/a	1400906	4312
1370.0078125	n/a	1402889	1121
1370.7294921875	n/a	1403628	4311
1370.7744140625	n/a	1403674	1122
1370.85546875	n/a	1403757	4230
1372.9111328125	n/a	1405862	4210
1375.482421875	n/a	1408495	2622
1376.099609375	n/a	1409127	1121
1376.4111328125	n/a	1409446	4230
1377.1220703125	n/a	1410174	4311
1377.1875	n/a	1410241	1122
1379.66796875	n/a	1412781	4210
1380.953125	n/a	1414097	1311
1381.0556640625	n/a	1414202	1312
1381.99609375	n/a	1415165	4230
1382.482421875	n/a	1415663	1311
1382.6162109375	n/a	1415800	1312
1383.3203125	n/a	1416521	4210
1385.3505859375	n/a	1418600	1121
1385.93359375	n/a	1419197	4311
1385.966796875	n/a	1419231	1122
1386.052734375	n/a	1419319	1311
1386.146484375	n/a	1419415	4230
1386.19140625	n/a	1419461	1312
1387.8369140625	n/a	1421146	4210
1389.7509765625	n/a	1423106	4230
1391.08203125	n/a	1424469	1311
1391.21875	n/a	1424609	1312
1391.8486328125	n/a	1425254	4210
1392.5380859375	n/a	1425960	4312
1398.142578125	n/a	1431699	1111
1398.91015625	n/a	1432485	4311
1398.9541015625	n/a	1432530	1112
1399.2158203125	n/a	1432798	4220
1400.5693359375	n/a	1434184	4210
1401.8037109375	n/a	1435448	4312
1404.4921875	n/a	1438201	1111
1405.46875	n/a	1439201	4311
1405.537109375	n/a	1439271	4220
1405.537109375	n/a	1439271	1112
1406.6826171875	n/a	1440444	1311
1406.71484375	n/a	1440477	3200
1406.7900390625	n/a	1440554	1312
1407.2314453125	n/a	1441006	2621
1407.6474609375	n/a	1441432	4210
1408.6708984375	n/a	1442480	4312
1408.9111328125	n/a	1442726	4230
1409.7119140625	n/a	1443546	4210
1410.9697265625	n/a	1444834	1121
1411.63671875	n/a	1445517	4230
1411.6806640625	n/a	1445562	4311
1411.7255859375	n/a	1445608	1122
1414.9814453125	n/a	1448942	2622
1415.40234375	n/a	1449373	1311
1415.5126953125	n/a	1449486	1312
1419.9990234375	n/a	1454080	1121
1421.01953125	n/a	1455125	4311
1421.09765625	n/a	1455205	1122
1426.978515625	n/a	1461227	1111
1427.7333984375	n/a	1462000	4210
1427.8447265625	n/a	1462114	4311
1427.900390625	n/a	1462171	1112
1428.375	n/a	1462657	4220
1429.990234375	n/a	1464311	4210
1430.0	n/a	1464321	4312
1435.9814453125	n/a	1470446	1311
1436.125	n/a	1470593	1312
1439.50390625	n/a	1474053	1311
1439.6357421875	n/a	1474188	1312
1445.150390625	n/a	1479835	1311
1445.294921875	n/a	1479983	1312
1445.650390625	n/a	1480347	1311
1445.775390625	n/a	1480475	1312
1446.6025390625	n/a	1481322	3200
1446.6513671875	n/a	1481372	1311
1446.775390625	n/a	1481499	1312
1446.9814453125	n/a	1481710	2621
1448.49609375	n/a	1483261	1121
1448.9521484375	n/a	1483728	4230
1449.4287109375	n/a	1484216	4311
1449.49609375	n/a	1484285	1122
1452.4169921875	n/a	1487276	4210
1453.029296875	n/a	1487903	4312
1455.4814453125	n/a	1490414	2622
1461.181640625	n/a	1496251	1311
1461.3037109375	n/a	1496376	1312
1461.505859375	n/a	1496583	1121
1462.4951171875	n/a	1497596	4230
1462.650390625	n/a	1497755	4311
1462.7275390625	n/a	1497834	1122
1464.8310546875	n/a	1499988	1311
1464.9326171875	n/a	1500092	1312
1465.3310546875	n/a	1500500	1311
1465.4326171875	n/a	1500604	1312
1465.859375	n/a	1501041	4210
1466.994140625	n/a	1502203	4230
1468.5986328125	n/a	1503846	1111
1468.8544921875	n/a	1504108	4210
1469.431640625	n/a	1504699	4311
1469.4873046875	n/a	1504756	1112
1469.6708984375	n/a	1504944	4220
1471.478515625	n/a	1506795	4210
1472.4111328125	n/a	1507750	4312
1477.4814453125	n/a	1512942	1121
1478.2587890625	n/a	1513738	4230
1478.392578125	n/a	1513875	4311
1478.447265625	n/a	1513931	1122
1480.87890625	n/a	1516421	4210
1481.5595703125	n/a	1517118	4312
1484.7578125	n/a	1520393	1121
1485.05078125	n/a	1520693	1311
1485.1748046875	n/a	1520820	1312
1485.4453125	n/a	1521097	4311
1485.490234375	n/a	1521143	1122
1486.1240234375	n/a	1521792	4230
1486.7265625	n/a	1522409	4210
1487.708984375	n/a	1523415	3200
1488.2314453125	n/a	1523950	2621
1488.802734375	n/a	1524535	4312
1493.919921875	n/a	1529775	1121
1494.73046875	n/a	1530605	4230
1494.986328125	n/a	1530867	4311
1495.0634765625	n/a	1530946	1122
1496.2314453125	n/a	1532142	2622
1497.33203125	n/a	1533269	4210
1498.0732421875	n/a	1534028	4312
1501.8212890625	n/a	1537866	1111
1502.666015625	n/a	1538731	4220
1502.720703125	n/a	1538787	4311
1502.7763671875	n/a	1538844	1112
1505.0546875	n/a	1541177	4210
1506.208984375	n/a	1542359	4312
1508.640625	n/a	1544849	1111
1508.8291015625	n/a	1545042	4311
1508.8291015625	n/a	1545042	1112
1509.4638671875	n/a	1545692	4312
1509.904296875	n/a	1546143	1311
1509.99609375	n/a	1546237	1312
1515.70703125	n/a	1552085	1111
1516.70703125	n/a	1553109	4220
1516.7392578125	n/a	1553142	4311
1516.806640625	n/a	1553211	1112
1518.724609375	n/a	1555175	4210
1519.2255859375	n/a	1555688	4230
1522.7802734375	n/a	1559328	1121
1523.1259765625	n/a	1559682	4311
1523.13671875	n/a	1559693	1122
1527.9755859375	n/a	1564648	3200
1528.2119140625	n/a	1564890	1111
1528.4814453125	n/a	1565166	2621
1528.7783203125	n/a	1565470	4210
