onset	duration	face_type	rep_status	HED
32.3816363636	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/3,(Image,Pathname/circle.bmp)
34.081636363600005	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/4,(Image,Pathname/cross.bmp)
34.569818181799995	n/a	unfamiliar_face	first_show	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/4,(Image,Pathname/u132.bmp)
35.3943636364	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/4
35.4189090909	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/4,(Image,Pathname/circle.bmp)
37.1189090909	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/5,(Image,Pathname/cross.bmp)
37.7434545455	n/a	unfamiliar_face	immediate_repeat	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/5,(Face,Item-interval/1),(Image,Pathname/u132.bmp)
38.1970909091	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/5
38.5725454545	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/5,(Image,Pathname/circle.bmp)
40.2725454545	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/6,(Image,Pathname/cross.bmp)
40.7834545455	n/a	scrambled_face	first_show	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/6,(Image,Pathname/s033.bmp)
41.6189090909	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/6
41.758909090900005	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/6,(Image,Pathname/circle.bmp)
43.4589090909	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/7,(Image,Pathname/cross.bmp)
44.0743636364	n/a	scrambled_face	immediate_repeat	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/7,(Face,Item-interval/1),(Image,Pathname/s033.bmp)
44.5670909091	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/7
45.0161818182	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/7,(Image,Pathname/circle.bmp)
46.7161818182	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/8,(Image,Pathname/cross.bmp)
47.2489090909	n/a	scrambled_face	first_show	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/8,(Image,Pathname/s062.bmp)
47.8234545455	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-left-finger,Experimental-trial/8
48.2470909091	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/8,(Image,Pathname/circle.bmp)
49.9470909091	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/9,(Image,Pathname/cross.bmp)
50.438909090900005	n/a	famous_face	first_show	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/9,(Image,Pathname/f102.bmp)
51.1325454545	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/9
51.2798181818	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/9,(Image,Pathname/circle.bmp)
52.979818181800006	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/10,(Image,Pathname/cross.bmp)
53.5298181818	n/a	famous_face	immediate_repeat	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/10,(Face,Item-interval/1),(Image,Pathname/f102.bmp)
54.0234545455	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/10
54.3998181818	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/10,(Image,Pathname/circle.bmp)
56.0998181818	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/11,(Image,Pathname/cross.bmp)
56.6034545455	n/a	famous_face	delayed_repeat	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/11,(Face,Item-interval/10),(Image,Pathname/f108.bmp)
57.2434545455	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/11
57.444363636400006	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/11,(Image,Pathname/circle.bmp)
59.1443636364	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/12,(Image,Pathname/cross.bmp)
59.7789090909	n/a	unfamiliar_face	first_show	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/12,(Image,Pathname/u106.bmp)
60.4034545455	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/12
60.7607272727	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/12,(Image,Pathname/circle.bmp)
62.460727272700005	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/13,(Image,Pathname/cross.bmp)
63.1189090909	n/a	scrambled_face	first_show	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/13,(Image,Pathname/s017.bmp)
63.9698181818	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-left-finger,Experimental-trial/13
64.0725454545	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/13,(Image,Pathname/circle.bmp)
65.7725454545	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/14,(Image,Pathname/cross.bmp)
66.3589090909	n/a	unfamiliar_face	first_show	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/14,(Image,Pathname/u024.bmp)
67.218	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-left-finger,Experimental-trial/14
67.22618181819999	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/14,(Image,Pathname/circle.bmp)
68.92618181819999	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/15,(Image,Pathname/cross.bmp)
69.5670909091	n/a	famous_face	first_show	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/15,(Image,Pathname/f051.bmp)
70.1725454545	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/15
70.5616363636	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/15,(Image,Pathname/circle.bmp)
72.26163636359999	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/16,(Image,Pathname/cross.bmp)
72.908	n/a	scrambled_face	delayed_repeat	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/16,(Face,Item-interval/8),(Image,Pathname/s062.bmp)
73.7225454545	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-left-finger,Experimental-trial/16
73.82163636359999	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/16,(Image,Pathname/circle.bmp)
75.5216363636	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/17,(Image,Pathname/cross.bmp)
76.0652727273	n/a	scrambled_face	first_show	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/17,(Image,Pathname/s025.bmp)
76.8516363636	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-left-finger,Experimental-trial/17
77.038	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/17,(Image,Pathname/circle.bmp)
78.738	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/18,(Image,Pathname/cross.bmp)
79.25618181819999	n/a	unfamiliar_face	first_show	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/18,(Image,Pathname/u097.bmp)
79.8752727273	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/18
80.168	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/18,(Image,Pathname/circle.bmp)
81.868	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/19,(Image,Pathname/cross.bmp)
82.5134545455	n/a	unfamiliar_face	delayed_repeat	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/19,(Face,Item-interval/7),(Image,Pathname/u106.bmp)
83.2434545455	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/19
83.4852727273	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/19,(Image,Pathname/circle.bmp)
85.18527272729999	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/20,(Image,Pathname/cross.bmp)
85.7870909091	n/a	famous_face	first_show	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/20,(Image,Pathname/f147.bmp)
86.5116363636	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/20
86.74527272729999	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/20,(Image,Pathname/circle.bmp)
88.4452727273	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/21,(Image,Pathname/cross.bmp)
89.0452727273	n/a	scrambled_face	delayed_repeat	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/21,(Face,Item-interval/8),(Image,Pathname/s017.bmp)
89.62436363639999	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-left-finger,Experimental-trial/21
89.9643636364	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/21,(Image,Pathname/circle.bmp)
91.6643636364	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/22,(Image,Pathname/cross.bmp)
92.1852727273	n/a	scrambled_face	first_show	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/22,(Image,Pathname/s080.bmp)
92.9625454545	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-left-finger,Experimental-trial/22
93.1170909091	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/22,(Image,Pathname/circle.bmp)
94.8170909091	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/23,(Image,Pathname/cross.bmp)
95.3261818182	n/a	scrambled_face	immediate_repeat	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/23,(Face,Item-interval/1),(Image,Pathname/s080.bmp)
95.9489090909	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-left-finger,Experimental-trial/23
96.2061818182	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/23,(Image,Pathname/circle.bmp)
97.9061818182	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/24,(Image,Pathname/cross.bmp)
98.4161818182	n/a	unfamiliar_face	delayed_repeat	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/24,(Face,Item-interval/10),(Image,Pathname/u024.bmp)
99.1952727273	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-left-finger,Experimental-trial/24
99.2743636364	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/24,(Image,Pathname/circle.bmp)
100.9743636364	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/25,(Image,Pathname/cross.bmp)
101.5570909091	n/a	unfamiliar_face	first_show	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/25,(Image,Pathname/u098.bmp)
102.1661818182	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/25
102.5016363636	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/25,(Image,Pathname/circle.bmp)
104.2016363636	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/26,(Image,Pathname/cross.bmp)
104.8316363636	n/a	unfamiliar_face	immediate_repeat	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/26,(Face,Item-interval/1),(Image,Pathname/u098.bmp)
105.398	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/26
105.808	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/26,(Image,Pathname/circle.bmp)
107.508	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/27,(Image,Pathname/cross.bmp)
107.9889090909	n/a	famous_face	delayed_repeat	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/27,(Face,Item-interval/12),(Image,Pathname/f051.bmp)
108.6689090909	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/27
108.9852727273	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/27,(Image,Pathname/circle.bmp)
110.6852727273	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/28,(Image,Pathname/cross.bmp)
111.3298181818	n/a	unfamiliar_face	first_show	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/28,(Image,Pathname/u100.bmp)
111.9307272727	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-left-finger,Experimental-trial/28
112.2098181818	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/28,(Image,Pathname/circle.bmp)
113.9098181818	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/29,(Image,Pathname/cross.bmp)
114.4870909091	n/a	scrambled_face	delayed_repeat	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/29,(Face,Item-interval/12),(Image,Pathname/s025.bmp)
115.1225454545	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-left-finger,Experimental-trial/29
115.3643636364	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/29,(Image,Pathname/circle.bmp)
117.0643636364	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/30,(Image,Pathname/cross.bmp)
117.6107272727	n/a	famous_face	first_show	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/30,(Image,Pathname/f099.bmp)
118.3225454545	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/30
118.4961818182	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/30,(Image,Pathname/circle.bmp)
120.1961818182	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/31,(Image,Pathname/cross.bmp)
120.7016363636	n/a	famous_face	immediate_repeat	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/31,(Face,Item-interval/1),(Image,Pathname/f099.bmp)
121.2916363636	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/31
121.5316363636	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/31,(Image,Pathname/circle.bmp)
123.2316363636	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/32,(Image,Pathname/cross.bmp)
123.708	n/a	unfamiliar_face	delayed_repeat	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/32,(Face,Item-interval/14),(Image,Pathname/u097.bmp)
124.3725454545	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/32
124.708	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/32,(Image,Pathname/circle.bmp)
126.408	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/33,(Image,Pathname/cross.bmp)
127.0161818182	n/a	scrambled_face	first_show	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/33,(Image,Pathname/s071.bmp)
127.7516363636	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/33
127.8416363636	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/33,(Image,Pathname/circle.bmp)
129.54163636360002	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/34,(Image,Pathname/cross.bmp)
130.1734545455	n/a	scrambled_face	immediate_repeat	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/34,(Face,Item-interval/1),(Image,Pathname/s071.bmp)
131.0525454545	n/a	n/a	n/a	Agent-action,Participant-response,Def/Press-right-finger,Experimental-trial/34
131.1007272727	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Circle-only,Onset),(Def/Face-image,Offset),(Def/Blink-inhibition-task,Offset),(Def/Fixation-task,Offset),Experimental-trial/34,(Image,Pathname/circle.bmp)
132.80072727270002	n/a	n/a	n/a	Sensory-event,(Intended-effect,Cue),(Def/Cross-only,Onset),(Def/Fixation-task,Onset),(Def/Circle-only,Offset),Experimental-trial/35,(Image,Pathname/cross.bmp)
133.4307272727	n/a	famous_face	delayed_repeat	Sensory-event,Experimental-stimulus,(Def/Face-image,Onset),(Def/Blink-inhibition-task,Onset),(Def/Cross-only,Offset),Experimental-trial/35,(Face,Item-interval/15),(Image,Pathname/f147.bmp)
