onset	duration	code	trial_number
275.5448	0.0	2	3
275.5538	0.5	40	4
276.0538	0.25	30	4
276.3038	0.35	12	4
276.6468	0.0	2	4
276.6538	0.5	40	5
277.1538	0.25	30	5
277.4038	0.2833	12	5
277.6798	0.0	2	5
277.6872	0.5	40	6
278.1872	0.25	30	6
278.4372	0.3917	11	6
278.8218	0.0	1	6
278.8289	0.5	40	7
279.3289	0.25	30	7
279.5789	0.3417	11	7
279.9098	0.0	1	7
279.9205	0.5	40	8
280.4206	0.25	30	8
280.6706	0.325	11	8
280.9867	0.0	1	8
280.9956	0.5	40	9
281.4956	0.25	30	9
281.7456	0.325	12	9
282.0628	0.0	2	9
282.0706	0.5	40	10
282.5706	0.25	30	10
282.8206	0.3833	11	10
283.1947	0.0	1	10
283.2039	0.5	40	11
283.7039	0.25	30	11
283.9539	0.3083	12	11
284.2547	0.0	2	11
284.2623	0.5	40	12
284.7623	0.25	30	12
285.0123	0.5167	12	12
285.5187	0.0	2	12
285.529	0.5	40	13
286.029	0.25	30	13
286.279	0.2	211	13
286.479	0.125	221	13
286.5976	0.0	1	13
286.604	0.5	40	14
287.104	0.25	30	14
287.354	0.3917	11	14
287.7357	0.0	1	14
287.7457	0.5	40	15
288.2457	0.25	30	15
288.4957	0.4	11	15
288.8907	0.0	1	15
288.8957	0.5	40	16
289.3957	0.25	30	16
289.6457	0.15	212	16
289.7957	1.1	222	16
290.8957	0.5	40	17
291.3957	0.25	30	17
291.6457	0.3417	12	17
291.9766	0.0	2	17
291.9874	0.5	40	18
292.4874	0.25	30	18
292.7374	0.3583	11	18
293.0916	0.0	1	18
293.0958	0.5	40	19
293.5958	0.25	30	19
293.8458	0.2	211	19
294.0458	0.0833	221	19
294.1206	0.0	1	19
294.1291	0.5	40	20
294.6291	0.25	30	20
294.8791	0.3417	12	20
295.2126	0.0	2	20
295.2208	0.5	40	21
295.7208	0.25	30	21
295.9708	0.375	12	21
296.3365	0.0	2	21
296.3458	0.5	40	22
296.8458	0.25	30	22
297.0958	0.15	212	22
297.2458	1.1	222	22
298.3458	0.5	40	23
298.8458	0.25	30	23
299.0958	0.2917	11	23
299.3795	0.0	1	23
299.3875	0.5	40	24
299.8875	0.25	30	24
300.1375	0.35	11	24
300.4815	0.0	1	24
300.4875	0.5	40	25
300.9875	0.25	30	25
301.2375	0.35	12	25
301.5835	0.0	2	25
301.5875	0.5	40	26
302.0876	0.25	30	26
302.3376	0.45	11	26
302.7825	0.0	1	26
302.7876	0.5	40	27
303.2876	0.25	30	27
303.5376	0.3	12	27
303.8264	0.0	2	27
303.8376	0.5	40	28
304.3376	0.25	30	28
304.5876	0.4	12	28
304.9834	0.0	2	28
304.9876	0.5	40	29
305.4876	0.25	30	29
305.7376	0.2	211	29
305.9376	0.1167	221	29
306.0434	0.0	1	29
306.0543	0.5	40	30
306.5543	0.25	30	30
306.8043	0.325	11	30
307.1174	0.0	1	30
307.1293	0.5	40	31
307.6293	0.25	30	31
307.8793	0.25	11	31
308.1214	0.0	1	31
308.1293	0.5	40	32
308.6293	0.25	30	32
308.8793	0.15	212	32
309.0293	0.25	222	32
309.2683	0.0	2	32
309.2793	0.5	40	33
309.7793	0.25	30	33
310.0293	0.3333	11	33
310.3573	0.0	1	33
310.3627	0.5	40	34
310.8627	0.25	30	34
311.1127	0.3667	11	34
311.4703	0.0	1	34
311.4794	0.5	40	35
311.9794	0.25	30	35
312.2294	0.25	11	35
312.4713	0.0	1	35
312.4794	0.5	40	36
312.9794	0.25	30	36
313.2294	0.225	12	36
313.4433	0.0	2	36
313.4544	0.5	40	37
313.9544	0.25	30	37
314.2044	0.3083	12	37
314.5023	0.0	2	37
314.5127	0.5	40	38
315.0128	0.25	30	38
315.2628	0.1	211	38
315.3628	1.15	221	38
316.5128	0.5	40	39
317.0128	0.25	30	39
317.2628	0.2833	12	39
317.5352	0.0	2	39
317.5461	0.5	40	40
318.0461	0.25	30	40
318.2961	0.15	212	40
318.4461	0.1167	222	40
318.5582	0.0	2	40
318.5628	0.5	40	41
319.0628	0.25	30	41
319.3128	0.475	12	41
319.7822	0.0	2	41
319.7878	0.5	40	42
320.2878	0.25	30	42
320.5378	0.1	211	42
320.6378	1.15	221	42
321.7879	0.5	40	43
322.2879	0.25	30	43
322.5379	0.3167	12	43
322.8481	0.0	2	43
322.8545	0.5	40	44
323.3546	0.25	30	44
323.6046	0.2833	11	44
323.8831	0.0	1	44
323.8879	0.5	40	45
324.3879	0.25	30	45
324.6379	0.25	11	45
324.8831	0.0	1	45
324.8879	0.5	40	46
325.3879	0.25	30	46
325.6379	0.3833	12	46
326.0171	0.0	2	46
326.0213	0.5	40	47
326.5213	0.25	30	47
326.7713	0.2167	11	47
326.9831	0.0	2	47
326.9879	0.5	40	48
327.4879	0.25	30	48
327.738	0.15	212	48
327.888	1.1	222	48
328.988	0.5	40	49
329.488	0.25	30	49
329.738	0.3167	11	49
330.045	0.0	1	49
330.0547	0.5	40	50
330.5547	0.25	30	50
330.8047	0.3	12	50
331.1	0.0	2	50
331.1047	0.5	40	51
331.6047	0.25	30	51
331.8547	0.3667	12	51
332.21	0.0	1	51
332.2214	0.5	40	52
332.7214	0.25	30	52
332.9714	0.375	11	52
333.337	0.0	1	52
333.3464	0.5	40	53
333.8464	0.25	30	53
334.0964	0.375	11	53
334.464	0.0	1	53
334.4714	0.5	40	54
334.9714	0.25	30	54
335.2214	0.2667	12	54
335.4799	0.0	2	54
335.4881	0.5	40	55
335.9881	0.25	30	55
336.2381	0.2	212	55
336.4381	0.1167	222	55
336.544	0.0	2	55
336.5548	0.5	40	56
337.0548	0.25	30	56
337.3048	0.15	211	56
337.4548	1.1	221	56
338.5548	0.5	40	57
339.0548	0.25	30	57
339.3048	0.2	211	57
339.5048	0.125	221	57
339.6189	0.0	1	57
339.6298	0.5	40	58
340.1298	0.25	30	58
340.3798	0.3333	12	58
340.7069	0.0	2	58
340.7131	0.5	40	59
341.2132	0.25	30	59
341.4632	0.2917	11	59
341.7439	0.0	1	59
341.7548	0.5	40	60
342.2548	0.25	30	60
342.5048	0.3917	11	60
342.8879	0.0	1	60
342.8965	0.5	40	61
343.3965	0.25	30	61
343.6465	0.3	12	61
343.9358	0.0	2	61
343.9465	0.5	40	62
344.4465	0.25	30	62
344.6965	0.5167	12	62
345.2048	0.0	2	62
345.2132	0.5	40	63
345.7132	0.25	30	63
345.9632	0.3417	11	63
346.2967	0.0	1	63
346.3049	0.5	40	64
346.8049	0.25	30	64
347.0549	0.15	212	64
347.2049	0.0667	222	64
347.2668	0.0	2	64
347.2716	0.0167	70	0
347.2716	0.0	experiment_block_end	0
367.1595	0.0	3	0
367.1636	0.0	rest_block_start	0
367.1636	2.0084	80	0
369.1719	2.0084	80	0
371.1803	2.0084	80	0
373.1887	2.0084	80	0
375.197	2.0084	80	0
377.2054	2.0084	80	0
379.2137	2.0084	80	0
381.2221	2.0084	80	0
384.7388	0.0	rest_block_end	0
384.7388	0.0	experiment_block_start	0
384.7388	0.5	40	1
385.2388	0.25	30	1
385.4888	0.325	12	1
385.8022	0.0	2	1
385.8138	0.5	40	2
386.3138	0.25	30	2
386.5639	0.1	212	2
386.6639	1.15	222	2
387.8139	0.5	40	3
388.3139	0.25	30	3
388.5639	0.3	11	3
388.8591	0.0	1	3
388.8639	0.5	40	4
389.3639	0.25	30	4
389.6139	0.275	11	4
389.8792	0.0	1	4
389.8889	0.5	40	5
390.3889	0.25	30	5
390.6389	0.15	211	5
390.7889	0.1417	221	5
390.9211	0.0	1	5
390.9306	0.5	40	6
391.4306	0.2483	30	6
391.6789	0.2767	12	6
391.9501	0.0	2	6
391.9556	0.5	40	7
392.4556	0.25	30	7
392.7056	0.3	12	7
393.0011	0.0	1	7
393.0056	0.5	40	8
393.5056	0.25	30	8
393.7556	0.5583	11	8
394.3031	0.0	1	8
394.314	0.5	40	9
394.814	0.25	30	9
395.064	0.3167	11	9
395.372	0.0	1	9
395.3807	0.5	40	10
395.8807	0.25	30	10
396.1307	0.1	212	10
396.2307	1.15	222	10
397.3807	0.5	40	11
397.8807	0.25	30	11
398.1307	0.35	12	11
398.47	0.0	2	11
398.4807	0.5	40	12
398.9807	0.25	30	12
399.2307	0.3	11	12
399.522	0.0	1	12
399.5307	0.5	40	13
400.0307	0.25	30	13
400.2807	0.3333	11	13
400.608	0.0	2	13
400.6141	0.5	40	14
401.1141	0.25	30	14
401.3641	0.3667	12	14
401.72	0.0	2	14
401.7308	0.5	40	15
402.2308	0.25	30	15
402.4808	0.375	12	15
402.844	0.0	2	15
402.8558	0.5	40	16
403.3558	0.25	30	16
403.6058	0.15	211	16
403.7558	1.1	221	16
404.8558	0.5	40	17
405.3558	0.25	30	17
405.6058	0.3417	12	17
405.9409	0.0	2	17
405.9475	0.5	40	18
406.4475	0.25	30	18
406.6975	0.325	12	18
407.0159	0.0	2	18
407.0225	0.5	40	19
407.5225	0.25	30	19
407.7725	0.325	11	19
408.0889	0.0	2	19
408.0975	0.5	40	20
408.5975	0.25	30	20
408.8475	0.3917	12	20
409.2319	0.0	2	20
409.2392	0.5	40	21
409.7392	0.25	30	21
409.9892	0.6083	11	21
410.5888	0.0	1	21
410.5976	0.5	40	22
411.0976	0.25	30	22
411.3476	0.2	212	22
411.5476	1.05	222	22
412.5976	0.5	40	23
413.0976	0.25	30	23
413.3476	0.3333	11	23
413.6738	0.0	1	23
413.6809	0.5	40	24
414.1809	0.25	30	24
414.431	0.25	211	24
414.681	0.0917	221	24
414.7618	0.0	1	24
414.7726	0.5	40	25
415.2726	0.25	30	25
415.5226	0.3667	12	25
415.8827	0.0	2	25
415.8893	0.5	40	26
416.3893	0.25	30	26
416.6393	0.3167	11	26
416.9507	0.0	1	26
416.956	0.5	40	27
417.456	0.25	30	27
417.706	0.3333	11	27
418.0317	0.0	1	27
418.0393	0.5	40	28
418.5393	0.25	30	28
418.7893	0.3667	11	28
419.1477	0.0	1	28
419.156	0.5	40	29
419.656	0.25	30	29
419.906	0.3833	12	29
420.2847	0.0	2	29
420.2894	0.5	40	30
420.7894	0.25	30	30
421.0394	0.5583	12	30
421.5926	0.0	2	30
421.5977	0.5	40	31
422.0977	0.25	30	31
422.3477	0.2	212	31
422.5477	0.1167	222	31
422.6596	0.0	2	31
422.6644	0.5	40	32
423.1644	0.25	30	32
423.4144	0.15	211	32
423.5644	1.1	221	32
424.6644	0.5	40	33
425.1644	0.25	30	33
425.4145	0.35	11	33
425.7576	0.0	1	33
425.7645	0.5	40	34
426.2645	0.25	30	34
426.5145	0.3417	12	34
426.8446	0.0	2	34
426.8561	0.5	40	35
427.3561	0.25	30	35
427.6062	0.3667	11	35
427.9656	0.0	1	35
427.9728	0.5	40	36
428.4728	0.25	30	36
428.7228	0.2	211	36
428.9228	1.05	221	36
429.9729	0.5	40	37
430.4729	0.25	30	37
430.7229	0.35	11	37
431.0665	0.0	1	37
431.0729	0.5	40	38
431.5729	0.25	30	38
431.8229	0.3583	12	38
432.1745	0.0	2	38
432.1812	0.5	40	39
432.6812	0.25	30	39
432.9312	0.25	212	39
433.1812	0.1083	222	39
433.2825	0.0	2	39
433.2896	0.5	40	40
433.7896	0.25	30	40
434.0396	0.3833	12	40
434.4135	0.0	2	40
434.4229	0.5	40	41
434.9229	0.25	30	41
435.1729	0.425	11	41
435.5875	0.0	1	41
435.5979	0.5	40	42
436.0979	0.25	30	42
436.348	0.2	212	42
436.548	0.1667	222	42
436.7075	0.0	2	42
436.7146	0.5	40	43
437.2146	0.25	30	43
437.4646	0.4083	11	43
437.8634	0.0	1	43
437.873	0.5	40	44
438.373	0.25	30	44
438.623	0.5	12	44
439.1145	0.0	2	44
439.123	0.5	40	45
439.623	0.25	30	45
439.873	0.3917	11	45
440.2574	0.0	1	45
440.2647	0.5	40	46
440.7647	0.25	30	46
441.0147	0.3917	12	46
441.4014	0.0	2	46
441.4064	0.5	40	47
441.9064	0.25	30	47
442.1564	0.3417	12	47
442.4893	0.0	1	47
442.498	0.5	40	48
442.998	0.25	30	48
443.2481	0.15	211	48
443.3981	1.1	221	48
444.4981	0.5	40	49
444.9981	0.25	30	49
445.2481	0.3583	11	49
445.5963	0.0	1	49
445.6064	0.5	40	50
446.1064	0.25	30	50
446.3564	0.2917	11	50
446.6413	0.0	1	50
446.6481	0.5	40	51
447.1481	0.25	30	51
447.3981	0.2417	12	51
447.6333	0.0	2	51
447.6398	0.5	40	52
